#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05J18: Copeland Lake, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Copeland Lake (05J18) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 8600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:09 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,,,,Jan 31,21,6.5,Mar 01,20,5.8,Mar 30,24,7.3,Apr 29,2,0.6,,,
1950,,,,Feb 01,15,3.8,Feb 28,15,3.6,Mar 31,9,3.2,Apr 28,2,0.7,,,
1951,,,,Feb 01,30,6.4,Feb 28,24,7.5,Apr 02,25,7.8,May 01,14,4.9,,,
1952,,,,Jan 31,24,6.8,Feb 28,24,7.7,Apr 01,31,9.8,May 01,10,4.9,,,
1953,,,,Feb 03,11,2.6,Mar 02,18,4.8,Mar 30,14,3.3,Apr 30,6,2.3,,,
1954,,,,Feb 02,9,1.7,Mar 02,10,2.2,Apr 01,14,4.3,Apr 30,2,0.7,,,
1955,,,,Feb 01,6,1.5,Feb 28,10,2.1,Mar 30,13,4.3,Apr 29,0,0.0,,,
1956,,,,Feb 02,20,4.5,Mar 01,23,6.8,Mar 30,18,5.4,May 01,0,0.0,,,
1957,,,,Jan 31,19,4.5,Feb 28,22,5.1,Mar 29,17,5.0,Apr 29,23,8.6,,,
1958,,,,Jan 30,14,3.3,Feb 28,9,2.7,Mar 31,19,5.7,Apr 28,17,5.2,,,
1959,,,,Jan 28,13,3.4,Feb 27,20,5.4,Apr 01,21,6.5,May 03,2,0.5,,,
1960,,,,Jan 28,5,1.1,Feb 26,14,2.6,Mar 29,9,3.6,Apr 27,0,0.0,,,
1961,,,,Jan 29,13,2.7,Feb 27,16,3.3,Mar 30,15,4.3,Apr 28,9,3.0,,,
1962,,,,Jan 29,17,4.0,Feb 27,16,2.7,Mar 29,13,4.0,Apr 29,2,0.2,,,
1963,,,,Jan 29,7,0.9,Feb 26,14,4.0,Mar 29,10,3.2,Apr 29,0,0.0,,,
