#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 43Q02: Coal Creek, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Coal Creek (43Q02) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
2002,Jan 02,9,1.1,Jan 31,17,2.1,Mar 01,15,1.8,Apr 02,16,2.5,May 02,5,1.0,,,
2003,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,
2007,,,,Jan 29,16,1.9,Feb 27,16,2.0,Mar 30,17,2.7,Apr 28,0,0.0,,,
2008,,,,Jan 30,12,1.5,Feb 27,14,2.1,Mar 29,16,2.6,,,,,,
2009,,,,Feb 01,18,2.7,Feb 26,21,3.7,Mar 31,24,4.5,Apr 29,9,1.7,,,
2010,,,,Jan 31,15,1.9,Feb 28,16,2.4,Mar 29,16,2.7,May 03,0,0.0,,,
2011,,,,Jan 29,21,4.2,Feb 27,22,4.3,Mar 30,21,4.3,Apr 30,8,2.1,,,
2012,,,,Feb 05,17,2.5,Feb 29,20,3.2,Mar 29,20,3.9,,,,,,
2013,,,,,,,,,,Mar 29,24,3.9,Apr 28,21,4.4,,,
2014,,,,Jan 31,20,4.1,Feb 26,24,4.9,Mar 29,22,5.1,Apr 29,4,1.3,,,
2015,,,,,,,Mar 01,26,4.4,Mar 30,23,5.0,Apr 28,4,1.2,,,
2016,,,,,,,,,,Mar 31,16,2.7,,,,,,
2017,,,,Feb 02,16,2.7,Mar 01,18,2.9,Mar 29,17,3.1,,,,,,
2018,,,,Jan 30,16,2.6,,,,Mar 30,23,4.3,,,,,,
2019,,,,Feb 02,19,2.7,,,,Mar 30,10,2.9,,,,,,
2020,,,,,,,,,,Mar 30,30,5.5,,,,,,
2021,,,,Feb 01,16,2.7,,,,Apr 02,20,3.1,,,,,,
2022,,,,,,,,,,Mar 31,38,8.8,,,,,,
2023,,,,,,,,,,Mar 30,24,4.6,,,,,,
2024,,,,,,,,,,,,,,,,,,
