#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 22G28: Beaver Dam Creek, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Beaver Dam Creek (22G28) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5120 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:34 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,Dec 29,10,2.2,Jan 27,25,6.8,Feb 24,34,11.5,Mar 30,32,9.9,,,,,,
1961,Dec 30,16,5.4,Jan 30,15,5.4,Feb 27,10,2.3,Mar 29,29,10.2,May 01,,6.8,,,
1962,Jan 03,20,5.2,Jan 30,30,8.2,Feb 27,36,10.9,Mar 30,46,16.9,May 01,,16.7,,,
1963,Jan 01,,0.0,Feb 04,0,0.0,Mar 01,0,0.0,Apr 01,,0.0,May 01,,0.0,,,
1964,Dec 30,2,0.4,Jan 29,40,11.4,Feb 27,39,13.3,Mar 30,54,20.2,May 01,,17.8,,,
1965,,,,Jan 29,28,9.9,Feb 24,24,10.4,Apr 02,0,0.0,May 01,,0.0,,,
1966,Jan 01,,7.4,Jan 28,34,11.1,Feb 25,46,16.2,Mar 30,36,16.1,May 01,,13.7,,,
1967,Dec 30,21,5.5,Jan 27,38,11.8,Feb 25,37,12.1,Mar 31,43,13.6,Apr 28,49,17.7,,,
1968,Dec 30,24,7.6,Jan 30,36,9.7,Feb 28,13,5.1,Mar 30,6,2.3,May 01,0,0.0,,,
1969,Dec 31,44,11.9,Jan 31,66,20.8,Feb 28,69,25.9,Mar 31,56,25.9,May 01,,27.5,,,
1970,Dec 31,14,2.5,Jan 30,15,3.3,Feb 27,11,4.0,Mar 31,0,0.0,May 01,0,0.0,,,
1971,Dec 30,38,9.8,Jan 29,34,12.2,Mar 02,66,19.5,Mar 30,57,22.2,Apr 30,42,19.0,,,
1972,Dec 31,45,13.5,Jan 28,48,15.7,Feb 29,44,21.0,Mar 30,19,8.7,Apr 29,0,0.0,,,
1973,Dec 28,13,3.9,Jan 30,26,8.3,Feb 27,22,8.5,Mar 30,30,9.0,May 01,0,0.0,,,
1974,Dec 28,26,10.4,Jan 31,28,11.1,Feb 27,44,13.8,Mar 29,43,18.7,May 06,18,8.6,,,
1975,Dec 30,21,4.6,Jan 30,36,13.3,Feb 28,48,19.5,Mar 31,67,26.6,Apr 30,56,30.1,,,
1976,Dec 31,24,8.1,Jan 30,33,12.9,Feb 26,45,15.6,Mar 31,50,17.4,Apr 30,0,0.0,,,
1977,Dec 31,0,0.1,Feb 01,7,1.9,Feb 20,14,2.5,Apr 01,29,10.3,May 01,,7.7,,,
1978,Dec 31,14,4.1,Jan 31,16,6.2,Mar 01,18,7.9,Apr 01,,0.8,May 01,,0.0,,,
1979,Jan 02,6,1.3,Jan 31,14,2.8,Feb 28,24,6.6,Apr 01,0,0.1,May 01,0,0.0,,,
