#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C36: Bumping Lake New, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bumping Lake New (21C36) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 3400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:06 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,Jan 01,,8.1,Feb 01,,13.3,Mar 01,,18.4,Apr 01,,19.3,May 01,,13.2,,,
1962,Jan 01,,12.2,Feb 01,,9.4,Mar 01,,12.6,Apr 01,,17.3,May 01,,7.8,,,
1963,Jan 01,,3.8,Feb 01,,3.9,Mar 01,,10.1,Apr 01,,5.6,May 01,,3.6,,,
1964,Jan 01,,6.0,Feb 01,,18.5,Mar 01,,20.9,Apr 01,,24.8,May 01,,17.7,,,
1965,Jan 01,,11.8,Feb 01,,21.7,Mar 01,,21.0,Apr 01,,20.7,May 01,,7.2,,,
1966,Jan 01,,7.8,Feb 01,,17.6,Mar 01,,19.7,Apr 01,,24.8,May 01,,15.3,,,
1967,Dec 29,17,4.8,Jan 27,43,14.1,Feb 28,46,15.9,Mar 30,49,18.4,May 01,42,17.1,,,
1968,Jan 02,17,5.1,Feb 05,42,12.1,Feb 28,35,12.8,Apr 01,25,10.7,May 01,0,0.0,,,
1969,Jan 01,,11.4,Jan 31,82,21.3,Feb 28,70,24.0,Mar 31,50,22.1,May 01,25,12.9,,,
1970,Jan 02,35,9.6,Jan 31,77,24.2,Mar 02,67,27.9,Mar 31,57,27.4,Apr 29,44,19.6,,,
1971,Dec 31,59,16.6,Jan 31,61,26.0,Mar 01,63,26.4,Mar 30,83,34.0,May 03,54,27.0,,,
1972,Jan 03,41,11.8,Jan 31,67,24.9,Mar 01,75,26.9,Mar 31,63,26.6,May 01,47,23.6,,,
1973,Jan 02,14,4.1,Jan 31,29,7.0,Feb 28,28,10.2,Mar 29,23,8.8,May 01,0,0.0,,,
1974,Jan 02,63,16.9,Feb 04,82,24.0,Mar 01,95,31.9,Apr 01,84,36.2,Apr 30,59,26.6,May 30,0,0.0
