#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 14F08: Dollarhide Summit (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Dollarhide Summit (disc) (14F08) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 8420 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:57 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1950,,,,Feb 01,77,20.0,Feb 28,80,25.4,Apr 03,103,33.6,May 02,92,34.4,,,
1951,Jan 03,59,16.7,Feb 01,72,24.0,Mar 01,80,28.0,Mar 30,94,34.1,May 02,90,35.7,,,
1952,Jan 07,70,19.8,Jan 31,103,30.5,Feb 28,96,34.4,Apr 01,100,37.4,May 02,77,34.0,,,
1953,,,,Jan 30,74,21.2,Mar 02,76,25.2,Apr 01,80,29.4,May 01,73,30.4,,,
1954,Jan 05,34,8.3,Feb 09,64,19.8,Mar 02,76,26.2,Apr 01,82,30.6,May 03,67,29.6,,,
1955,Jan 04,34,6.2,Feb 01,35,8.0,Mar 07,51,12.8,Mar 29,61,17.2,Apr 29,76,24.2,,,
1956,Jan 04,79,26.4,Feb 01,101,34.4,Mar 02,118,39.2,Mar 30,101,41.4,May 01,86,39.8,,,
1957,Dec 28,37,10.4,Jan 31,51,13.2,Feb 28,77,22.4,Mar 26,81,27.6,Apr 29,79,30.2,,,
1958,Jan 08,45,12.8,Feb 06,62,17.4,Feb 24,62,20.4,,,,May 05,83,34.5,,,
1959,,,,Jan 28,46,11.2,Mar 06,57,17.6,Apr 01,59,18.9,Apr 30,52,18.9,,,
1960,Dec 31,17,1.9,Feb 04,33,7.5,Feb 24,44,11.4,Mar 31,61,17.4,Apr 28,54,19.1,,,
1961,Dec 29,28,8.8,Jan 28,31,9.0,Feb 25,46,13.2,Mar 25,57,17.4,Apr 28,50,18.3,,,
1962,Dec 27,44,13.3,Jan 27,50,15.7,Mar 04,65,20.2,Mar 31,69,23.9,Apr 29,42,16.9,,,
1963,Dec 30,25,7.1,Jan 28,51,10.8,Feb 25,52,16.4,Mar 25,49,16.8,Apr 30,55,20.0,,,
1964,Dec 28,35,10.4,Jan 30,55,15.9,Feb 28,48,16.8,Mar 28,66,21.2,Apr 30,50,18.6,,,
1965,Jan 01,83,24.8,Jan 31,96,31.2,Feb 25,87,32.7,Mar 25,90,37.2,Apr 30,91,40.3,,,
1966,Dec 28,35,6.7,Jan 28,42,12.4,Mar 02,49,14.8,Mar 28,49,17.2,May 03,45,17.0,,,
1967,Dec 28,35,10.8,Jan 30,59,16.2,Feb 27,53,18.1,Mar 27,68,23.7,May 01,84,31.4,,,
1968,Dec 28,35,7.7,Feb 01,51,13.2,Feb 29,53,16.1,Mar 29,51,16.3,Apr 28,38,14.0,,,
1969,Jan 01,,12.8,Mar 01,,26.7,Feb 27,103,30.1,Mar 28,90,32.6,Apr 27,47,20.4,,,
1970,Jan 01,,7.3,Mar 01,,17.6,Feb 26,60,20.3,Mar 30,67,22.5,Sep 01,,23.4,,,
1971,Jan 01,,16.9,Mar 01,,26.9,Mar 02,84,29.1,Mar 25,109,41.1,Sep 01,,42.6,,,
1972,Jan 01,,14.5,Mar 01,,24.7,Mar 07,98,33.9,Mar 30,98,38.1,May 02,79,31.4,,,
1973,Jan 01,,7.9,Mar 01,,13.5,Mar 05,56,18.2,Apr 02,56,18.4,Sep 01,,19.1,,,
1974,Jan 01,,17.6,Mar 01,,25.8,Feb 25,83,30.1,Mar 26,93,36.2,Apr 26,89,38.4,,,
1975,Jan 01,,9.9,Mar 01,,14.9,Feb 27,68,19.9,Mar 31,88,28.6,Sep 01,,29.7,,,
1976,Jan 01,,12.1,Mar 01,,15.8,Feb 23,59,17.8,Mar 29,69,22.2,Sep 01,,23.1,,,
1977,Jan 01,,0.9,Mar 01,,2.1,Mar 02,15,2.6,Mar 31,20,4.4,Sep 01,,4.7,,,
1978,Jan 01,,14.6,Mar 01,,21.1,May 01,,26.7,Mar 29,78,32.0,Sep 01,,33.2,,,
1979,Jan 02,24,5.0,Jan 30,34,8.8,Feb 26,58,15.0,Apr 03,59,18.0,Apr 26,56,19.7,Jun 01,12,5.1
1980,Dec 27,36,7.6,Jan 29,61,19.1,Feb 27,69,22.6,Mar 28,74,25.9,Apr 29,56,23.2,May 30,44,19.9
1981,Dec 30,28,8.2,Feb 02,42,11.2,Feb 26,48,15.0,Apr 02,62,18.5,Apr 30,41,16.0,,,
1982,Jan 06,73,19.6,Jan 27,80,25.1,Feb 25,86,27.9,Apr 05,121,38.9,Apr 28,96,39.4,Jun 01,62,30.1
1983,Dec 28,66,16.1,Feb 01,68,22.3,May 01,,26.8,Apr 01,108,37.5,Apr 27,95,38.2,Jun 02,54,29.6
1984,Jan 01,,15.1,Jan 26,55,17.6,Feb 28,63,21.2,Mar 28,72,25.0,May 07,73,27.2,May 29,40,18.8
1985,Jan 01,49,13.2,Jan 30,42,13.5,Feb 26,58,17.5,Mar 29,71,20.4,Apr 30,47,17.9,May 31,6,2.7
1986,Dec 27,31,9.3,Feb 04,60,16.9,Feb 25,105,29.7,Mar 31,84,31.6,Apr 30,74,30.8,May 29,40,20.0
1987,Dec 29,14,3.4,Jan 29,32,6.1,Mar 01,39,9.3,Apr 01,46,14.0,Apr 29,20,7.1,Jun 01,0,0.0
1988,Jan 01,27,6.5,Jan 27,38,10.5,Feb 25,44,13.1,Apr 01,51,15.8,Apr 27,44,16.0,May 31,6,1.5
1989,Dec 28,45,11.3,Jan 28,56,17.4,Feb 28,58,19.6,Mar 29,80,25.6,Apr 27,61,23.5,May 31,27,12.6
1990,Dec 29,16,3.6,Feb 02,47,10.5,Feb 27,46,13.4,Mar 29,45,14.8,Apr 30,48,15.2,Nov 01,,6.7
1991,Jan 01,,4.9,Mar 01,,6.7,Feb 26,26,7.2,Mar 27,61,16.4,Apr 30,54,18.7,May 31,37,16.0
1992,Jan 01,,9.7,Mar 01,,10.6,May 01,,13.8,Jul 01,,15.5,Sep 01,,12.6,Nov 01,,0.0
1993,Jan 01,,9.4,Mar 01,,14.6,May 01,,20.5,Jul 01,,23.2,Sep 01,,28.7,,,
1994,,,,,,,,,,,,,,,,,,
