#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 19A04: Mutton Creek No. 2, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mutton Creek No. 2 (19A04) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 6000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:08 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1946,,,,,,,Feb 27,52,16.9,Mar 29,50,16.3,Apr 30,33,13.8,,,
1947,,,,,,,Feb 28,52,9.8,Apr 01,28,9.6,May 01,11,4.3,,,
1948,,,,,,,Mar 02,41,10.8,Apr 01,38,11.8,May 04,56,15.9,,,
1949,,,,,,,Mar 02,42,12.5,Mar 30,47,14.7,Apr 28,24,9.0,,,
1950,,,,,,,Feb 28,43,13.6,Apr 04,59,18.3,May 03,60,21.3,,,
1951,,,,,,,,,,Apr 03,60,23.1,Apr 27,39,17.2,,,
1952,,,,,,,Mar 04,53,20.3,Apr 01,55,22.2,May 03,32,14.1,,,
1953,,,,,,,Mar 03,44,18.4,Apr 01,47,18.4,May 01,38,15.5,,,
1954,,,,,,,Mar 02,43,11.9,Apr 01,45,14.2,May 01,33,14.0,,,
1955,,,,,,,Feb 24,38,10.0,Mar 31,49,13.0,Apr 28,54,16.6,,,
1956,,,,Jan 31,57,18.4,Mar 01,74,22.0,Apr 03,72,23.5,Apr 29,47,20.2,,,
1957,,,,Jan 31,29,6.6,Feb 28,36,8.8,Mar 29,47,13.4,Apr 27,43,14.0,,,
1958,,,,Feb 01,37,10.2,Mar 01,49,16.2,Apr 01,62,21.2,Apr 27,62,26.2,,,
1959,,,,Jan 30,57,16.8,Feb 27,64,19.5,Mar 30,67,21.4,May 02,43,19.0,,,
1960,,,,Jan 29,18,3.4,Feb 29,27,6.9,Mar 30,24,6.8,Apr 30,22,8.3,,,
1961,,,,Jan 30,24,6.4,Feb 27,40,11.4,Mar 31,43,14.2,Apr 30,32,13.3,,,
1962,,,,Jan 31,18,4.6,Feb 28,27,7.6,Mar 30,30,9.8,Apr 29,15,4.4,,,
1963,,,,Jan 30,22,5.9,Feb 26,23,6.4,Mar 28,34,8.5,Apr 30,39,14.1,,,
1964,,,,Jan 29,46,11.6,Feb 25,40,10.9,Mar 30,45,12.2,Apr 29,35,12.2,,,
1965,,,,Jan 27,41,11.2,Feb 24,39,12.2,Mar 29,47,13.6,Apr 25,41,14.6,,,
1966,,,,Jan 26,33,9.4,Feb 25,35,11.1,Mar 30,43,14.6,May 01,26,10.3,,,
1967,,,,Jan 30,51,16.6,Feb 27,46,17.4,Mar 30,60,21.1,Apr 26,66,23.2,,,
1968,,,,Jan 29,38,9.2,Feb 26,40,12.1,Mar 27,42,13.7,Apr 29,32,12.3,,,
1969,,,,Feb 04,47,15.5,Feb 27,64,18.9,Mar 28,49,17.7,Apr 25,36,15.0,,,
1970,,,,Jan 29,42,10.6,Feb 26,34,12.2,Mar 27,37,13.0,Apr 29,44,15.4,,,
1971,,,,Jan 29,50,15.0,Feb 24,48,16.6,Mar 29,61,20.6,Apr 28,52,20.7,,,
1972,,,,Jan 24,57,16.7,Feb 24,59,20.1,Mar 30,62,23.0,Apr 27,57,24.0,,,
1973,,,,Jan 29,29,7.4,Feb 26,35,8.9,Mar 28,41,11.9,Apr 27,24,9.5,,,
1974,,,,Jan 29,56,17.5,Feb 26,63,21.4,Mar 27,71,26.8,Apr 26,66,29.1,,,
1975,,,,Jan 31,30,9.0,Feb 27,37,12.7,Mar 27,50,15.6,Apr 29,47,17.3,,,
1976,,,,Jan 29,31,9.2,Feb 26,37,9.7,Mar 31,43,11.1,Apr 28,34,9.6,,,
1977,,,,Jan 27,2,0.5,Feb 24,3,0.6,Mar 30,20,5.3,Apr 27,0,0.0,,,
1978,,,,Jan 26,34,10.5,Feb 23,45,12.8,Mar 29,41,13.3,Apr 26,59,17.1,,,
1979,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,
1983,,,,,,,,,,Mar 30,,17.6,,,,,,
1984,,,,,,,,,,,,,,,,,,
