#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 33L01: Meadow Creek, YK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Meadow Creek (33L01) 
# Yukon Territory  SNOW COURSE/AERIAL MARKER Site - 4050 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:59 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1976,,,,,,,Feb 29,38,10.1,Mar 31,37,11.0,Apr 30,36,11.8,,,
1977,,,,Jan 31,34,6.3,Feb 01,35,8.5,Mar 29,41,10.6,Apr 29,35,10.1,,,
1978,,,,Feb 01,33,7.7,Feb 28,35,8.0,Mar 30,41,10.0,May 01,37,11.0,,,
1979,,,,Feb 01,33,5.9,Feb 27,37,6.2,Mar 30,42,9.5,May 02,28,8.4,,,
1980,,,,Jan 31,33,6.3,Feb 28,30,6.7,Mar 31,33,7.3,Apr 28,34,9.6,,,
1981,,,,Mar 02,31,7.6,Feb 27,37,8.8,Mar 30,39,10.8,Apr 30,41,11.5,,,
1982,,,,Jan 29,36,7.5,Mar 03,40,9.7,Mar 29,48,11.1,Apr 30,40,11.7,,,
1983,,,,Jan 29,33,5.8,Feb 28,35,7.8,Mar 30,38,8.6,Apr 28,27,7.1,,,
1984,,,,Jan 30,31,6.7,Feb 28,34,7.0,Mar 30,34,7.3,May 01,31,7.1,,,
1985,,,,Jan 29,37,9.0,Feb 28,43,11.2,Mar 29,44,12.0,Apr 30,50,13.8,,,
1986,,,,,,,Feb 27,32,6.7,Apr 02,51,10.6,Apr 30,41,11.7,,,
1987,,,,,,,Mar 04,35,7.6,Mar 26,35,8.0,Apr 27,38,10.0,,,
1988,,,,,,,Mar 02,38,9.2,Apr 02,42,10.9,May 01,36,11.1,,,
1989,,,,,,,Mar 03,41,8.0,Mar 31,41,8.4,May 03,18,6.6,,,
1990,,,,,,,Feb 28,46,10.7,Mar 29,43,11.9,May 02,33,10.6,,,
1991,,,,,,,Mar 01,48,11.8,Mar 27,48,13.1,Apr 30,37,12.6,,,
1992,,,,,,,Mar 02,45,13.1,Mar 27,48,14.1,May 01,50,16.0,,,
