#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 18E09: Tipton, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tipton (18E09) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:20 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1929,,,,Jan 25,43,10.1,,,,Mar 25,15,7.6,,,,,,
1930,,,,Jan 23,26,3.8,,,,Mar 25,9,7.5,,,,,,
1931,,,,Jan 26,32,8.2,,,,Mar 25,19,7.4,,,,,,
1932,,,,Jan 25,36,8.7,,,,Mar 25,36,13.4,,,,,,
1933,,,,,,,,,,Mar 25,40,14.1,,,,,,
1934,,,,,,,,,,,,,,,,,,
1935,,,,,,,Mar 06,16,4.1,,,,,,,,,
1936,,,,,,,,,,,,,,,,,,
1937,,,,,,,,,,,,,,,,,,
1938,,,,Jan 25,19,4.5,Feb 28,27,8.0,Mar 26,29,9.9,,,,,,
1939,,,,Jan 28,19,6.8,,,,Mar 29,12,3.5,,,,,,
1940,,,,Jan 30,17,3.1,,,,Mar 30,12,5.2,,,,,,
1941,,,,Jan 31,29,8.7,,,,Mar 25,13,8.9,,,,,,
1942,,,,Jan 28,20,4.8,,,,Mar 25,24,9.9,,,,,,
1943,,,,Jan 27,43,13.4,,,,Mar 26,35,17.0,,,,,,
1944,,,,Jan 28,13,3.8,,,,Mar 27,17,5.8,,,,,,
1945,,,,Jan 21,18,8.2,Feb 28,32,11.7,Mar 28,27,12.5,,,,,,
1946,,,,Jan 28,41,9.2,Mar 01,46,17.6,Mar 27,33,16.1,,,,,,
1947,,,,Jan 27,14,6.9,Feb 24,15,7.7,Mar 29,4,1.0,,,,,,
1948,,,,Jan 29,17,6.4,Mar 03,29,10.2,Apr 05,20,9.0,,,,,,
1949,,,,,,,Mar 01,45,10.8,Mar 30,38,14.1,,,,,,
1950,,,,,,,Mar 10,35,11.0,,,,,,,,,
1951,,,,,,,,,,,,,,,,,,
