#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13H03: Vipont, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Vipont (13H03) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 7670 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:34 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1962,Dec 29,37,11.9,Jan 30,42,14.2,Mar 05,56,18.8,Mar 26,56,21.3,,,,,,
1963,Dec 31,8,1.8,Feb 05,17,3.9,Feb 28,24,5.8,Mar 29,27,8.3,Apr 30,21,7.0,,,
1964,Dec 30,21,4.5,Jan 29,36,10.7,Feb 29,32,9.0,Mar 29,44,13.0,Apr 29,27,10.7,,,
1965,Dec 31,41,14.0,Feb 01,43,16.5,Feb 24,45,15.5,Mar 30,48,16.0,Apr 29,35,16.4,,,
1966,,,,Jan 26,35,9.3,,,,Mar 29,33,10.0,Apr 29,0,0.0,,,
1967,,,,Jan 30,30,9.2,Feb 28,34,10.5,,,,May 02,46,16.9,,,
1968,Jan 01,13,3.7,Jan 29,9,1.5,Feb 29,30,9.5,Mar 29,34,11.0,Apr 30,5,2.2,,,
1969,,,,,,,Feb 27,56,16.5,Apr 01,44,17.5,,,,,,
1970,,,,,,,Feb 26,49,17.0,Mar 31,55,19.5,,,,,,
1971,,,,,,,,,,Mar 30,53,18.5,,,,,,
1972,,,,,,,Mar 08,62,23.0,Mar 28,50,23.0,,,,,,
1973,,,,,,,Feb 26,43,13.0,Mar 29,56,18.0,,,,,,
1974,,,,,,,Feb 26,50,16.0,Apr 04,53,20.0,,,,,,
1975,,,,,,,Mar 03,43,13.5,Apr 04,56,16.5,,,,,,
1976,,,,,,,,,,Mar 30,52,17.5,,,,,,
1977,,,,,,,Feb 25,20,4.0,Mar 30,26,6.5,,,,,,
1978,,,,,,,Feb 28,46,15.0,Mar 28,42,16.0,,,,,,
1979,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,
