#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 12L06: Kimberly Mine, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Kimberly Mine (12L06) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 9300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1935,,,,,,,,,,Mar 24,47,13.9,,,,,,
1936,,,,,,,,,,Mar 30,41,13.8,,,,,,
1937,,,,Jan 29,38,9.5,Feb 26,45,12.6,Mar 31,69,24.4,Apr 30,43,14.4,,,
1938,,,,Jan 30,37,8.9,Mar 02,43,12.1,Mar 30,66,19.6,,,,,,
1939,,,,Feb 01,44,12.3,Feb 25,46,13.7,Mar 28,38,15.0,,,,,,
1940,,,,Feb 02,22,5.6,Feb 27,41,12.3,Mar 29,41,13.9,,,,,,
1941,,,,Jan 28,34,7.1,Feb 27,42,10.8,Mar 28,50,17.0,,,,,,
1942,,,,Jan 28,32,9.0,Feb 27,50,14.1,Mar 28,58,20.3,,,,,,
1943,,,,Jan 28,26,6.7,Feb 26,40,10.7,Mar 31,44,15.6,,,,,,
1944,,,,,,,Feb 28,53,15.8,Mar 30,63,21.7,,,,,,
1945,,,,,,,,,,Apr 05,70,25.3,,,,,,
1946,,,,,,,,,,Mar 29,48,16.0,,,,,,
1947,,,,,,,,,,Mar 30,44,15.1,,,,,,
1948,,,,,,,,,,Mar 27,66,23.8,,,,,,
1949,,,,,,,,,,Apr 09,60,22.4,,,,,,
1950,,,,,,,,,,Apr 02,45,16.1,,,,,,
1951,,,,,,,Mar 10,31,9.3,Mar 29,29,9.2,,,,,,
1952,,,,,,,,,,Mar 25,89,31.0,,,,,,
1953,,,,,,,,,,Mar 26,45,15.0,,,,,,
1954,,,,,,,Mar 05,40,12.4,Apr 06,51,17.7,,,,,,
1955,,,,,,,Feb 24,54,13.5,Mar 24,48,15.2,,,,,,
1956,,,,,,,Feb 29,44,11.6,Mar 24,39,11.5,,,,,,
