#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 08P03: Rice Park, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rice Park (08P03) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 8460 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:57:42 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1982,,,,Mar 01,,4.5,May 01,,6.8,Jul 01,,2.5,,,,,,
1983,,,,Mar 01,,5.4,Feb 22,27,7.2,Jul 01,,7.8,,,,,,
1984,,,,Jan 26,21,4.8,Feb 22,17,5.5,Jul 01,,1.7,,,,,,
1985,,,,Jan 30,32,4.5,Feb 26,25,7.6,Mar 27,10,3.7,,,,,,
1986,,,,Jan 28,5,1.1,Feb 25,5,1.9,Mar 25,2,0.6,,,,,,
1987,,,,Jan 29,19,4.8,May 01,,6.4,Mar 19,19,6.6,,,,,,
1988,,,,Jan 28,23,5.6,Feb 22,21,6.1,Mar 31,0,0.0,,,,,,
1989,,,,Jan 30,23,5.4,Feb 27,15,5.0,Mar 29,0,0.0,,,,,,
1990,,,,Jan 29,7,1.6,Feb 26,7,2.1,Mar 26,0,0.0,,,,,,
1991,,,,Jan 29,26,5.5,Feb 28,18,5.6,Mar 28,25,7.4,,,,,,
1992,,,,Jan 28,20,4.7,Feb 27,21,5.4,Mar 26,8,2.2,,,,,,
1993,,,,Jan 27,27,6.8,Feb 24,34,9.2,Mar 29,15,4.0,,,,,,
1994,,,,Jan 28,6,0.6,Feb 25,15,3.8,Mar 28,1,0.2,,,,,,
1995,,,,Jan 30,20,6.2,Feb 27,13,4.5,Mar 29,2,0.8,,,,,,
1996,,,,Jan 30,7,1.5,Feb 28,7,1.0,Mar 27,0,0.0,,,,,,
1997,,,,Jan 30,20,4.5,Feb 27,16,4.8,Mar 27,2,0.8,,,,,,
1998,,,,Jan 26,18,4.1,Feb 23,24,6.0,Mar 30,20,4.5,,,,,,
1999,,,,Jan 25,2,0.6,Feb 25,0,0.0,Mar 29,0,0.0,,,,,,
2000,,,,Jan 27,3,0.4,Feb 25,2,0.2,Mar 29,0,0.0,,,,,,
2001,,,,Jan 29,19,3.1,Feb 28,16,4.6,Mar 26,5,1.6,,,,,,
2002,,,,Jan 30,16,2.8,Feb 27,6,1.8,Mar 27,0,0.0,,,,,,
