#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 45Q02: Monument Creek, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Monument Creek (45Q02) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:22 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1973,,,,Mar 01,22,3.8,Feb 26,24,4.7,Apr 03,26,6.2,Apr 30,21,5.4,,,
1974,,,,Feb 01,16,2.8,Mar 01,21,3.6,Mar 29,21,3.6,May 01,17,3.8,,,
1975,,,,Jan 31,32,5.5,Mar 01,27,6.1,Jul 01,34,7.0,Apr 28,28,6.9,,,
1976,,,,Jan 27,21,3.6,Feb 24,21,3.7,Mar 29,25,5.2,Sep 01,17,4.1,,,
1977,,,,Mar 01,38,8.4,May 01,39,8.8,Mar 29,40,9.2,Sep 01,16,4.3,,,
1978,,,,Jan 30,18,3.5,Mar 02,21,4.2,Mar 27,20,4.3,May 02,0,0.0,,,
1979,,,,Jan 25,21,4.4,May 01,26,4.9,Apr 07,28,5.6,Apr 27,21,4.4,,,
1980,,,,Jan 29,17,2.0,Mar 01,14,2.8,Mar 25,15,2.8,Sep 01,9,2.2,,,
1981,,,,Jan 29,8,1.3,Mar 25,12,1.8,Mar 26,9,1.8,Apr 28,3,0.7,,,
1982,,,,Jan 27,17,3.6,Feb 24,21,3.3,Mar 30,22,4.0,Apr 28,19,4.2,,,
1983,,,,Jan 27,21,3.9,Mar 04,23,4.1,Mar 30,21,4.5,Apr 28,9,2.2,,,
1984,,,,Feb 01,20,2.7,Feb 28,21,3.2,Mar 29,18,3.6,Apr 26,19,4.0,,,
1985,,,,Feb 01,30,6.1,Feb 28,32,6.7,Mar 28,32,7.1,Apr 30,31,7.3,May 15,11,4.2
1986,,,,Jan 31,11,1.9,Mar 03,14,2.1,Mar 27,15,2.3,May 01,12,2.4,,,
1987,,,,Mar 01,17,2.4,May 01,17,2.5,Mar 31,17,2.9,May 04,0,0.0,,,
1988,,,,Mar 01,14,1.8,May 01,15,2.1,Mar 31,15,2.2,May 02,0,0.0,,,
1989,,,,Mar 01,18,2.6,May 01,29,5.6,Mar 30,29,5.6,May 01,13,3.6,,,
1990,,,,Mar 01,29,5.0,May 01,34,6.0,Jul 01,30,6.6,Apr 26,23,5.3,,,
1991,,,,Mar 01,38,7.9,May 01,36,8.2,Mar 28,47,10.8,Apr 29,26,8.0,,,
1992,Jan 01,19,3.0,Mar 01,23,3.3,May 01,26,4.4,Apr 02,26,4.9,Apr 28,29,7.6,,,
1993,,,,,,,May 01,39,8.8,Mar 29,40,9.2,Apr 29,14,4.9,,,
1994,,,,Mar 01,23,3.7,May 01,25,4.1,Mar 28,26,4.5,Apr 28,0,0.0,,,
1995,,,,Mar 01,30,5.6,May 01,32,6.0,Mar 29,34,7.1,Apr 28,10,2.4,,,
1996,,,,Mar 01,8,1.4,May 01,23,4.0,Mar 29,26,5.2,Apr 29,9,2.6,,,
1997,,,,Mar 01,22,4.1,May 01,24,4.4,Mar 31,26,4.6,Apr 24,4,1.3,,,
1998,,,,Mar 01,17,2.8,May 01,17,3.1,Mar 31,16,3.2,Sep 01,0,0.0,,,
1999,,,,Mar 01,21,2.4,May 01,21,2.8,Mar 30,22,3.3,Sep 01,25,3.3,,,
2000,,,,Mar 01,42,8.2,May 01,36,8.4,Apr 03,35,8.5,May 01,17,5.7,,,
2001,,,,Mar 01,17,2.4,May 01,19,3.2,Apr 01,24,3.9,May 01,8,1.9,,,
2002,,,,Mar 01,17,2.6,May 01,17,2.8,Mar 29,17,2.6,Sep 01,25,5.8,,,
2003,,,,Mar 01,14,2.9,May 01,22,4.5,Mar 31,28,5.4,May 01,0,0.0,,,
2004,,,,,,,,,,Apr 01,28,5.2,Apr 30,0,0.0,,,
2005,,,,,,,,,,Apr 06,28,6.1,Apr 30,0,0.0,,,
2006,,,,,,,,,,Mar 30,25,5.6,Apr 29,19,5.6,,,
2007,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,Mar 27,14,2.6,May 04,0,0.0,,,
2009,,,,,,,,,,Apr 03,24,6.2,May 01,4,1.5,,,
2010,,,,,,,,,,Mar 30,15,2.2,Apr 27,0,0.0,,,
2011,,,,,,,,,,,25,5.0,,13,4.5,,,
2012,,,,,,,,,,Mar 31,24,4.6,Apr 30,0,0.0,,,
2013,,,,,,,,,,Mar 29,26,5.3,Apr 29,24,5.4,,,
2014,,,,,,,,,,Mar 31,23,5.1,May 01,0,0.0,,,
2015,,,,,,,,,,Mar 30,27,6.7,May 01,6,1.5,,,
2016,,,,,,,,,,Apr 03,17,4.8,Apr 30,0,0.0,,,
2017,,,,,,,,,,Mar 27,32,7.2,May 01,14,5.0,,,
2018,,,,,,,,,,Apr 03,41,10.4,May 02,31,9.3,,,
2019,,,,,,,,,,Apr 01,15,4.4,Apr 29,3,1.1,,,
2020,,,,,,,,,,Mar 31,42,9.4,Apr 28,25,7.5,,,
2021,,,,,,,,,,Mar 30,31,5.6,Apr 29,12,3.3,,,
2022,,,,,,,,,,Mar 30,42,11.1,Apr 30,25,9.3,,,
2023,,,,,,,,,,Mar 30,31,6.8,May 01,29,7.6,,,
2024,,,,,,,,,,,,,,,,,,
