#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11J37: Hardscrabble, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hardscrabble (11J37) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 7250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:32 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1979,Dec 14,15,3.8,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,
1981,,,,,,,Mar 04,27,7.6,,,,,,,,,
1982,,,,Jan 25,50,15.1,Feb 24,42,16.1,Mar 29,65,22.2,Apr 24,41,20.0,May 26,0,0.0
1983,Dec 28,38,10.2,Jan 26,36,10.6,Feb 22,55,17.5,Mar 26,82,25.6,Apr 26,59,24.0,May 27,28,12.6
1984,Jan 10,70,23.8,Jan 26,70,24.0,Mar 02,73,29.8,Apr 03,72,28.8,Apr 29,51,24.3,May 28,0,0.0
1985,Dec 29,51,16.5,Jan 29,55,16.5,Feb 24,58,20.0,Mar 30,61,20.9,Apr 27,20,7.1,May 31,0,0.0
1986,Dec 26,40,12.5,Mar 01,,16.1,Feb 25,56,23.0,Mar 29,52,22.3,Apr 29,29,13.0,,,
1987,Dec 29,10,1.4,Mar 01,,4.2,Feb 26,36,9.6,Mar 24,40,11.4,Apr 24,0,0.0,Nov 01,0,0.0
1988,Jan 02,21,4.4,Mar 01,,9.4,Feb 27,34,10.3,Mar 26,34,11.4,Apr 28,0,0.0,,,
1989,,,,Mar 01,,16.9,Feb 22,55,18.4,Mar 24,38,16.6,Apr 24,1,0.4,Nov 01,,0.0
1990,Dec 27,18,4.9,Mar 01,,8.4,Feb 22,42,12.1,Mar 28,31,10.1,Apr 23,0,0.0,Nov 01,,0.0
1991,Jan 01,,6.0,Mar 01,,9.4,Feb 26,34,10.2,Mar 26,44,13.8,Apr 24,18,7.3,,,
1992,,,,,,,Feb 29,30,7.6,Mar 25,20,6.9,Apr 24,0,0.0,,,
1993,,,,,,,Feb 27,68,20.1,Mar 25,45,19.2,Apr 25,34,15.6,,,
1994,,,,,,,,,,,,,,,,,,
