#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2C17: Thunder Creek, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Thunder Creek (2C17) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 6594 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1969,,,,,,,Feb 26,46,11.0,Mar 25,46,11.9,May 05,38,11.9,,,
1970,,,,Jan 29,27,5.0,Feb 24,26,6.2,Mar 25,30,7.5,Apr 28,41,11.1,,,
1971,,,,Feb 03,43,10.1,Feb 22,42,13.3,Apr 01,59,16.3,Apr 27,52,17.8,,,
1972,,,,Jan 26,49,13.2,Feb 24,51,14.9,Mar 28,60,18.7,Apr 26,62,21.9,,,
1973,,,,Jan 31,31,6.8,Feb 28,32,7.7,Mar 28,38,9.2,May 02,38,11.6,,,
1974,,,,,,,Mar 02,51,13.3,Mar 31,52,15.3,Apr 28,66,20.3,,,
1975,,,,Jan 29,32,8.8,Feb 26,41,10.1,Apr 01,46,12.9,Apr 29,49,13.7,,,
1976,,,,Jan 28,33,9.2,Feb 29,41,9.6,Mar 30,44,11.5,Apr 29,42,12.8,,,
1977,,,,Feb 01,16,2.7,Mar 01,20,3.6,Mar 28,34,7.0,Apr 25,20,6.4,,,
1978,Dec 31,28,5.9,Jan 28,32,8.5,Feb 25,33,9.3,Apr 01,36,10.2,Apr 30,34,10.5,,,
1979,Jan 02,17,2.6,Jan 30,19,3.8,Mar 01,30,7.1,Apr 03,31,8.4,Apr 30,35,10.9,,,
1980,Jan 04,26,6.8,,,,Feb 25,37,10.6,Mar 31,47,13.1,Apr 28,27,9.8,,,
1981,Jan 04,24,6.8,Jan 30,31,7.6,Feb 28,36,9.3,Apr 04,38,9.6,May 05,41,10.1,,,
1982,Dec 30,15,2.9,Jan 30,26,5.7,Mar 04,41,9.1,Mar 28,41,11.4,Apr 26,41,12.4,,,
1983,,,,Feb 01,28,6.2,,,9.0,Apr 05,37,10.1,Apr 27,33,8.2,,,
