#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 13B11: Twin Creeks, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Twin Creeks (13B11) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 3580 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:39 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1951,,,,Feb 06,35,9.1,Feb 27,31,10.7,Apr 01,25,9.5,Apr 28,0,0.0,,,
1952,,,,Jan 28,40,10.9,Feb 28,41,12.7,Mar 28,36,13.1,May 01,0,0.0,,,
1953,,,,Jan 29,29,8.4,Feb 25,30,9.0,Apr 01,19,6.5,Apr 29,0,0.0,,,
1954,,,,Jan 30,48,12.6,Feb 28,42,14.8,Mar 29,44,13.0,Apr 28,12,4.8,,,
1955,,,,Jan 27,26,5.9,Feb 26,35,8.5,Mar 30,38,12.0,Apr 28,11,4.5,,,
1956,Jan 05,25,4.8,Jan 31,34,7.8,Feb 29,47,11.1,Mar 27,36,11.6,Apr 30,0,0.0,,,
1957,Jan 03,18,3.5,Jan 29,32,7.3,Feb 27,33,10.3,Apr 01,26,8.5,Apr 29,0,0.0,,,
1958,Jan 02,22,4.1,Jan 28,31,7.1,Mar 02,39,10.8,Mar 31,28,10.0,Apr 28,0,0.0,,,
1959,Jan 06,32,6.2,Feb 04,43,11.6,Mar 02,48,14.8,Apr 02,41,15.6,May 04,0,0.0,,,
1960,Dec 28,16,5.6,Feb 01,27,8.9,Feb 29,36,11.1,Mar 28,26,9.5,May 03,0,0.0,,,
1961,Dec 27,25,5.8,Jan 30,27,6.8,Mar 02,30,8.7,Mar 30,20,7.0,Apr 25,0,0.0,,,
1962,Dec 26,35,8.4,Jan 30,37,10.8,Feb 27,35,10.8,Mar 30,37,12.0,Apr 30,0,0.0,,,
1963,Jan 02,6,1.5,Jan 28,20,3.8,Feb 25,19,6.0,Apr 01,11,3.6,May 03,0,0.0,,,
1964,Jan 03,11,2.8,Jan 29,36,8.6,Feb 27,37,12.2,Mar 27,53,16.0,Apr 24,24,9.8,,,
