#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06J02: Park View, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Park View (06J02) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9160 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:24 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,Jan 28,27,5.2,Feb 26,43,9.7,Apr 01,48,13.9,Apr 29,5,1.3,,,
1937,,,,Jan 31,18,4.4,Feb 28,27,8.5,Mar 31,27,10.0,Apr 30,16,5.1,,,
1938,,,,Feb 01,28,7.6,Feb 27,31,8.7,Mar 30,42,13.1,Apr 30,27,12.4,,,
1939,,,,Jan 31,32,7.3,Feb 28,37,10.2,Mar 31,37,13.6,May 01,15,7.4,,,
1940,,,,Jan 31,18,2.1,Mar 01,22,4.1,Mar 31,26,9.8,Apr 30,18,4.9,,,
1941,,,,Jan 31,20,3.5,Feb 27,22,5.5,Mar 21,25,7.7,Apr 30,26,13.4,,,
1942,,,,Jan 30,24,4.6,Feb 28,32,7.4,Mar 31,34,9.8,May 01,31,9.1,,,
1943,,,,Feb 01,22,3.0,Mar 01,31,6.4,Mar 31,29,7.0,May 01,0,0.0,,,
1944,,,,Jan 28,19,2.7,Feb 28,24,5.1,Mar 30,32,7.5,Apr 29,25,6.8,,,
1945,,,,Jan 28,23,3.1,Feb 27,30,6.6,Mar 24,32,8.0,May 03,27,9.5,,,
1946,,,,Feb 04,24,9.2,Mar 04,28,6.0,Apr 05,27,8.3,May 01,4,1.8,,,
1947,,,,Feb 03,29,6.5,Feb 28,42,8.9,Apr 01,39,11.1,May 01,32,10.9,,,
1948,,,,Feb 01,22,4.5,Mar 02,35,7.1,Mar 30,42,10.0,Apr 30,20,6.3,,,
1949,,,,Jan 27,37,8.6,Feb 28,40,11.8,Apr 01,47,14.6,May 02,22,7.0,May 28,0,0.0
1950,,,,Jan 25,31,6.1,Feb 23,34,7.8,Apr 02,41,12.5,May 01,26,9.1,May 31,0,0.0
