#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER MBL: Middle Boulder 1, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Middle Boulder 1 (MBL) 
# California  SNOW COURSE/AERIAL MARKER Site - 6600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:08:01 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1946,,,,Jan 28,,27.8,Mar 01,,31.7,Apr 13,,32.8,,,,,,
1947,,,,Feb 02,,11.2,,,,Apr 01,,23.6,,,,,,
1948,,,,Feb 02,,6.4,Feb 29,,9.8,Mar 27,,19.4,May 05,,28.8,,,
1949,,,,Jan 29,,11.4,Feb 27,,22.7,Mar 29,,37.6,May 02,,25.2,,,
1950,,,,Feb 02,,16.3,Mar 01,,19.7,Apr 01,,24.8,May 05,,21.6,,,
1951,,,,Feb 01,,17.9,Feb 28,,23.6,Mar 30,,24.2,Apr 30,,8.4,,,
1952,,,,,,,Feb 27,,44.7,Mar 28,,52.4,May 03,,35.7,,,
1953,,,,Jan 24,,31.9,Feb 28,,25.1,Mar 28,,35.8,Apr 25,,32.3,,,
1954,,,,Jan 30,,26.4,Feb 27,,33.6,Apr 01,,40.2,May 01,,30.8,,,
1955,,,,Jan 27,,20.0,Feb 23,,20.2,Apr 04,,21.2,May 02,,25.3,,,
1956,,,,Feb 05,,38.9,,,,Mar 30,,49.0,May 01,,36.9,,,
1957,,,,Feb 05,,9.8,,,,Apr 02,,28.2,,,,,,
1958,,,,,,,Feb 26,,41.3,Mar 27,,53.5,May 02,,57.5,,,
1959,,,,Jan 31,,20.7,Feb 24,,35.7,Apr 02,,36.8,,,,,,
1960,,,,,,,Feb 24,,23.2,Apr 03,,24.3,May 02,,18.6,,,
1961,,,,Feb 04,,18.8,Mar 02,,24.1,Mar 28,,34.2,Apr 27,,31.2,,,
1962,,,,Jan 28,,13.6,,,,Mar 27,,38.5,Apr 26,,21.2,,,
1963,,,,Jan 28,,2.4,Feb 26,,1.1,Apr 04,,8.7,May 02,,21.3,,,
