#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 09F23: Elkhart Park G.S., WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elkhart Park G.s. (09F23) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 9400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:17 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,Jan 27,26,5.6,Feb 24,34,7.6,Mar 28,42,10.8,Apr 26,36,11.2,,,
1962,,,,Jan 25,52,14.4,Feb 26,63,17.0,Mar 27,57,19.8,Apr 24,47,18.0,,,
1963,,,,Jan 28,19,3.0,Mar 01,39,10.2,Mar 31,36,12.0,May 01,46,15.2,,,
1964,,,,Jan 29,36,7.6,Feb 27,44,9.8,Mar 31,50,12.4,Apr 27,59,16.2,,,
1965,,,,Jan 30,62,17.2,Feb 28,64,20.0,Mar 29,65,22.0,May 01,57,22.0,,,
1966,,,,Jan 31,28,6.2,Feb 28,36,6.8,Mar 31,35,8.8,Apr 29,35,10.0,,,
1967,,,,Jan 30,36,8.4,Feb 28,40,10.4,Apr 02,53,13.6,Apr 30,60,16.8,,,
1968,,,,Jan 29,29,4.8,Feb 26,40,7.6,Mar 30,45,12.0,May 01,47,13.6,,,
1969,,,,Jan 30,50,11.8,Feb 27,57,15.4,Mar 30,53,17.0,Apr 30,28,10.4,,,
1970,,,,Jan 31,42,9.2,Feb 28,39,10.8,Mar 30,46,12.8,Apr 29,56,17.2,,,
1971,,,,Jan 31,58,16.4,Feb 26,61,19.0,Mar 29,71,21.4,May 01,66,24.4,,,
1972,,,,Jan 26,62,16.0,Feb 26,64,18.4,Mar 27,59,20.8,Apr 29,48,18.8,,,
1973,,,,Jan 26,35,7.8,Feb 23,40,9.6,Mar 27,46,12.2,Apr 25,47,11.8,,,
1974,,,,Jan 29,44,11.8,Feb 27,45,13.4,Apr 01,56,15.4,Apr 30,46,15.0,,,
1975,,,,Jan 30,32,6.0,Feb 26,38,10.4,Mar 31,54,13.4,Apr 29,55,18.0,,,
