#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 32H03: Petersburg Ridge, S., AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Petersburg Ridge, S. (32H03) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1650 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:21 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1979,,,,Mar 01,94,30.5,Feb 23,101,34.2,Mar 27,78,33.4,Sep 01,29,13.4,May 25,24,12.2
1980,Jan 07,29,9.8,Jan 31,54,17.1,Mar 03,38,14.6,Mar 27,67,22.0,May 02,48,20.9,May 27,7,3.1
1981,,,,Mar 01,48,12.0,Feb 27,0,0.0,Apr 03,2,0.4,May 06,10,3.7,,,
1982,Dec 21,27,5.9,Jan 29,61,13.9,Feb 23,75,19.5,Mar 26,78,24.0,May 04,78,31.6,May 27,55,23.2
1983,,,,Feb 03,42,16.4,Mar 02,63,23.1,Apr 06,50,21.2,May 09,16,7.6,,,
1984,Dec 29,20,3.3,Jan 30,46,11.4,Feb 27,54,17.1,Mar 28,48,18.9,Apr 25,34,14.0,,,
1985,Dec 27,60,15.0,Feb 01,46,17.8,Mar 08,95,34.7,Mar 28,113,38.7,May 03,122,54.2,May 30,76,36.6
1986,,,,Feb 01,39,11.1,May 01,42,12.5,Apr 01,58,21.3,May 02,52,21.8,,,
1987,Dec 31,31,11.2,Jan 27,38,14.5,Feb 26,52,19.8,Apr 01,61,23.6,,,,May 28,10,4.8
1988,Dec 29,47,10.2,Jan 28,66,18.8,Feb 29,68,23.7,Mar 29,81,28.3,Apr 29,65,28.3,,,
1989,Jan 10,53,11.5,Feb 16,74,26.2,Mar 02,73,25.2,Mar 31,83,29.4,May 02,58,23.2,,,
1990,Jan 02,27,7.2,Jan 30,50,12.7,Feb 26,79,25.0,Apr 03,74,31.3,Apr 27,47,19.8,,,
1991,Jan 07,64,22.1,Feb 04,80,24.5,Feb 27,91,33.8,Mar 28,108,40.0,May 02,96,44.8,May 30,39,21.8
