#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 07M27: Idarado, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Idarado (07M27) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:24 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1979,,,,Jan 30,55,15.4,Feb 26,57,17.2,Mar 28,65,19.6,Apr 26,41,16.4,,,
1980,,,,Jan 29,40,9.3,Feb 27,55,14.4,Mar 27,60,19.0,Apr 29,34,13.7,,,
1981,Dec 30,15,3.0,Jan 29,21,4.0,Feb 26,28,5.6,Mar 30,35,9.4,Apr 27,0,0.0,,,
1982,Dec 30,38,8.5,Jan 28,39,11.9,Feb 25,53,15.5,Mar 31,58,18.9,Apr 29,28,11.9,,,
1983,Dec 28,29,5.6,Jan 27,31,7.4,Feb 25,42,9.1,Mar 29,58,16.2,Apr 27,48,16.8,,,
1984,Dec 30,58,14.6,Jan 30,49,15.6,Feb 28,60,16.6,Mar 29,67,22.8,Apr 26,60,22.2,,,
1985,Dec 31,39,7.7,Jan 30,42,9.7,Feb 27,46,12.8,Apr 01,56,15.9,Apr 29,27,10.6,,,
1986,Dec 30,26,6.2,Jan 30,30,7.8,Feb 27,38,10.6,Mar 27,40,12.6,Apr 28,33,12.0,,,
1987,Dec 29,24,6.1,Jan 28,39,8.9,Mar 02,55,13.5,Mar 30,60,17.0,Apr 29,28,10.0,,,
1988,Dec 29,23,4.0,Jan 28,31,8.2,Feb 29,31,8.4,Mar 30,33,10.2,Apr 27,16,4.6,,,
1989,Jan 03,37,8.5,Jan 30,42,11.1,Feb 27,49,13.6,Mar 30,40,13.5,Apr 28,8,2.9,,,
1990,,,,Jan 29,20,3.8,Feb 27,27,6.3,Mar 29,31,8.3,Apr 30,33,7.1,,,
1991,,,,,,,,,,,,,,,,,,
