#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 50M01: Alexander Lake, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Alexander Lake (50M01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 160 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:10 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1965,,,,Feb 01,36,7.2,Feb 24,46,10.6,Apr 01,24,6.5,,,,,,
1966,,,,Feb 02,42,9.7,Mar 03,42,10.9,Mar 28,40,10.9,Apr 28,26,7.3,,,
1967,,,,Feb 01,27,6.3,Feb 28,34,7.5,Mar 30,38,9.7,May 01,33,11.2,,,
1968,,,,Feb 05,33,8.3,Feb 29,40,10.5,Mar 28,39,11.4,Apr 30,34,11.2,,,
1969,,,,Feb 02,23,3.9,Feb 27,30,5.1,Mar 27,32,6.5,Apr 29,6,1.8,,,
1970,,,,Feb 02,26,5.4,Feb 26,38,8.8,Mar 31,32,9.6,May 04,16,5.6,,,
1971,,,,Feb 02,18,4.1,Feb 25,42,8.8,Mar 30,43,11.1,Apr 30,34,10.2,,,
1972,,,,Feb 03,61,13.3,Feb 25,49,13.9,Mar 30,49,13.7,Apr 27,63,18.9,,,
1973,,,,Jan 31,33,6.9,Mar 02,33,7.7,Mar 30,36,10.1,May 01,21,6.3,,,
1974,,,,Jan 29,28,6.7,Feb 28,34,8.3,Apr 01,39,8.9,Apr 30,20,5.6,,,
1975,,,,Jan 29,41,9.4,Feb 28,49,12.2,Apr 02,45,12.1,Apr 29,44,14.0,,,
1976,,,,Feb 02,26,5.6,Feb 28,26,6.6,Mar 30,36,8.8,Apr 30,29,9.6,,,
1977,,,,Feb 02,50,11.5,Feb 28,40,13.3,Mar 31,49,14.6,Apr 27,44,14.5,,,
1978,,,,Jan 27,24,4.1,Mar 02,26,5.5,Apr 01,31,7.7,Apr 28,20,6.1,,,
1979,,,,Jan 30,49,12.5,Mar 01,46,12.9,Mar 28,47,14.1,Apr 29,31,10.2,,,
