#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 49Q01: Seven Mile, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Seven Mile (49Q01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:42 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1971,,,,Mar 01,27,4.9,Mar 03,28,5.5,Apr 02,26,6.0,May 03,18,3.6,,,
1972,,,,Feb 01,22,4.5,Feb 29,23,4.2,Mar 31,28,4.7,May 01,22,4.9,,,
1973,Jan 08,13,2.0,Mar 01,17,3.1,Feb 28,23,3.5,Mar 29,26,5.6,Apr 27,22,5.6,,,
1974,,,,Mar 01,14,2.6,Feb 27,19,2.9,Mar 28,17,2.0,May 01,0,0.0,,,
1975,,,,,,,Mar 04,30,6.4,Apr 02,28,7.0,May 01,13,4.4,,,
1976,,,,Mar 01,16,2.9,Mar 01,22,3.2,Mar 30,21,4.6,Apr 28,0,0.0,,,
1977,,,,Jan 26,25,5.0,Mar 02,28,5.4,Apr 01,29,6.2,May 01,21,6.5,,,
1978,,,,Jan 30,20,3.1,Feb 25,26,4.4,Mar 28,24,5.1,May 04,0,0.0,,,
1979,,,,Mar 01,24,4.3,Mar 08,29,4.8,Apr 03,31,6.0,May 01,10,2.1,,,
1980,,,,Jan 30,24,4.2,Feb 28,26,5.4,Apr 01,26,5.7,Sep 01,14,3.6,,,
1981,,,,Jan 27,18,3.9,Feb 24,22,4.0,Mar 27,23,4.8,Apr 30,9,3.0,,,
1982,,,,Jan 28,24,5.4,Feb 23,28,5.5,Mar 29,31,6.2,Apr 28,27,6.6,,,
1983,,,,Feb 02,25,4.6,Mar 03,25,4.9,Apr 01,24,4.7,Apr 27,7,2.0,,,
1984,,,,Jan 31,21,3.0,Mar 05,24,3.8,Apr 04,22,4.7,May 01,18,4.2,,,
1985,,,,Jan 30,24,4.4,May 01,26,5.0,Mar 25,28,6.2,Sep 01,24,6.6,,,
