#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16F01: Deadman Gulch, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Deadman Gulch (16F01) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 5246 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:16 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,,,,,,,,,,Mar 28,60,23.7,,,,,,
1950,,,,Feb 04,39,10.4,Mar 02,32,11.3,Apr 03,54,22.8,Apr 27,37,17.4,,,
1951,,,,Feb 02,43,11.0,Mar 01,46,14.0,Mar 28,56,20.4,May 02,26,9.6,,,
1952,,,,Feb 01,64,17.8,Feb 28,70,23.8,Mar 27,74,26.0,Apr 29,32,14.9,,,
1953,,,,Feb 04,43,15.9,Feb 28,51,17.2,Apr 03,54,20.0,May 02,31,12.6,,,
1954,,,,Feb 03,40,13.4,Mar 01,48,15.3,Apr 02,53,18.8,Apr 29,15,6.4,,,
1955,,,,Jan 31,33,9.7,Mar 01,40,10.2,Apr 01,46,14.9,Apr 30,43,17.2,,,
1956,,,,Feb 01,56,14.6,Mar 05,83,21.4,Apr 02,57,20.0,Apr 28,22,8.6,,,
1957,,,,Jan 30,40,10.7,Mar 04,50,17.5,Mar 30,64,22.1,Apr 27,40,17.0,,,
1958,,,,Feb 03,57,17.5,Feb 25,55,19.8,Mar 29,61,23.6,Apr 30,51,22.1,,,
1959,,,,Feb 04,28,6.8,Mar 03,36,11.1,Apr 02,40,13.9,May 01,10,3.8,,,
1960,,,,Jan 27,30,6.4,Feb 25,50,15.0,Mar 29,47,16.4,Apr 27,23,9.4,,,
1961,,,,Jan 31,22,5.8,Feb 28,34,8.9,Mar 29,34,11.6,Apr 28,10,3.6,,,
1962,,,,,,,Mar 01,50,14.9,Mar 29,56,17.3,,,,,,
1963,,,,,,,May 01,,6.9,Jul 01,,5.5,May 01,2,0.7,,,
1964,,,,,,,May 01,,12.3,Jul 01,,15.5,,,,,,
1965,,,,,,,May 01,,19.6,Apr 02,65,24.5,,,,,,
1966,,,,,,,Mar 02,38,11.0,Mar 30,34,11.5,,,,,,
1967,,,,,,,Feb 28,37,12.7,Mar 29,43,13.3,,,,,,
1968,,,,,,,Mar 01,22,6.3,Apr 01,22,7.1,,,,,,
1969,,,,,,,Feb 26,72,21.8,Apr 01,69,22.0,,,,,,
1970,,,,,,,Feb 25,47,16.7,Mar 26,50,18.1,,,,,,
1971,,,,,,,Feb 27,66,22.9,Apr 02,67,24.3,,,,,,
1972,,,,,,,Feb 27,72,22.0,Mar 28,64,26.2,Apr 24,53,23.1,,,
1973,,,,,,,Feb 26,31,9.9,Mar 29,31,9.8,,,,,,
1974,,,,,,,Feb 28,65,21.1,Mar 27,60,23.7,,,,,,
1975,,,,,,,May 01,,15.8,Jul 01,,21.5,,,,,,
1976,,,,,,,Feb 28,57,18.1,Mar 25,66,20.3,,,,,,
1977,,,,,,,Feb 27,23,4.3,Mar 31,30,8.1,,,,,,
1978,,,,,,,Feb 28,55,18.3,Mar 27,45,18.2,,,,,,
1979,,,,,,,Mar 04,48,14.0,Apr 01,37,14.2,,,,,,
1980,,,,,,,Mar 01,49,16.2,Mar 30,50,16.2,,,,,,
1981,,,,,,,Feb 25,18,5.8,Mar 28,23,8.2,,,,,,
1982,,,,,,,Feb 28,51,19.2,Mar 28,54,20.2,,,,,,
1983,,,,,,,Feb 23,62,20.5,Mar 27,63,22.0,,,,,,
1984,Mar 01,49,12.0,Mar 01,,15.0,Mar 01,61,19.9,Mar 29,62,22.6,,,,,,
1985,Dec 30,49,12.0,Jan 30,50,13.8,Feb 27,56,17.2,Mar 29,49,17.9,May 01,11,3.2,,,
