#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 09F21: New Fork Lake, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# New Fork Lake (09F21) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 8340 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:18 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,Mar 01,,4.8,May 01,,6.2,Apr 01,30,9.0,Apr 29,18,7.0,,,
1962,,,,Jan 29,42,11.6,Mar 03,51,13.6,Mar 31,49,14.8,Apr 28,26,10.6,,,
1963,,,,Jan 29,20,3.4,Mar 02,35,9.2,Mar 31,29,8.8,May 01,33,12.4,,,
1964,,,,Jan 30,31,6.8,Feb 29,33,8.2,Mar 31,38,10.4,May 01,30,10.8,,,
1965,,,,Jan 29,60,14.6,Feb 27,48,15.6,Mar 31,53,17.8,May 01,39,16.2,,,
1966,,,,Feb 02,24,5.0,Mar 01,30,6.2,Apr 01,26,6.4,Apr 29,19,7.4,,,
1967,,,,Feb 01,32,7.2,Feb 28,35,8.2,Apr 02,41,10.0,Apr 30,42,10.4,,,
1968,,,,Jan 31,26,6.4,Feb 28,36,8.4,Mar 31,36,9.6,May 01,33,10.0,,,
1969,,,,Jan 31,43,10.2,Feb 28,46,12.8,Apr 01,40,13.0,May 01,20,8.0,,,
1970,,,,Jan 31,35,8.0,Feb 28,33,9.6,Mar 31,37,10.6,Apr 30,42,13.2,,,
1971,,,,Jan 31,44,12.4,Feb 28,47,14.0,Apr 01,53,16.8,Apr 30,47,18.8,,,
1972,,,,Jan 28,54,14.0,Feb 27,59,17.0,Mar 29,51,20.2,Apr 30,39,16.2,,,
1973,,,,Jan 29,30,7.0,Feb 26,36,9.0,Mar 30,44,10.2,Apr 27,36,11.2,,,
1974,,,,Feb 01,41,8.8,Feb 25,39,9.2,Mar 29,47,12.8,Apr 26,39,12.2,,,
1975,,,,Feb 01,31,7.0,Feb 27,34,9.8,Mar 31,46,12.2,Apr 30,43,14.0,,,
