#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 45M05: Kenny Lake School, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Kenny Lake School (45M05) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:58:02 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1980,,,,,,,Feb 28,24,5.4,Mar 31,24,5.9,Apr 28,8,2.0,,,
1981,,,,,,,Mar 03,14,2.6,Apr 02,13,2.7,Apr 30,0,0.0,,,
1982,,,,,,,Mar 02,16,2.9,Apr 01,17,3.3,Apr 29,12,2.9,,,
1983,,,,Jan 31,16,2.6,Mar 01,17,3.4,Mar 28,16,3.4,Apr 27,0,0.0,,,
1984,,,,Jan 31,16,2.1,Feb 29,19,3.6,Mar 28,15,3.8,May 01,3,1.2,,,
1985,,,,Jan 29,12,2.1,Feb 26,17,2.9,Mar 27,17,3.4,Apr 29,13,3.0,,,
1986,,,,Jan 28,11,1.8,Feb 25,10,2.6,Apr 02,17,3.6,Apr 30,13,4.1,,,
1987,,,,Jan 28,11,1.6,Feb 25,12,2.2,Mar 30,10,1.9,Apr 27,2,0.5,,,
1988,,,,Feb 05,12,2.1,Mar 03,14,3.0,Apr 01,14,2.5,Apr 29,0,0.0,,,
1989,Jan 06,18,3.6,Feb 03,22,4.2,Mar 02,24,4.5,Apr 02,21,4.3,Apr 30,0,0.0,,,
1990,Dec 28,14,2.5,Feb 02,16,3.6,Mar 01,25,4.7,Mar 28,21,4.9,Apr 26,0,0.0,,,
1991,Jan 03,14,1.9,Jan 30,13,2.1,Mar 01,17,2.7,Apr 04,16,4.0,May 02,0,0.0,,,
1992,Jan 02,24,4.7,Jan 30,26,5.3,Feb 26,32,5.9,Apr 02,29,6.2,Apr 30,15,4.7,,,
1993,,,,Feb 08,17,2.9,Feb 25,16,3.6,Apr 01,16,3.6,Apr 29,0,0.0,,,
1994,,,,Feb 04,20,4.0,Feb 28,24,4.2,Mar 24,22,3.8,May 03,0,0.0,,,
