#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20J01: Rowland Creek, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rowland Creek (20J01) 
# California  SNOW COURSE/AERIAL MARKER Site - 6700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:55 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1950,,,,,,,,,,Mar 28,51,19.4,,,,,,
1951,,,,,,,,,,Apr 02,26,10.6,,,,,,
1952,,,,,,,,,,Apr 02,100,43.8,,,,,,
1953,,,,,,,Feb 28,40,15.2,Apr 01,43,17.7,,,,,,
1954,,,,,,,,,,Apr 01,38,14.0,,,,,,
1955,,,,,,,,,,Apr 06,33,11.8,,,,,,
1956,,,,,,,,,,Apr 03,63,27.6,,,,,,
1957,,,,,,,,,,Mar 28,36,16.0,,,,,,
1958,,,,,,,,,,,,,,,,,,
1959,,,,,,,,,,Apr 01,30,11.1,,,,,,
1960,,,,,,,,,,Apr 01,31,11.5,,,,,,
1961,,,,,,,,,,Mar 28,36,13.7,,,,,,
1962,Dec 29,24,6.5,,,,,,,Mar 30,69,24.7,,,,,,
1963,Jan 02,13,3.6,Feb 01,0,0.0,Mar 06,0,0.0,Apr 01,26,5.4,May 01,24,10.2,,,
1964,,,,Feb 05,37,9.8,Mar 04,40,11.4,Apr 03,41,11.9,May 04,18,6.6,,,
1965,Jan 14,65,18.6,Jan 28,63,21.0,Feb 26,55,20.7,Apr 01,56,20.8,May 03,36,14.3,,,
1966,Dec 29,31,8.6,Jan 31,40,11.4,Mar 02,44,13.4,Mar 31,30,11.4,,,,,,
1967,,,,Feb 06,62,19.1,Mar 02,55,19.3,Mar 27,69,24.5,May 03,76,29.0,May 29,22,9.6
1968,,,,Feb 05,49,13.3,Feb 26,36,12.8,Mar 27,39,14.2,May 03,8,3.0,,,
1969,Jan 02,35,8.7,Jan 30,87,25.5,Feb 28,99,31.4,Mar 27,81,32.8,Apr 28,56,26.9,,,
