#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11F08: Bone, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bone (11F08) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6168 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:44 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,Jan 01,,1.5,Mar 01,,2.3,May 01,,4.4,Jul 01,,3.4,Sep 01,,0.0,,,
1962,Jan 01,,2.1,Mar 01,,5.1,May 01,,6.0,Jul 01,,5.7,Sep 01,,0.0,,,
1963,Jan 01,,1.2,Mar 01,,2.2,May 01,,3.9,Jul 01,,3.3,Sep 01,,0.1,,,
1964,Jan 01,,1.5,Mar 01,,4.9,May 01,,5.4,Jul 01,,5.9,Sep 01,,1.2,,,
1965,Jan 01,,3.3,Jan 28,31,9.1,Feb 25,28,8.8,Mar 29,28,9.2,Sep 01,,0.0,,,
1966,Jan 01,,1.9,Feb 03,21,4.9,Feb 24,25,6.8,Mar 31,17,5.6,Sep 01,,0.0,,,
1967,Dec 30,14,2.0,Feb 01,24,6.4,Feb 28,25,7.2,Mar 28,20,5.6,Sep 01,,1.4,,,
1968,Dec 27,12,2.1,Feb 01,23,5.5,Feb 28,19,6.1,Mar 29,13,4.7,Sep 01,,0.3,,,
1969,Jan 02,17,3.3,Feb 01,35,8.3,Feb 26,36,9.9,Mar 27,31,10.3,Sep 01,,0.0,,,
1970,Jan 05,12,2.0,Jan 28,25,6.5,Feb 25,22,7.1,Apr 01,25,8.6,Sep 01,,4.4,,,
1971,Dec 30,22,4.4,Jan 28,24,7.5,Mar 01,33,9.1,Mar 31,28,10.6,Sep 01,,2.8,,,
1972,Dec 29,27,6.9,Jan 25,32,10.1,Mar 01,33,11.1,Mar 29,15,5.3,Sep 01,,1.0,,,
1973,Dec 27,14,3.3,Feb 01,23,5.2,Feb 26,28,8.0,Apr 02,29,8.2,Sep 01,,1.0,,,
1974,Dec 27,17,3.3,Jan 29,27,6.6,Feb 26,31,8.5,Apr 03,23,7.9,May 05,0,0.0,,,
1975,Jan 02,12,2.1,Jan 29,14,3.4,Feb 24,31,8.6,Mar 28,30,8.9,Apr 28,22,7.0,,,
1976,Jan 01,,3.5,Feb 01,22,6.4,Feb 26,26,8.1,Mar 30,35,11.5,Apr 28,10,3.4,Jun 01,0,0.0
1977,Jan 01,,1.1,Jan 27,8,1.5,Feb 23,6,1.2,Mar 28,6,1.5,Sep 01,,0.0,,,
1978,Dec 28,9,2.1,Jan 28,24,6.8,Feb 28,29,8.5,Mar 30,15,5.8,Apr 27,0,0.0,,,
1979,Jan 06,17,2.6,Jan 30,28,5.7,Feb 26,34,9.9,Mar 29,25,8.8,Apr 27,0,0.0,,,
1980,Dec 27,7,0.9,Feb 04,21,5.1,Feb 29,21,7.2,Mar 29,21,7.8,,,,,,
1981,Dec 31,0,0.0,Jan 29,12,2.5,Feb 27,9,3.4,Mar 25,0,0.0,Sep 01,,0.0,,,
1982,,,,Feb 01,27,7.0,Feb 25,25,8.6,Mar 29,22,7.0,Sep 01,,0.0,,,
1983,Dec 29,22,4.5,Jan 31,21,5.3,Mar 03,26,7.4,Apr 01,21,7.0,Apr 28,0,0.0,,,
1984,Dec 28,24,5.6,Jan 30,23,5.6,Feb 28,32,8.3,Mar 29,27,8.9,Apr 30,7,1.9,,,
1985,Dec 27,19,4.0,Jan 30,26,5.6,Feb 27,32,7.8,Mar 28,35,9.2,Apr 29,0,0.0,,,
1986,Dec 30,16,3.9,Jan 30,21,5.9,Feb 26,17,6.4,Mar 27,0,0.0,Apr 30,0,0.0,,,
1987,Dec 31,0,0.0,Jan 29,13,2.5,Feb 26,19,4.2,Mar 30,9,2.9,May 01,0,0.0,,,
1988,Dec 29,9,1.5,Jan 28,19,4.4,Feb 29,20,5.2,Mar 31,18,5.6,Apr 28,0,0.0,Jun 01,0,0.0
1989,Dec 28,25,5.0,Jan 31,28,7.7,Feb 28,27,9.3,Mar 30,20,7.5,Apr 28,0,0.0,Nov 01,,0.0
1990,Dec 28,9,1.9,Feb 02,21,4.1,Mar 02,18,4.9,Mar 29,11,3.5,Apr 30,0,0.0,Nov 01,,0.0
1991,Jan 01,16,3.3,Jan 30,19,4.3,Feb 26,13,4.7,Mar 29,11,4.3,Apr 30,0,0.0,May 31,0,0.0
1992,Dec 30,10,2.7,Jan 29,12,2.4,Feb 27,12,3.4,Mar 30,0,0.0,Apr 28,0,0.0,Jun 01,0,0.0
1993,Jan 06,20,4.7,Feb 03,25,6.7,Feb 27,34,8.9,Mar 31,12,4.7,Apr 30,0,0.0,Jun 01,0,0.0
1994,Jan 04,11,1.9,Jan 31,14,3.3,Mar 01,19,5.0,Mar 31,0,0.0,Apr 29,0,0.0,Jun 01,0,0.0
1995,Dec 31,14,3.4,Feb 02,19,5.5,Feb 28,15,5.2,Mar 28,10,2.8,Apr 26,0,0.0,,,
1996,Dec 27,0,0.0,Jan 31,25,4.9,Feb 28,20,5.5,Mar 30,15,5.2,Apr 29,0,0.0,,,
1997,Jan 04,20,6.0,Feb 04,28,9.0,Mar 07,35,10.2,Apr 03,20,7.6,May 03,0,0.0,May 30,0,0.0
1998,Dec 31,9,1.2,Jan 28,26,5.9,Feb 28,32,8.3,Mar 30,18,6.1,Apr 30,0,0.0,,,
1999,Jan 05,6,1.1,Jan 25,20,3.3,Feb 27,31,8.6,Mar 31,16,5.8,May 05,0,0.0,,,
2000,Jan 05,12,1.5,Feb 02,17,4.2,Feb 29,18,5.5,Mar 30,14,4.9,May 01,0,0.0,,,
2001,Jan 03,15,3.6,,,,,,,,,,May 02,0,0.0,,,
2002,Dec 26,16,3.2,Jan 30,23,5.2,Feb 26,25,6.1,Apr 02,12,3.4,Apr 29,0,0.0,,,
2003,Dec 31,10,2.2,Jan 28,9,2.5,Feb 26,9,2.2,Mar 31,0,0.0,Apr 30,0,0.0,,,
2004,,,,Jan 31,34,8.6,Mar 01,35,9.9,Mar 31,9,3.9,Apr 27,0,0.0,,,
2005,Dec 28,6,1.4,Feb 02,14,3.9,Feb 28,20,5.4,Mar 31,15,5.0,Apr 28,0,0.0,,,
2006,Jan 05,21,4.6,Feb 06,33,8.4,Feb 27,31,9.3,Apr 03,29,10.7,May 01,0,0.0,May 31,0,0.0
2007,,,,Jan 30,17,3.2,Feb 28,25,5.1,Apr 03,0,0.0,May 01,0,0.0,,,
2008,Jan 02,19,3.6,,,,Feb 28,33,9.6,Apr 01,37,11.9,Apr 28,11,4.8,,,
2009,,,,Feb 02,26,7.0,Mar 02,24,6.7,Apr 06,23,8.0,Apr 30,0,0.0,,,
2010,Jan 04,14,3.1,Feb 02,23,4.6,Feb 26,22,5.0,Mar 31,18,5.6,Apr 26,0,0.0,,,
2011,Dec 27,23,5.2,Jan 31,27,6.5,Feb 23,34,9.0,Apr 01,27,8.7,Apr 27,0,0.0,,,
2012,Jan 03,14,3.2,Jan 31,24,5.8,Feb 27,25,5.8,Mar 27,0,0.0,May 01,0,0.0,,,
2013,Jan 02,11,1.0,Feb 05,11,2.8,Feb 27,18,4.0,Mar 27,12,3.2,Apr 30,0,0.0,,,
2014,,,,Jan 28,13,2.0,Feb 26,19,5.0,Mar 31,6,1.0,Apr 29,0,0.0,,,
2015,Dec 30,14,1.0,Jan 30,11,2.9,Feb 24,0,0.0,Mar 30,0,0.0,Apr 28,0,0.0,,,
2016,Jan 04,16,3.8,Feb 03,30,6.5,Feb 26,21,6.4,Mar 30,15,5.4,Apr 27,0,0.0,,,
2017,Jan 05,24,4.4,Feb 01,31,7.9,Mar 02,30,9.6,Mar 29,0,0.0,Apr 29,0,0.0,,,
2018,,,,Jan 29,14,4.3,Feb 28,19,4.2,Mar 28,16,6.0,Apr 26,0,0.0,,,
2019,Jan 02,20,3.9,Jan 29,27,5.5,Mar 01,41,11.0,Mar 27,30,9.7,Apr 25,0,0.0,,,
2020,Dec 30,13,1.8,Feb 04,26,6.5,Feb 27,30,8.6,Apr 03,17,5.0,Apr 28,0,0.0,,,
2021,,,,Feb 01,20,4.7,Mar 02,28,7.6,Mar 31,19,6.7,Apr 28,0,0.0,,,
2022,,,,Jan 27,21,5.5,Feb 28,24,7.4,Mar 30,9,3.4,Apr 26,0,0.0,,,
2023,,,,Feb 01,32,7.6,Mar 07,43,11.7,Mar 28,45,13.7,Apr 26,24,8.0,,,
2024,,,,,,,,,,,,,,,,,,
