#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 16B02: Copper Ridge (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Copper Ridge (disc) (16B02) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 4820 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:32 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 24,97,37.7,,,,,,
1937,Dec 31,35,10.4,Feb 01,64,18.4,Feb 28,89,31.8,Apr 07,97,36.8,May 01,86,39.8,,,
1938,Dec 31,58,15.2,Jan 31,64,20.6,Feb 27,76,26.4,Mar 30,87,32.4,Apr 29,48,22.8,,,
1939,Jan 02,40,11.4,Feb 01,76,22.0,Feb 28,104,35.5,Mar 31,78,32.6,Apr 29,40,19.7,,,
1940,Jan 01,17,4.4,Feb 01,27,7.5,Mar 01,59,18.6,Apr 01,43,19.6,May 02,24,12.2,,,
1941,Dec 31,40,9.3,Jan 30,52,16.4,Feb 27,48,16.6,Mar 28,32,14.3,Apr 30,1,0.6,,,
1942,Jan 02,21,4.9,Jan 31,24,7.0,Feb 27,45,13.2,Apr 02,45,15.5,Apr 30,19,7.5,,,
1943,Jan 01,52,16.2,Feb 01,66,20.6,Mar 01,77,28.6,Apr 01,84,34.4,May 01,47,23.6,,,
1944,Dec 31,20,6.3,Jan 30,33,9.7,Feb 28,47,14.4,Mar 30,49,17.3,Apr 29,29,12.3,,,
1945,Jan 01,42,9.7,Feb 01,44,16.0,Feb 26,56,20.7,Apr 01,86,31.4,May 01,74,29.9,,,
1946,Jan 06,53,16.0,Jan 31,76,22.8,Feb 28,91,31.6,Apr 01,89,37.6,May 04,58,28.6,,,
1947,,,,,,,Mar 02,49,18.8,Apr 05,48,17.9,May 03,15,6.8,,,
1948,,,,,,,Feb 28,73,24.0,Apr 02,83,31.0,May 02,75,33.0,,,
1949,,,,,,,Feb 28,105,40.3,Mar 31,107,45.9,Apr 28,73,40.2,,,
1950,,,,,,,Feb 25,82,29.3,Mar 30,103,38.2,Apr 27,94,41.9,,,
1951,,,,,,,Mar 01,64,24.3,Mar 29,72,27.4,Apr 30,41,18.5,,,
1952,,,,,,,Feb 29,95,35.7,Apr 03,101,41.5,May 02,59,30.5,,,
1953,,,,,,,Feb 26,66,25.1,Apr 01,77,30.4,May 01,63,26.3,,,
1954,,,,,,,Feb 28,85,33.1,Apr 01,87,35.6,Apr 29,67,31.2,,,
1955,,,,,,,Mar 04,69,12.5,Mar 31,73,25.4,May 03,78,31.7,,,
1956,,,,,,,Feb 28,110,32.8,Mar 29,104,42.1,Apr 30,66,33.5,,,
1957,,,,,,,Feb 27,67,25.4,Mar 28,81,31.4,Apr 29,68,31.0,,,
1958,,,,,,,Feb 25,77,29.0,Mar 31,69,32.8,Apr 28,71,34.8,,,
1959,,,,,,,Feb 27,80,26.1,Mar 30,94,32.7,Apr 30,61,28.9,,,
1960,,,,,,,Feb 29,61,21.2,Mar 29,57,22.6,Apr 29,55,23.6,,,
1961,,,,,,,Feb 28,59,20.6,Mar 31,64,28.1,May 01,47,22.2,,,
1962,,,,,,,Mar 01,75,25.6,Apr 03,87,34.2,May 02,53,26.0,,,
1963,,,,,,,Mar 02,34,9.9,Mar 29,34,12.6,Apr 30,24,8.8,,,
1964,,,,,,,Mar 02,83,32.0,Mar 31,105,43.9,Apr 28,91,43.3,,,
1965,,,,,,,Mar 02,84,33.1,Apr 02,77,33.4,Apr 29,56,29.2,,,
1966,,,,,,,Feb 28,72,24.7,Mar 30,70,28.5,May 03,42,20.4,,,
1967,,,,,,,Mar 01,73,23.7,Mar 31,82,34.2,May 01,78,35.0,,,
1968,,,,,,,Feb 29,37,15.5,Mar 29,39,16.0,Apr 29,34,17.3,,,
1969,,,,,,,Feb 27,88,31.9,Apr 02,76,34.0,May 02,63,31.4,,,
1970,,,,,,,Feb 26,69,24.0,Mar 30,74,26.9,Apr 30,74,30.6,,,
1971,,,,,,,Mar 01,75,28.5,Mar 29,87,33.6,Apr 29,57,28.3,,,
1972,,,,,,,Mar 01,95,33.8,Mar 30,82,40.4,Apr 27,83,43.4,,,
1973,Jan 02,22,7.7,Jan 30,28,8.7,Feb 28,30,11.0,Mar 29,33,11.5,Apr 30,0,0.0,,,
1974,,,,,,,Feb 28,127,47.2,Mar 26,104,44.6,Apr 30,89,40.4,,,
1975,Jan 02,36,8.5,,,,Feb 27,91,29.6,Mar 27,97,37.5,Apr 29,77,25.6,,,
1976,,,,,,,Feb 26,67,24.0,Mar 29,90,32.5,Apr 28,70,31.8,,,
1977,,,,,,,Feb 22,29,7.6,Mar 29,53,16.2,Apr 25,0,0.0,,,
1978,,,,,,,Feb 22,63,22.2,Mar 30,42,19.0,Apr 27,26,12.8,,,
1979,,,,,,,Feb 28,85,27.7,Mar 28,65,26.8,Apr 27,50,23.5,,,
1980,,,,,,,Feb 27,33,11.2,Mar 28,36,10.2,Apr 28,0,0.0,,,
1981,,,,,,,Feb 25,21,7.6,Apr 01,17,3.6,Apr 30,0,0.0,,,
1982,,,,,,,Feb 24,62,25.2,Mar 30,62,26.6,May 03,39,16.7,,,
1983,,,,,,,Feb 25,61,25.6,Mar 31,60,24.7,Apr 25,43,20.5,,,
1984,,,,,,,Feb 28,59,20.5,Mar 29,68,26.4,Apr 30,47,20.9,,,
1985,Jan 01,,21.0,Mar 01,,21.6,Feb 26,84,31.2,Mar 27,90,34.3,Apr 29,51,26.6,,,
1986,Jan 01,,6.0,Mar 01,,12.0,Feb 26,44,16.8,Apr 04,20,8.6,Apr 29,0,0.0,,,
1987,Jan 01,,8.4,Mar 01,,12.8,Mar 02,59,19.6,Apr 01,43,19.0,Apr 30,0,0.0,,,
1988,Jan 01,,5.3,,,,Feb 26,44,15.5,Mar 31,52,18.7,Apr 27,7,3.8,,,
1989,Jan 01,,8.8,Mar 01,,15.7,May 01,,20.0,,,,Sep 01,,18.3,,,
1990,Jan 01,,4.4,Mar 01,,16.7,May 01,,24.6,Jul 01,,25.9,Sep 01,,11.9,,,
