#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10D30: Colley Creek, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Colley Creek (10D30) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 6300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:23 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,,,,,,,Jul 01,,6.5,,,,,,
1962,,,,,,,,,,Jul 01,,9.7,,,,,,
1963,,,,,,,,,,Jul 01,,7.0,,,,,,
1964,,,,,,,,,,Jul 01,,8.5,,,,,,
1965,,,,,,,,,,Jul 01,,12.2,,,,,,
1966,,,,,,,,,,Jul 01,,5.5,,,,,,
1967,,,,,,,,,,Jul 01,,13.2,,,,,,
1968,,,,,,,,,,Jul 01,,14.5,,,,,,
1969,,,,,,,,,,Jul 01,,8.0,,,,,,
1970,,,,,,,,,,Jul 01,,12.8,,,,,,
1971,,,,,,,,,,Jul 01,,12.0,,,,,,
1972,,,,,,,,,,Jul 01,,6.2,,,,,,
1973,,,,,,,Feb 28,21,4.6,Mar 30,30,6.4,Apr 30,33,10.4,,,
1974,,,,,,,Feb 22,25,6.1,Mar 29,26,8.2,Apr 29,11,3.9,,,
1975,,,,,,,Feb 28,36,10.0,Mar 31,46,11.9,Apr 30,50,13.7,,,
1976,,,,Jan 30,30,8.0,Mar 02,39,9.2,Apr 01,35,10.8,Apr 30,22,7.7,,,
1977,,,,,,,Mar 01,27,6.1,Mar 30,33,8.7,Apr 28,0,0.0,,,
1978,,,,,,,Feb 24,38,10.1,Apr 04,26,9.6,Apr 28,0,0.0,,,
1979,,,,,,,Mar 01,41,8.5,Mar 31,33,9.1,Apr 30,0,0.0,,,
1980,,,,,,,Feb 29,32,6.1,Mar 26,32,7.9,May 02,0,0.0,,,
1981,,,,,,,Feb 27,14,3.6,Apr 02,20,4.4,May 01,0,0.0,,,
1982,,,,,,,Feb 25,29,7.9,Mar 26,38,10.6,Apr 27,32,10.5,,,
1983,,,,,,,Feb 22,23,3.9,Mar 29,19,5.8,Apr 26,0,0.0,,,
