#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06N15: San Antonio Sink, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# San Antonio Sink (06N15) 
# New Mexico  SNOW COURSE/AERIAL MARKER Site - 9200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:20 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1969,,,,Jan 21,13,4.4,Feb 25,37,13.5,Mar 25,34,11.5,Apr 28,3,0.4,,,
1970,,,,Jan 30,10,2.3,Feb 27,12,8.9,Mar 28,20,5.0,Apr 30,6,2.0,,,
1971,,,,Jan 28,12,3.6,Feb 22,22,6.6,Mar 30,4,2.1,,,,,,
1972,,,,Jan 30,12,3.6,Feb 25,10,3.4,Mar 28,5,1.0,,,,,,
1973,,,,,,,Feb 25,29,7.3,Apr 03,46,13.6,Apr 28,24,9.4,,,
1974,,,,Jan 28,30,7.5,Feb 24,31,9.3,Mar 29,14,5.3,,,,,,
1975,,,,Jan 29,26,6.3,Feb 25,46,10.0,Mar 27,52,14.7,May 01,21,8.4,,,
1976,,,,Jan 28,24,6.6,Feb 25,29,8.8,Mar 27,26,8.6,Sep 01,2,0.8,,,
1977,,,,Jan 27,13,2.6,Feb 25,18,3.5,Mar 31,4,1.0,May 01,0,0.0,,,
1978,,,,Jan 26,19,4.0,Feb 23,20,5.3,Mar 28,16,6.1,Apr 26,1,0.3,,,
1979,,,,Jan 30,46,11.7,,,,Mar 28,42,14.4,,,,,,
1980,,,,Jan 28,21,4.9,Feb 28,38,11.6,Apr 01,43,13.4,Apr 26,20,8.6,,,
1981,,,,Jan 27,8,1.7,Feb 24,3,1.0,Mar 26,10,2.9,Apr 27,0,0.0,,,
1982,,,,,,,,,,Mar 31,42,15.2,Apr 29,5,2.3,,,
1983,,,,,,,Feb 26,30,7.1,Mar 26,34,9.1,Apr 26,13,4.4,,,
1984,,,,Jan 30,35,10.8,Feb 27,37,11.0,Mar 28,36,12.2,Apr 25,8,3.1,,,
1985,,,,Jan 28,24,5.8,Feb 25,34,8.3,Apr 01,34,11.7,Apr 26,2,0.7,,,
1986,,,,Jan 29,21,4.9,Feb 26,22,6.7,Mar 29,13,4.8,Apr 28,3,1.2,,,
1987,,,,Jan 26,20,4.1,Feb 23,26,5.7,Mar 26,27,7.3,Apr 27,4,1.1,,,
1988,,,,Jan 25,24,4.8,Feb 24,27,6.8,Mar 28,16,5.0,,,,,,
1989,,,,Jan 27,32,6.0,Feb 27,38,11.7,Mar 28,22,9.0,Apr 27,0,0.0,,,
1990,,,,Jan 26,8,1.5,Feb 23,14,2.5,Mar 28,4,1.3,,,,,,
1991,,,,Jan 28,29,6.7,Feb 25,29,7.8,Mar 27,41,10.4,Apr 25,6,1.3,,,
1992,,,,Jan 29,23,5.3,Feb 28,30,6.0,Mar 31,26,7.7,Apr 29,0,0.0,,,
1993,,,,Jan 28,37,9.7,Feb 24,55,15.9,Mar 30,45,16.2,Apr 28,14,5.8,,,
1994,,,,Jan 28,24,4.7,Feb 26,36,9.6,Mar 29,30,9.3,,,,,,
1995,,,,Jan 28,26,6.2,Feb 27,32,9.4,Mar 29,33,10.7,,,,,,
1996,,,,Jan 25,15,2.1,Feb 27,19,4.4,Mar 27,13,4.2,,,,,,
1997,,,,Jan 29,36,9.0,Feb 26,43,11.4,Mar 27,22,7.8,,,,,,
1998,,,,Jan 28,22,4.8,Feb 26,29,6.2,Apr 01,21,5.9,,,,,,
1999,,,,Jan 28,23,5.0,Feb 24,20,5.2,Mar 29,4,1.2,Apr 28,0,0.0,,,
2000,,,,Jan 28,8,1.1,Feb 28,10,2.1,Mar 30,10,2.5,,,,,,
2001,,,,Jan 29,30,4.4,Feb 27,24,5.2,Mar 31,17,4.8,,,,,,
2002,,,,Jan 29,21,2.8,Feb 27,17,3.7,Mar 28,7,1.9,,,,,,
2003,,,,Jan 31,17,4.0,Feb 26,29,5.2,Mar 28,19,5.4,Apr 30,0,0.0,,,
2004,,,,Jan 28,26,6.2,Feb 25,35,7.8,Mar 29,8,2.3,,,,,,
2005,,,,Jan 28,23,5.9,Feb 26,35,9.7,Mar 29,38,9.5,Apr 28,5,1.8,,,
2006,,,,Jan 29,15,2.8,Feb 26,15,3.1,Mar 29,14,4.3,,,,,,
2007,,,,Jan 29,24,5.5,Feb 26,30,7.5,Mar 29,6,2.1,Apr 30,0,0.0,,,
2008,,,,Jan 29,46,10.9,Feb 27,54,15.8,Mar 27,41,14.0,Apr 28,8,3.6,,,
2009,,,,Jan 28,34,9.7,Feb 25,32,11.8,Mar 30,26,10.0,Apr 28,4,1.8,,,
2010,,,,Jan 28,40,9.8,Feb 25,44,10.8,Mar 29,40,12.0,Apr 30,1,0.4,,,
2011,,,,Jan 27,16,2.3,Feb 24,24,4.7,Mar 30,11,3.6,Apr 28,0,0.0,,,
2012,,,,Jan 27,25,4.9,Feb 27,27,6.1,Mar 28,7,2.1,Apr 30,0,0.0,,,
2013,,,,Jan 30,19,3.3,Feb 25,28,4.6,Mar 27,13,3.8,Apr 30,0,0.0,,,
2014,,,,Jan 29,16,3.4,Feb 26,19,4.8,Mar 27,14,2.9,Apr 29,0,0.0,,,
2015,,,,Jan 27,17,2.9,Feb 26,30,5.2,Mar 30,12,3.5,Apr 30,0,0.0,,,
2016,,,,Jan 28,25,5.6,Feb 26,33,7.0,Mar 30,8,2.4,Apr 28,0,0.0,,,
2017,,,,Jan 30,43,11.8,Mar 03,50,14.0,Mar 30,28,9.8,Apr 26,3,1.1,,,
2018,,,,Jan 30,3,0.2,Feb 28,16,3.7,Mar 30,4,1.2,Apr 27,0,0.0,,,
2019,,,,Jan 30,20,3.4,Feb 27,34,8.5,Mar 27,32,11.2,Apr 26,2,0.6,,,
2020,,,,Jan 29,25,5.0,Feb 26,24,5.2,,,,,,,,,
2021,,,,Jan 29,24,5.2,Feb 26,25,5.5,Mar 30,22,6.6,Apr 30,0,0.0,,,
2022,,,,Jan 26,27,6.7,Feb 24,41,8.8,Mar 31,28,9.3,Apr 28,0,0.0,,,
2023,,,,Jan 31,20,4.0,,,,,,,Apr 26,2,0.4,,,
