#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10C03: Porcupine, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Porcupine (10C03) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 6500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:33 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,,,,,,,Mar 02,22,4.6,Mar 31,32,7.1,,,,,,
1939,,,,,,,Feb 28,22,4.1,,,,,,,,,
1940,,,,,,,Mar 01,22,6.3,Apr 01,18,4.3,,,,,,
1941,,,,,,,Mar 01,17,3.5,Mar 28,14,3.6,,,,,,
1942,,,,,,,Feb 28,27,5.9,Mar 31,27,6.8,,,,,,
1943,,,,,,,Feb 27,25,5.6,Mar 30,26,4.1,,,,,,
1944,,,,,,,Feb 27,15,2.7,Mar 29,21,3.6,,,,,,
1945,,,,,,,Feb 28,18,4.0,Mar 31,16,4.3,,,,,,
1946,,,,,,,Feb 28,22,5.4,Apr 01,17,4.2,,,,,,
1947,,,,,,,Mar 01,24,5.5,Apr 01,27,7.2,,,,,,
1948,,,,,,,Mar 01,24,6.2,Mar 31,28,7.2,,,,,,
1949,,,,,,,Feb 28,34,8.4,Apr 01,35,10.0,,,,,,
1950,,,,,,,Mar 04,18,4.6,Apr 01,28,7.2,,,,,,
1951,,,,,,,Mar 03,24,5.0,Mar 27,26,8.6,,,,,,
1952,,,,,,,Feb 29,34,10.2,Mar 28,36,10.9,,,,,,
1953,,,,,,,Mar 07,31,7.8,Mar 30,28,8.2,,,,,,
1954,,,,,,,Feb 27,23,5.7,Apr 01,31,8.7,,,,,,
1955,,,,,,,Mar 02,30,5.1,Apr 01,28,6.7,,,,,,
1956,,,,,,,Mar 02,33,8.0,Apr 03,32,9.0,,,,,,
1957,,,,,,,Mar 01,22,5.4,Apr 03,29,6.8,,,,,,
1958,,,,,,,Feb 28,30,5.1,Apr 01,27,6.6,,,,,,
1959,,,,,,,Mar 09,26,5.7,Mar 30,29,7.8,,,,,,
