#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 22F23: Red Butte 1, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Red Butte 1 (22F23) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4460 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:04:37 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1960,Dec 29,7,1.4,Jan 28,32,10.5,Feb 24,41,16.3,Mar 29,28,12.7,Apr 28,26,12.4,May 24,11,3.5
1961,Dec 27,4,1.3,Jan 30,0,0.0,Feb 27,20,4.3,Mar 27,52,17.4,Apr 25,29,11.8,,,
1962,Dec 26,22,8.2,Jan 29,24,8.4,Feb 26,25,7.8,Mar 27,43,14.4,Apr 24,16,7.0,May 29,0,0.0
1963,Dec 27,0,0.0,Jan 24,0,0.0,Feb 25,0,0.0,Mar 25,6,2.4,Apr 29,21,9.8,,,
1964,Dec 30,0,0.0,Jan 28,53,17.8,,,,,,,,,,May 26,0,0.0
1965,,,,Jan 28,22,8.8,Feb 23,19,8.8,Mar 29,6,1.2,Apr 29,0,0.0,May 28,0,0.0
1966,,,,,,,,,,Mar 25,92,39.3,Apr 28,17,9.0,May 27,0,0.0
1967,,,,,,,Feb 23,32,13.0,Mar 24,38,19.2,Apr 27,89,25.4,May 24,0,0.0
1968,Dec 20,50,14.6,Jan 24,27,9.3,Feb 27,12,5.9,Mar 22,16,4.8,Apr 24,0,0.0,,,
1969,Dec 23,33,7.8,Jan 24,59,18.5,Feb 25,84,30.2,Mar 24,79,32.8,Apr 28,44,22.8,,,
1970,Dec 28,25,3.8,Jan 26,10,2.0,Feb 23,3,1.1,Mar 26,0,0.0,Apr 28,16,3.8,,,
1971,Dec 29,48,12.2,Jan 25,41,13.8,Feb 24,40,15.4,Mar 26,66,25.8,Apr 26,73,31.9,,,
1972,Dec 27,51,15.5,Jan 25,62,21.0,Feb 25,54,18.5,Mar 27,32,9.5,Apr 28,18,6.8,,,
1973,Dec 23,0,0.0,Jan 29,20,5.2,Feb 26,11,3.7,Mar 29,28,8.9,Apr 25,1,0.2,,,
