#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER EPP: East Piute Pass, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# East Piute Pass (EPP) 
# California  SNOW COURSE/AERIAL MARKER Site - 10800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:45 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,,,,,,,Mar 20,,8.3,,,,,,
1931,,,,,,,,,,Mar 25,,4.8,,,,,,
1932,,,,,,,,,,Mar 29,,26.4,,,,,,
1933,,,,,,,,,,Mar 31,,4.3,,,,,,
1934,,,,,,,,,,Mar 30,,6.4,,,,,,
1935,,,,,,,,,,Mar 26,,6.1,,,,,,
1936,,,,,,,,,,,,,,,,,,
1937,,,,,,,,,,Mar 31,,16.4,,,,,,
1938,,,,,,,,,,Mar 31,,27.5,,,,,,
1939,,,,,,,,,,Mar 29,,5.8,,,,,,
1940,,,,,,,,,,Apr 02,,8.5,,,,,,
1941,,,,,,,,,,Mar 28,,20.8,,,,,,
1942,,,,,,,,,,Mar 27,,14.0,,,,,,
1943,,,,,,,,,,Mar 27,,10.8,,,,,,
1944,,,,,,,,,,Mar 26,,10.5,,,,,,
1945,,,,,,,,,,Mar 28,,13.8,,,,,,
1946,,,,,,,,,,Mar 25,,7.5,,,,,,
1947,,,,,,,,,,Mar 24,,6.8,,,,,,
1948,,,,,,,,,,Apr 07,,7.3,,,,,,
1949,,,,,,,,,,Mar 26,,13.0,,,,,,
1950,,,,,,,,,,Apr 01,,7.8,,,,,,
1951,,,,,,,,,,Apr 05,,10.5,May 05,,0.0,,,
1952,,,,,,,,,,Apr 15,,26.8,,,,,,
1953,,,,Feb 01,,3.3,,,,Mar 27,,3.3,,,,,,
1954,,,,Feb 06,,3.8,,,,Mar 31,,11.5,,,,,,
1955,,,,Jan 28,,10.5,,,,Mar 27,,8.8,,,,,,
1956,,,,Feb 03,,21.0,,,,Mar 25,,19.8,,,,,,
1957,,,,Feb 01,,1.5,,,,Apr 03,,6.3,,,,,,
1958,,,,Feb 05,,4.8,Mar 05,,7.5,Mar 28,,13.3,,,,,,
1959,,,,Jan 29,,4.2,Feb 26,,5.7,Mar 29,,3.5,,,,,,
1960,,,,Jan 27,,3.8,Feb 28,,5.1,Mar 29,,4.8,,,,,,
1961,,,,Jan 25,,5.3,Feb 24,,5.5,Apr 06,,5.0,,,,,,
1962,,,,Jan 26,,7.4,Feb 27,,20.1,Apr 03,,20.1,,,,,,
1963,,,,,,,Feb 21,,15.4,Apr 02,,21.5,Apr 27,,24.2,,,
1964,,,,Feb 01,,4.3,,,,Apr 02,,7.8,,,,,,
1965,,,,Feb 03,,15.9,Mar 01,,16.4,Apr 04,,17.4,May 01,,13.2,,,
1966,,,,Feb 03,,9.4,Mar 03,,9.6,Apr 02,,6.8,,,,,,
1967,,,,Feb 03,,21.2,Mar 05,,21.4,Apr 03,,26.4,Apr 29,,28.9,Jun 07,,18.2
1968,,,,Jan 31,,4.8,Feb 29,,5.0,Mar 28,,5.9,,,,,,
1969,,,,Feb 01,,22.8,,,,Mar 26,,40.5,Apr 26,,40.7,May 29,,20.6
1970,,,,Jan 26,,8.1,Feb 23,,10.1,Mar 26,,11.0,,,,,,
1971,,,,Jan 22,,5.9,Feb 22,,4.4,Mar 29,,5.8,,,,,,
1972,,,,Feb 08,,8.5,Feb 25,,7.8,Mar 28,,2.9,,,,,,
1973,,,,Feb 06,,11.6,Mar 01,,17.4,Apr 03,,21.5,Apr 28,,18.5,,,
1974,,,,Jan 27,,11.1,Mar 06,,13.8,Mar 29,,12.4,Apr 23,,15.6,,,
1975,,,,Jan 22,,4.8,Mar 03,,7.2,Mar 28,,11.6,May 01,,16.0,,,
1976,,,,Jan 23,,0.6,Feb 22,,2.6,Mar 25,,2.8,Apr 24,,0.0,,,
1977,,,,Jan 23,,2.6,Feb 22,,3.8,Mar 21,,3.1,May 02,,0.0,,,
1978,,,,Jan 20,,18.4,Feb 21,,27.6,Mar 29,,31.2,Apr 25,,35.6,,,
1979,,,,Jan 23,,10.1,Feb 28,,12.5,Mar 20,,13.0,Apr 23,,13.0,,,
1980,,,,Jan 22,,16.3,Feb 25,,27.5,Mar 29,,30.0,Apr 24,,30.3,,,
1981,,,,Feb 03,,10.3,Mar 03,,11.3,Apr 02,,16.8,Apr 25,,12.3,,,
1982,,,,Jan 27,,13.1,Mar 02,,14.0,Mar 24,,19.1,Apr 24,,20.0,,,
1983,,,,Jan 26,,19.0,Mar 05,,34.4,Mar 25,,38.6,Apr 27,,33.5,,,
1984,,,,Jan 23,,10.3,Mar 02,,13.6,Mar 30,,9.2,Apr 26,,7.2,,,
1985,,,,Jan 24,,10.0,Feb 24,,12.0,Mar 31,,15.6,Apr 27,,7.1,,,
1986,,,,Jan 31,,9.1,Feb 24,,26.0,Mar 28,,34.9,Apr 27,,30.9,,,
1987,,,,Jan 27,,1.9,Feb 24,,7.3,Mar 28,,9.1,Apr 27,,3.0,,,
1988,,,,Jan 25,,9.1,Feb 27,,8.0,Mar 28,,6.5,Apr 27,,5.1,,,
1989,,,,Jan 28,,5.4,Feb 26,,5.7,Mar 27,,8.8,Apr 26,,1.8,,,
1990,,,,Jan 27,,4.9,Feb 25,,8.0,Mar 26,,8.0,Apr 29,,2.9,,,
1991,,,,Jan 27,,1.0,Feb 23,,0.0,Mar 26,,15.9,Apr 26,,15.0,,,
1992,,,,Jan 26,,5.3,,,,Mar 29,,11.5,,,,,,
1993,,,,Jan 31,,13.8,Mar 03,,19.6,Mar 30,,22.5,Apr 30,,18.3,,,
1994,,,,Jan 26,,2.5,Mar 01,,8.0,Mar 30,,11.8,May 02,,7.3,,,
1995,,,,Jan 31,,18.0,Feb 27,,15.8,Mar 29,,32.5,Apr 30,,32.5,,,
1996,,,,Feb 01,,7.5,Mar 01,,17.5,Apr 02,,19.5,May 01,,15.7,,,
1997,,,,Jan 24,,17.4,Feb 25,,24.6,Mar 27,,23.5,Apr 25,,14.5,,,
1998,,,,Jan 26,,10.0,Feb 28,,20.8,Mar 30,,26.6,Apr 28,,25.3,,,
1999,,,,Jan 31,,6.0,Feb 22,,8.8,Mar 27,,9.3,May 04,,11.5,,,
2000,,,,Jan 26,,8.4,Mar 01,,19.2,Mar 27,,18.5,Apr 29,,15.6,,,
2001,,,,Jan 31,,4.9,Feb 27,,11.0,Mar 26,,15.9,Apr 28,,14.4,,,
2002,,,,Feb 02,,10.8,Feb 25,,10.3,Apr 01,,10.4,May 01,,5.0,,,
2003,,,,Feb 02,,10.6,Feb 27,,14.0,Mar 30,,14.5,May 02,,11.5,,,
2004,,,,Jan 28,,11.4,Mar 04,,18.1,Mar 29,,15.8,May 01,,9.9,,,
2005,,,,Jan 25,,18.5,Feb 28,,22.6,Mar 30,,26.4,Apr 27,,22.4,,,
2006,,,,Jan 25,,13.6,May 25,,16.3,Mar 28,,22.1,Apr 29,,26.3,,,
2007,,,,Jan 28,,2.0,Mar 01,,5.6,Mar 30,,3.9,May 01,,1.4,,,
2008,,,,Jan 30,,11.6,Feb 26,,17.8,Mar 30,,15.7,Apr 30,,8.4,,,
2009,,,,Jan 26,,8.8,Mar 01,,11.8,Mar 30,,12.5,Apr 30,,10.3,,,
2010,,,,Jan 25,,15.0,Feb 25,,17.4,Mar 27,,17.9,Apr 26,,21.9,,,
2011,,,,Jan 28,,21.4,Feb 28,,21.5,Apr 03,,26.6,Apr 30,,24.1,,,
2012,,,,Jan 27,,6.4,Mar 02,,6.5,Mar 25,,7.5,Apr 27,,3.9,,,
2013,,,,Feb 01,,7.4,Feb 21,,8.9,Mar 25,,8.3,Apr 28,,0.6,,,
2014,,,,Feb 04,,4.5,Mar 03,,8.5,Mar 29,,7.5,Apr 26,,4.5,,,
2015,,,,Feb 02,,3.5,Feb 27,,1.5,Mar 25,,2.5,Apr 29,,0.0,,,
2016,,,,Jan 26,,9.0,Feb 25,,13.0,Mar 26,,14.0,Apr 30,,10.5,,,
2017,,,,Jan 30,,21.0,Mar 08,,35.0,Mar 26,,35.0,Apr 30,,36.5,May 30,,16.0
2018,,,,Feb 01,,5.5,Mar 04,,7.0,Mar 26,,14.5,,,,,,
2019,,,,Jan 28,,12.5,Mar 04,,20.0,Apr 01,,24.5,,,,,,
2020,,,,Jan 30,,7.0,Feb 27,,6.0,Apr 02,,8.0,,,,,,
2021,,,,,,,Feb 22,,8.0,Mar 29,,9.5,,,,,,
2022,,,,Jan 24,,11.5,,,,Apr 01,,7.5,,,,,,
2023,,,,Feb 02,,30.0,Feb 22,,31.0,Apr 01,,48.0,,,,,,
2024,,,,,,,,,,,,,,,,,,
