#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 19M01: Tioga Pass, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tioga Pass (19M01) 
# California  SNOW COURSE/AERIAL MARKER Site - 9800 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:41 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1926,,,,,,,Feb 19,49,15.5,,,,Apr 24,37,17.0,,,
1927,,,,,,,,,,Apr 07,78,31.5,,,,,,
1928,,,,,,,,,,Mar 30,60,15.6,,,,,,
1929,,,,,,,,,,Apr 03,55,18.2,,,,,,
1930,,,,,,,,,,Mar 27,54,19.4,,,,,,
1931,,,,,,,Feb 26,23,7.5,Mar 27,28,8.4,,,,,,
1932,,,,,,,,,,Mar 24,76,35.8,,,,,,
1933,,,,,,,,,,Mar 26,46,17.6,,,,,,
1934,,,,,,,,,,Mar 26,36,15.2,,,,,,
1935,,,,,,,,,,Mar 26,60,24.2,,,,,,
1936,,,,,,,,,,Mar 24,90,36.9,,,,,,
1937,,,,,,,,,,,,,,,,,,
1938,,,,,,,,,,,,,,,,,,
1939,,,,,,,,,,Apr 01,36,12.6,,,,,,
1940,,,,,,,,,,Apr 04,92,34.9,,,,,,
1941,,,,,,,Feb 26,86,31.6,Mar 29,89,38.6,,,,,,
1942,,,,,,,Feb 24,79,30.7,Mar 26,81,35.5,,,,,,
1943,,,,,,,Feb 24,64,29.3,Apr 01,86,34.3,,,,,,
1944,,,,,,,Feb 26,60,17.1,Mar 29,59,21.4,,,,,,
1945,,,,,,,Feb 26,69,26.4,Mar 28,100,35.8,,,,,,
1946,,,,,,,Mar 03,56,22.6,Apr 01,83,31.3,,,,,,
1947,,,,,,,Feb 26,42,14.0,Mar 26,50,19.0,,,,,,
1948,,,,Feb 01,24,8.5,Feb 26,30,10.0,Mar 31,46,14.2,May 01,54,21.8,,,
1949,,,,,,,Feb 26,27,10.1,Apr 01,45,15.0,,,,,,
1950,,,,Feb 01,47,15.5,,,,Mar 30,65,22.2,,,,,,
1951,,,,Feb 03,56,21.3,,,,Mar 31,57,23.0,,,,,,
1952,,,,Feb 09,70,27.6,,,,Apr 01,0,0.0,Apr 20,84,40.6,,,
1953,,,,Jan 31,55,19.9,,,,Mar 24,51,19.9,,,,,,
1954,,,,Jan 31,32,10.0,,,,Mar 29,68,24.2,,,,,,
1955,,,,Jan 27,48,13.9,,,,Mar 30,52,19.3,,,,,,
1956,,,,Feb 02,115,58.0,,,,Mar 28,85,38.0,,,,,,
1957,,,,Jan 30,34,9.8,,,,Mar 27,42,15.8,,,,,,
1958,,,,Jan 29,43,12.7,,,,Mar 27,86,30.7,,,,,,
1959,,,,Jan 28,27,8.4,,,,Mar 31,36,12.4,,,,,,
1960,,,,Jan 26,23,6.3,,,,Mar 30,41,16.9,,,,,,
1961,,,,Jan 25,25,9.2,,,,Mar 29,53,16.8,,,,,,
1962,,,,Jan 29,38,10.9,,,,Mar 27,83,30.8,,,,,,
1963,,,,,,,Feb 26,52,19.6,Mar 26,62,23.9,,,,,,
1964,,,,Jan 28,31,9.1,,,,Mar 31,42,14.0,,,,,,
1965,,,,Jan 28,62,25.2,,,,Mar 30,79,33.0,,,,,,
1966,,,,Feb 01,44,14.2,,,,Mar 29,47,18.8,,,,,,
1967,,,,Feb 01,84,29.0,,,,Mar 29,88,32.9,May 02,101,45.0,Jun 01,68,24.2
1968,,,,Jan 30,25,7.9,,,,Apr 02,45,16.4,,,,,,
1969,,,,Feb 04,99,35.2,,,,Mar 27,135,56.6,Apr 30,95,47.8,Jun 03,47,24.8
1970,,,,Feb 03,60,23.7,,,,Mar 31,69,28.0,,,,,,
1971,,,,Feb 02,30,12.9,,,,Mar 30,50,18.8,,,,,,
1972,,,,Feb 01,53,19.7,,,,Mar 30,48,21.5,,,,,,
1973,,,,Jan 30,49,15.4,,,,Mar 28,80,27.8,,,,,,
1974,,,,Jan 29,66,26.9,,,,Mar 26,74,26.4,,,,,,
1975,,,,Jan 29,31,10.2,,,,Mar 27,73,25.3,,,,May 28,46,22.9
1976,,,,Jan 29,18,5.8,Feb 26,25,8.2,Mar 31,31,11.3,May 03,20,8.6,,,
1977,,,,Jan 27,16,4.7,Feb 25,25,7.6,Mar 31,25,7.4,Apr 27,0,0.0,,,
1978,,,,Jan 30,83,33.9,Feb 28,100,42.4,Mar 28,104,45.8,,,,,,
1979,,,,Feb 05,61,20.8,Mar 02,88,28.4,Apr 03,89,34.0,,,,,,
1980,,,,Jan 30,69,28.7,,,,Apr 02,104,44.9,,,,,,
1981,,,,Feb 06,38,11.1,Feb 26,40,13.2,Apr 06,63,22.2,,,,,,
1982,,,,Feb 02,76,29.2,Feb 25,91,35.0,Apr 08,116,47.1,,,,,,
1983,Jan 01,84,23.5,Feb 01,98,35.0,Mar 08,140,55.8,Mar 30,148,62.7,Apr 27,141,62.8,,,
1984,,,,Feb 02,68,31.6,Mar 01,77,33.7,Mar 27,81,36.9,,,,,,
1985,,,,Feb 05,45,15.3,Feb 27,49,18.3,Mar 31,57,21.0,,,,,,
1986,,,,Jan 27,46,16.7,,,,,,,,,,,,
1987,,,,Jan 31,19,4.9,Feb 24,31,8.7,Mar 26,45,13.2,,,,,,
1988,,,,Feb 02,54,17.6,Mar 02,59,20.0,Mar 28,48,18.4,,,,,,
1989,,,,Jan 26,40,13.3,Feb 24,33,13.7,Mar 28,62,22.2,,,,,,
1990,,,,Jan 31,30,8.0,Feb 27,36,11.9,Apr 02,36,13.4,,,,,,
1991,,,,Jan 29,0,0.0,Feb 26,0,0.0,Mar 28,66,20.2,,,,,,
1992,,,,Jan 31,23,7.2,Feb 27,40,13.6,Mar 30,43,15.3,,,,,,
1993,,,,Jan 29,65,21.9,Mar 03,96,35.2,Mar 30,89,35.0,,,,,,
1994,,,,Jan 28,27,6.2,Mar 02,40,12.1,Apr 01,37,12.6,,,,,,
1995,,,,Feb 02,87,31.3,,,,Mar 28,129,51.6,,,,,,
1996,,,,Feb 02,58,19.9,Feb 26,87,30.6,Mar 29,91,38.1,,,,,,
1997,,,,Jan 30,110,40.3,Mar 04,91,40.6,Apr 03,87,38.0,,,,,,
1998,,,,,,,Mar 02,106,39.7,Mar 30,113,45.2,,,,,,
1999,,,,Feb 03,52,15.2,Feb 24,80,29.8,Apr 01,78,31.0,,,,,,
2000,,,,Jan 27,50,11.0,Mar 01,98,27.9,Mar 27,65,26.2,,,,,,
2001,,,,Feb 01,30,8.1,Mar 01,49,14.8,Mar 28,44,17.2,,,,,,
2002,,,,Jan 25,50,19.5,Feb 28,58,21.9,Mar 25,83,27.2,,,,,,
2003,,,,Jan 28,47,18.4,Feb 26,62,21.0,Mar 24,61,23.2,,,,,,
2004,,,,Jan 26,47,16.3,Mar 04,77,24.4,Mar 29,58,26.1,,,,,,
2005,,,,Jan 24,65,24.2,Mar 01,91,33.1,Mar 31,98,34.6,,,,,,
2006,,,,Feb 03,89,36.6,Feb 23,68,39.2,Mar 27,115,46.9,,,,,,
2007,,,,Jan 30,20,6.3,Mar 01,50,15.0,Mar 26,31,11.4,,,,,,
2008,,,,,,,Feb 25,76,25.5,Mar 24,62,26.0,,,,,,
2009,,,,Jan 29,48,13.8,Mar 02,69,24.0,Mar 31,68,26.8,,,,,,
2010,,,,Jan 29,52,16.7,Mar 01,74,26.6,Mar 25,66,30.1,,,,,,
2011,,,,Feb 01,62,24.9,Feb 23,75,28.2,Mar 31,105,45.7,,,,,,
2012,,,,Jan 30,27,7.3,Feb 27,27,8.6,Mar 30,41,13.7,,,,,,
2013,Jan 31,51,19.7,Jan 31,51,19.7,Feb 27,45,16.8,Mar 26,49,20.9,,,,,,
2014,,,,Jan 31,24,6.0,Mar 03,53,15.5,Apr 01,56,18.5,,,,,,
2015,,,,Jan 26,14,4.0,Feb 25,21,7.5,Mar 25,4,1.5,,,,,,
2016,,,,Jan 29,60,19.5,Feb 26,62,22.5,Apr 01,68,28.5,,,,,,
2017,,,,Jan 27,100,36.5,Mar 03,125,51.0,Mar 31,122,54.5,,,,,,
2018,,,,Jan 26,30,8.5,Feb 27,32,10.5,Mar 30,64,20.5,,,,,,
2019,,,,Jan 31,52,20.5,Mar 04,90,35.5,Apr 01,98,43.0,,,,,,
2020,,,,Jan 27,28,10.0,Feb 24,27,9.0,Mar 30,43,13.5,,,,,,
2021,,,,,,,Feb 25,48,15.5,Mar 31,46,17.0,,,,,,
2022,,,,Jan 25,42,16.5,,,,Mar 31,34,13.5,,,,,,
2023,,,,Feb 02,97,39.5,,,,Apr 06,144,64.5,,,,,,
2024,,,,,,,,,,,,,,,,,,
