#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER MWL: Meadow Lake, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Meadow Lake (MWL) 
# California  SNOW COURSE/AERIAL MARKER Site - 7200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:51 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1920,,,,,,,,,,Apr 01,,41.0,May 02,,45.8,Jun 03,,10.4
1921,,,,,,,Mar 01,,63.3,Mar 30,,69.0,,,,,,
1922,,,,,,,,,,,,,,,,,,
1923,,,,,,,,,,,,,,,,,,
1924,,,,,,,,,,,,,,,,,,
1925,,,,,,,,,,Mar 27,,40.6,,,,May 30,,14.7
1926,,,,,,,Feb 24,,35.7,Mar 30,,29.4,Apr 25,,29.8,,,
1927,,,,,,,,,,Mar 28,,67.5,,,,,,
1928,,,,,,,,,,Apr 01,,43.4,,,,,,
1929,,,,Feb 15,,30.4,,,,Mar 29,,34.4,,,,,,
1930,,,,,,,,,,Apr 02,,40.9,,,,,,
1931,,,,,,,,,,Mar 27,,31.6,,,,,,
1932,,,,,,,,,,Mar 27,,62.4,,,,,,
1933,,,,,,,,,,Mar 26,,43.8,,,,,,
1934,,,,,,,,,,Mar 29,,30.1,,,,,,
1935,,,,,,,,,,Apr 11,,69.4,,,,,,
1936,,,,,,,,,,Mar 24,,64.7,,,,,,
1937,,,,,,,,,,Apr 01,,61.6,,,,,,
1938,,,,,,,,,,Mar 31,,77.9,,,,,,
1939,,,,,,,,,,Mar 23,,35.9,,,,,,
1940,,,,,,,,,,Apr 03,,55.7,,,,,,
1941,,,,,,,,,,Mar 26,,56.0,,,,,,
1942,,,,,,,,,,Mar 31,,54.2,,,,,,
1943,,,,,,,,,,Mar 31,,68.9,,,,,,
1944,,,,,,,,,,Mar 28,,41.5,,,,,,
1945,,,,,,,,,,Mar 29,,57.9,,,,,,
1946,,,,,,,,,,Mar 26,,66.7,,,,,,
1947,,,,,,,,,,Mar 27,,39.1,,,,,,
1948,,,,,,,,,,Apr 01,,35.4,,,,,,
