#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER BOM: Bowman Lake, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bowman Lake (BOM) 
# California  SNOW COURSE/AERIAL MARKER Site - 5650 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:28 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1927,,,,,,,Mar 10,,24.5,Apr 05,,30.1,Apr 26,,23.2,,,
1928,Jan 04,,8.9,Feb 02,,11.0,Feb 27,,13.4,Apr 04,,11.2,,,,,,
1929,,,,,,,,,,Mar 31,,11.3,,,,,,
1930,,,,,,,,,,Apr 04,,8.6,,,,,,
1931,,,,,,,,,,Apr 04,,0.9,,,,,,
1932,,,,,,,,,,Apr 05,,23.7,,,,,,
1933,,,,,,,,,,Apr 07,,18.9,,,,,,
1934,,,,,,,,,,Apr 04,,0.0,,,,,,
1935,,,,,,,,,,Apr 06,,29.2,,,,,,
1936,,,,,,,,,,Apr 02,,25.0,,,,,,
1937,,,,,,,,,,Mar 31,,29.5,,,,,,
1938,,,,,,,,,,Apr 06,,40.0,,,,,,
1939,,,,,,,,,,Mar 26,,16.5,,,,,,
1940,,,,,,,,,,Apr 02,,10.3,,,,,,
1941,,,,,,,,,,Apr 06,,22.4,,,,,,
1942,,,,,,,,,,Mar 26,,20.8,,,,,,
1943,,,,,,,,,,Mar 25,,21.9,,,,,,
1944,,,,,,,,,,Mar 28,,21.0,,,,,,
1945,,,,,,,,,,Mar 22,,19.3,,,,,,
1946,,,,,,,,,,Mar 26,,24.6,,,,,,
1947,,,,,,,,,,Mar 28,,1.3,,,,,,
1948,,,,,,,,,,Mar 30,,10.8,,,,,,
1949,,,,,,,,,,Mar 31,,30.4,,,,,,
1950,,,,,,,,,,Mar 29,,26.0,,,,,,
1951,,,,,,,,,,Mar 27,,17.1,,,,,,
1952,,,,,,,,,,Mar 26,,70.1,,,,,,
1953,,,,,,,,,,Apr 03,,25.0,,,,,,
1954,,,,,,,,,,Apr 02,,20.2,,,,,,
