#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2F07: Postill Lake, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Postill Lake (2F07) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4495 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:54 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1950,,,,Feb 01,27,7.0,Feb 28,37,7.7,Mar 31,41,12.1,May 01,32,11.1,,,
1951,,,,Jan 31,27,6.5,Feb 28,34,8.7,Mar 31,43,11.2,May 01,19,6.4,,,
1952,,,,Jan 30,33,7.4,Feb 28,34,9.1,Mar 31,35,10.0,Apr 30,12,3.9,,,
1953,,,,Jan 31,19,3.8,Feb 28,26,5.3,Mar 30,28,7.3,Apr 30,19,5.5,,,
1954,,,,Jan 30,30,7.1,Mar 01,28,7.5,Mar 31,32,8.1,Apr 30,25,7.8,,,
1955,,,,Feb 01,17,3.6,Feb 28,26,5.4,Mar 31,31,7.9,Apr 30,29,9.0,,,
1956,,,,Jan 31,31,8.2,Mar 01,38,9.5,Mar 29,42,11.1,Apr 29,18,6.4,,,
1957,,,,Jan 30,27,5.3,Feb 28,29,5.9,,,,,,,,,
1958,,,,Jan 31,26,4.1,Feb 28,27,7.4,Mar 28,23,7.6,May 01,19,7.0,,,
1959,,,,Jan 30,34,6.4,Feb 27,38,8.8,Mar 30,39,11.5,Apr 28,23,8.9,,,
1960,,,,Jan 27,22,4.5,Feb 29,27,6.0,Apr 01,19,4.9,Apr 29,12,4.4,,,
1961,,,,Jan 30,20,4.3,Feb 27,29,6.6,Mar 29,29,7.7,,,,,,
1962,,,,Jan 30,30,8.0,Feb 28,30,8.4,Mar 30,34,10.2,Apr 27,13,4.4,,,
1963,,,,Jan 29,18,3.3,Feb 28,20,4.1,Mar 28,21,4.3,Apr 30,12,3.4,,,
1964,,,,,,,Feb 28,27,7.0,Mar 30,31,9.2,Apr 29,21,7.8,,,
1965,,,,Jan 29,29,5.7,Feb 26,32,8.8,Mar 31,31,9.6,Apr 29,11,4.1,,,
1966,,,,Jan 28,25,5.8,Feb 28,29,7.8,Mar 31,24,7.2,Apr 29,17,6.1,,,
1967,,,,Jan 30,26,7.0,Feb 27,28,8.0,Mar 30,29,9.2,Apr 28,27,8.6,,,
1968,,,,Jan 30,26,6.6,Feb 28,26,7.6,Mar 29,27,8.4,Apr 29,23,7.8,,,
