#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 59O03: Yankee Slough, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Yankee Slough (59O03) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:33 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1996,,,,,,,May 01,18,4.2,Mar 29,18,4.7,,,,,,
1997,,,,Jan 27,28,5.0,Feb 21,39,7.0,Mar 28,36,7.2,Apr 29,0,0.0,,,
1998,,,,,,,Feb 23,34,7.5,Apr 07,21,7.8,Apr 29,6,2.0,,,
1999,,,,,,,Mar 02,36,8.3,Apr 12,42,10.9,,,,,,
2000,,,,,,,Feb 24,45,12.1,Mar 30,43,12.5,May 01,24,8.6,,,
2001,,,,Jan 31,34,8.2,Mar 06,38,9.1,Mar 29,39,10.6,Apr 30,39,12.0,,,
2002,,,,Jan 31,40,8.0,Mar 06,45,9.4,Mar 29,39,9.4,,,,,,
2003,,,,Feb 05,21,4.8,May 01,37,7.7,Mar 31,33,8.9,Apr 29,15,5.2,,,
2004,,,,,,,Mar 02,46,10.0,Mar 31,47,10.5,Apr 30,39,11.0,,,
2005,,,,Feb 01,32,7.2,Mar 07,44,10.5,Mar 31,42,12.5,Apr 29,26,9.0,,,
2006,,,,Feb 08,24,4.5,Feb 27,31,5.5,Apr 06,41,8.4,,,,,,
2007,,,,Feb 01,37,8.4,Mar 01,37,8.6,Apr 04,34,8.6,Apr 30,0,0.0,,,
2008,,,,,,,,,,Jul 01,50,12.1,May 02,33,10.5,,,
2009,,,,Jan 29,27,6.5,Mar 01,48,8.5,Apr 08,45,11.0,Apr 29,21,7.5,,,
2010,,,,Feb 01,33,6.0,Mar 02,39,6.9,Mar 30,41,8.2,May 03,24,7.5,,,
2011,,,,Feb 01,28,5.3,Mar 01,44,8.0,Mar 30,33,8.1,May 04,0,0.0,,,
2012,,,,,,,,,,,,,,,,,,
2013,,,,Feb 01,36,7.8,Feb 28,37,7.5,Mar 31,42,9.2,Apr 30,30,8.7,,,
2014,,,,,,,,,,,,,,,,,,
2015,,22,,,,,Mar 02,29,5.4,Apr 02,29,6.7,May 01,9,2.6,,,
2016,,24,,Jan 30,19,3.7,Mar 02,31,5.8,Apr 01,32,6.9,,,,,,
2017,,,,,,,,,,Mar 30,23,4.2,,,,,,
2018,,,,Jan 31,31,6.8,Mar 01,42,9.1,Apr 02,41,10.1,May 02,17,5.8,,,
2019,,,,Jan 30,41,9.3,Mar 02,51,11.9,Apr 01,43,12.7,,,,,,
2020,,33,,Jan 31,32,8.6,Feb 28,45,11.2,Mar 31,42,11.8,May 01,24,8.4,,,
2021,,27,,Feb 04,31,6.1,Mar 01,41,7.7,Apr 01,47,8.9,Apr 28,21,5.9,,,
2022,,32,,Jan 31,42,9.9,Mar 02,48,12.8,Apr 01,45,13.3,Apr 29,21,7.5,,,
2023,,30,,Feb 01,39,8.3,Mar 02,52,11.3,Apr 03,50,12.6,May 02,30,10.2,,,
2024,,,,,,,,,,,,,,,,,,
