#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15B23: Government Saddle, MT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Government Saddle (15B23) 
# Montana  SNOW COURSE/AERIAL MARKER Site - 5270 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:07 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
2003,,,,Jan 30,61,16.3,Feb 21,72,20.1,Mar 28,92,30.2,Apr 29,72,31.1,,,
2004,,,,Jan 23,64,21.4,Feb 27,90,32.2,Mar 29,83,34.8,Apr 30,64,31.4,,,
2005,,,,Jan 28,44,15.4,Mar 03,49,16.6,Apr 05,77,25.0,May 02,54,21.2,,,
2006,,,,,,,Mar 03,99,33.8,Mar 30,98,36.8,Apr 29,86,39.2,,,
2007,,,,Feb 05,69,24.6,Mar 01,93,29.4,Apr 02,75,30.4,,,,,,
2008,,,,,,,Feb 28,108,39.4,Mar 27,121,42.4,Apr 30,112,45.6,,,
2009,,,,Jan 29,60,18.2,Feb 27,80,23.2,Mar 30,93,31.8,,,,,,
2010,,,,Jan 29,51,15.6,Feb 26,59,18.6,Mar 25,56,21.2,Apr 30,76,24.2,,,
2011,,,,Jan 26,77,22.8,,,,Mar 25,120,45.0,May 02,125,51.6,,,
2012,,,,Jan 27,79,22.8,Feb 28,99,30.8,Mar 27,121,43.0,,,,,,
2013,,,,Jan 30,72,22.6,Feb 27,84,27.8,Mar 27,87,32.0,Apr 24,80,33.0,,,
2014,,,,Jan 28,59,19.4,Feb 24,95,26.4,Mar 25,95,34.8,Apr 30,94,38.0,,,
2015,,,,Jan 26,49,14.6,Feb 24,45,16.4,Mar 25,43,15.6,Apr 27,33,13.8,,,
2016,,,,Jan 26,64,16.8,Feb 25,70,23.8,Mar 31,85,30.8,Apr 28,56,24.8,,,
2017,,,,Jan 26,49,14.8,Feb 23,71,22.6,Mar 27,83,31.8,Apr 25,78,32.2,,,
2018,,,,Jan 29,80,24.0,Feb 28,107,34.8,Mar 26,100,37.0,Apr 23,98,42.2,,,
2019,,,,Jan 31,56,17.8,Feb 27,84,26.2,Mar 27,69,27.4,Apr 29,64,27.8,,,
2020,,,,Jan 30,83,25.6,Mar 01,90,29.6,Mar 26,84,30.8,,,,,,
2021,,,,Jan 28,56,18.4,Feb 24,80,26.2,Mar 29,79,28.2,Apr 27,65,29.0,,,
2022,,,,Jan 25,69,22.4,Feb 28,84,27.2,Mar 28,73,29.2,Apr 29,82,33.4,,,
2023,,,,Jan 26,51,18.1,Feb 28,79,23.4,Mar 28,79,28.5,Apr 27,67,28.8,,,
2024,,,,,,,,,,,,,,,,,,
