#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2A22: Sunbeam Lake, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sunbeam Lake (2A22) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 6594 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:00:46 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1967,,,,Jan 31,105,34.9,Feb 23,115,42.2,Mar 29,144,54.1,Apr 28,126,53.7,,,
1968,,,,Jan 28,86,30.6,Feb 27,100,37.6,Apr 01,114,41.8,Apr 24,119,47.2,,,
1969,,,,Jan 29,76,26.6,Feb 24,91,30.3,Mar 28,96,35.9,Apr 28,91,36.9,,,
1970,,,,Jan 28,67,21.4,Feb 23,69,22.4,Mar 24,85,27.4,Apr 27,89,33.4,,,
1971,,,,Feb 02,108,29.6,Feb 22,103,33.7,Mar 31,117,42.6,Apr 26,102,44.5,,,
1972,,,,Jan 25,107,33.0,Feb 23,115,41.3,Mar 27,138,54.5,Apr 25,143,61.5,,,
1973,,,,Jan 31,82,24.7,Mar 02,91,30.5,Mar 27,100,34.7,May 01,92,38.9,,,
1974,,,,Feb 05,114,33.2,Feb 27,104,36.4,Mar 25,119,44.1,Apr 25,110,44.4,,,
1975,,,,Jan 28,74,21.9,Feb 25,84,26.9,Mar 28,87,30.2,Apr 28,80,32.8,,,
1976,,,,Jan 30,94,33.6,Feb 26,117,39.2,Apr 01,127,46.5,Apr 28,115,49.7,,,
1977,,,,Jan 29,58,17.9,Feb 28,68,21.3,Mar 27,88,27.6,Apr 24,71,28.6,,,
1978,Dec 30,57,17.9,Jan 27,71,22.6,Feb 27,72,25.1,Mar 31,84,30.3,May 01,74,31.6,,,
1979,Jan 04,55,15.6,Jan 29,59,17.4,Mar 01,89,26.4,Mar 28,85,30.1,Apr 27,87,34.8,,,
1980,Jan 07,62,18.6,Jan 29,70,23.5,Feb 24,76,26.0,Mar 30,91,32.2,Apr 30,67,31.4,,,
1981,Jan 03,69,21.5,Jan 29,67,23.2,Feb 27,87,28.7,Mar 30,85,30.9,May 04,84,37.3,,,
