#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06H11: Albany, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Albany (06H11) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 9120 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:07:31 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1949,,,,Feb 03,43,12.1,Feb 27,45,15.4,Apr 03,59,19.6,Apr 30,28,10.4,,,
1950,,,,Jan 28,30,7.3,Feb 26,37,9.9,Apr 02,41,13.0,May 03,37,12.4,,,
1951,,,,Feb 03,46,12.8,Mar 04,51,15.7,Apr 01,55,17.9,Apr 29,44,17.0,,,
1952,,,,Jan 27,44,12.3,Mar 05,54,15.1,Mar 30,57,18.3,Apr 27,38,15.8,,,
1953,,,,Jan 31,39,8.0,Feb 28,42,13.0,Mar 28,39,12.4,May 03,29,11.2,,,
1954,,,,Jan 30,28,6.0,Feb 27,30,6.7,Mar 28,43,9.7,May 02,10,2.0,,,
1955,,,,Jan 29,30,5.4,Feb 26,32,8.3,Apr 02,33,9.6,Apr 30,11,4.1,,,
1956,,,,Feb 03,42,12.0,Mar 02,52,16.6,Mar 27,45,16.3,Apr 28,30,12.0,,,
1957,,,,Jan 28,43,10.9,Feb 25,43,13.5,Mar 29,47,15.8,Apr 29,46,17.0,,,
1958,,,,Feb 04,37,9.1,Feb 24,40,11.0,Mar 27,49,14.4,Apr 24,45,14.1,,,
1959,,,,Jan 27,37,9.6,Mar 02,46,13.4,Mar 30,51,16.1,Apr 24,43,15.6,,,
1960,,,,Jan 30,12,2.2,Feb 29,38,8.5,Apr 04,34,11.5,Apr 27,13,4.7,,,
1961,,,,Jan 29,23,5.0,Feb 27,44,13.0,Apr 03,44,11.2,May 02,29,9.6,,,
1962,,,,Feb 01,44,12.0,Mar 01,,17.4,Apr 03,48,16.8,May 02,25,9.6,,,
1963,,,,Mar 01,,5.5,Mar 01,,13.5,Apr 02,35,12.3,May 03,23,10.4,,,
1964,,,,Mar 01,,6.8,Feb 28,44,12.0,Mar 31,43,12.7,Apr 25,38,12.5,,,
