#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 05G06: Boxelder #3, WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Boxelder #3 (05G06) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7280 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:52:22 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1983,,,,Jan 30,24,5.9,Feb 28,28,7.9,Apr 02,54,12.7,May 02,40,13.2,,,
1984,,,,Jan 31,27,7.1,Feb 26,34,8.1,Mar 31,43,12.6,Apr 30,42,12.7,,,
1985,,,,Feb 02,19,4.0,Mar 01,23,5.2,Mar 31,25,7.0,Apr 30,6,2.7,,,
1986,,,,Jan 30,19,4.8,Feb 27,22,6.1,Mar 29,25,8.0,May 01,16,6.1,,,
1987,,,,Jan 28,16,3.6,Feb 28,26,5.4,Apr 01,35,8.2,Apr 29,8,2.7,,,
1988,Jan 01,,2.6,Jan 30,22,5.9,Feb 27,28,8.0,Mar 27,41,12.0,Apr 30,14,5.0,,,
1989,,,,Jan 29,10,1.9,Feb 26,15,3.0,Apr 01,12,3.8,Apr 30,5,0.8,,,
1990,,,,Jan 30,14,2.6,Feb 25,17,3.8,Mar 30,23,5.8,Apr 29,12,2.6,,,
1991,,,,Jan 29,15,2.6,Feb 28,18,3.8,Mar 30,26,5.0,May 01,16,4.6,,,
1992,,,,Jan 29,21,4.8,Feb 25,25,5.4,Mar 29,29,8.4,Apr 28,2,0.5,,,
1993,,,,Jan 30,20,4.9,Feb 26,30,6.7,Mar 28,25,6.5,May 01,29,10.5,,,
1994,,,,Feb 09,26,5.9,Feb 26,27,6.3,Mar 30,30,7.5,May 01,12,3.6,,,
1995,,,,Jan 28,14,2.7,Mar 01,16,3.3,Mar 31,9,2.4,May 01,13,4.0,,,
1996,,,,Jan 29,17,4.8,Feb 28,19,5.0,Mar 30,23,7.2,Apr 30,21,6.8,,,
1997,,,,Jan 30,17,5.2,Feb 27,27,7.4,Mar 28,25,8.0,,,,,,
1998,,,,Jan 29,17,4.0,Feb 27,31,6.4,Mar 30,27,6.8,Apr 28,20,6.4,,,
1999,,,,Jan 28,15,2.2,Feb 27,20,4.3,Mar 29,18,5.4,Apr 29,23,7.8,,,
2000,,,,Jan 30,14,3.2,Feb 27,21,4.7,Mar 29,23,6.3,Apr 27,15,4.9,,,
2001,,,,Jan 28,21,4.5,Feb 25,23,5.0,Mar 30,25,6.4,Apr 27,20,6.8,,,
