#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 17H01: Buckskin, Upper, NV
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Buckskin, Upper (17H01) 
# Nevada  SNOW COURSE/AERIAL MARKER Site - 7200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:21 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1932,,,,,,,Mar 03,34,14.4,,,,,,,,,
1933,,,,,,,Mar 02,22,7.4,,,,,,,,,
1934,,,,,,,Mar 03,31,6.9,,,,,,,,,
1935,,,,,,,Mar 05,24,7.8,,,,,,,,,
1936,,,,,,,Mar 04,41,15.1,Apr 03,34,15.2,,,,,,
1937,,,,,,,Mar 01,21,7.6,Mar 31,24,8.8,,,,,,
1938,,,,,,,Mar 02,23,7.1,Apr 01,45,17.9,,,,,,
1939,,,,,,,Mar 01,26,8.4,Apr 01,10,4.0,,,,,,
1940,,,,,,,Feb 29,27,10.7,Mar 31,23,8.9,,,,,,
1941,,,,,,,Mar 01,36,13.5,Mar 27,30,12.5,,,,,,
1942,,,,,,,Mar 02,34,11.1,Apr 02,32,11.6,,,,,,
1943,,,,,,,Feb 28,38,15.4,Mar 31,37,17.1,,,,,,
1944,,,,,,,,,,Mar 27,32,12.2,,,,,,
1945,,,,,,,Mar 10,35,15.3,Mar 25,41,15.1,,,,,,
1946,,,,,,,Mar 04,21,6.8,Apr 08,24,9.1,,,,,,
1947,,,,,,,,,,Apr 01,4,1.4,,,,,,
1948,,,,,,,Feb 26,22,8.2,Apr 03,31,10.4,,,,,,
1949,,,,,,,Mar 03,28,8.7,Apr 04,30,9.1,,,,,,
1950,,,,,,,Mar 03,16,6.0,Apr 04,21,8.8,,,,,,
1951,,,,,,,Feb 26,29,8.0,Mar 29,24,8.8,,,,,,
1952,,,,,,,,,,,,,,,,,,
1953,,,,,,,Feb 27,14,5.1,Mar 31,12,5.1,,,,,,
1954,,,,,,,Feb 28,2,0.7,Mar 31,10,3.2,,,,,,
1955,,,,,,,,,,Mar 31,25,8.8,,,,,,
