#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 45R01: Fort Yukon, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fort Yukon (45R01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 430 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:01:40 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1964,,,,,,,May 01,17,2.8,Jul 01,17,3.0,,,,,,
1965,,,,,,,Mar 11,24,3.6,Jul 01,24,4.4,,,,,,
1966,,,,,,,Mar 12,19,2.5,Apr 08,18,3.1,,,,,,
1967,,,,,,,Mar 07,21,3.2,Apr 08,27,4.9,,,,,,
1968,,,,,,,Mar 04,17,3.1,Apr 02,16,3.1,,,,,,
1969,,,,,,,Mar 04,12,1.6,Apr 02,13,2.0,,,,,,
1970,,,,,,,Mar 03,15,2.5,Apr 06,16,3.1,,,,,,
1971,,,,,,,Mar 05,26,4.4,Apr 03,25,5.4,,,,,,
1972,,,,,,,Mar 02,23,4.2,Apr 06,25,4.7,,,,,,
1973,,,,,,,Feb 28,20,3.2,Mar 28,22,4.7,,,,,,
1974,,,,,,,Feb 25,15,2.0,Mar 28,15,2.5,,,,,,
1975,,,,,,,Feb 26,25,4.9,Mar 28,24,4.9,,,,,,
1976,,,,,,,Feb 25,19,2.6,Mar 28,17,3.0,,,,,,
1977,,,,,,,Feb 24,24,3.4,Mar 30,24,5.5,,,,,,
1978,,,,,,,Feb 27,17,2.9,Mar 28,19,3.3,,,,,,
1979,,,,,,,Feb 27,18,3.3,Mar 27,26,4.1,,,,,,
1980,,,,,,,Feb 25,16,3.0,Mar 26,14,3.0,,,,,,
1981,,,,,,,May 01,17,2.7,Mar 30,17,3.3,,,,,,
1982,,,,,,,Feb 26,18,3.0,Mar 26,19,3.6,,,,,,
1983,,,,,,,Feb 24,20,3.1,Mar 28,18,3.2,,,,,,
1984,,,,,,,Mar 03,22,3.3,Mar 27,22,3.6,,,,,,
1985,,,,,,,Feb 27,20,2.7,Mar 26,19,3.6,,,,,,
