#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2F01: Trout Creek, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Trout Creek (2F01) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 4692 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:02 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1935,,,,,,,,,,Mar 28,36,9.7,,,,,,
1936,,,,,,,,,,,,,,,,,,
1937,,,,Jan 28,25,4.0,,,,,,,,,,,,
1938,,,,Feb 02,29,7.8,,,,Apr 03,31,9.8,,,,,,
1939,,,,,,,,,,Mar 23,21,6.6,,,,,,
1940,,,,Jan 29,11,2.2,Feb 28,20,3.8,Mar 24,14,3.3,,,,,,
1941,,,,Jan 30,17,3.1,Feb 26,19,3.7,Mar 22,13,3.1,,,,,,
1942,,,,Jan 28,12,2.0,Feb 25,19,3.1,Mar 28,19,3.6,,,,,,
1943,,,,Jan 30,27,5.0,Feb 27,26,4.8,Mar 27,29,7.4,,,,,,
1944,,,,Jan 29,11,1.9,Feb 26,26,3.3,Mar 28,22,4.3,,,,,,
1945,,,,Jan 30,19,2.8,Feb 26,22,4.4,Mar 28,26,6.1,,,,,,
1946,,,,Jan 28,32,6.3,Feb 27,36,8.9,Mar 29,35,9.2,Apr 30,17,4.7,,,
1947,,,,Jan 29,25,4.9,Feb 26,27,6.2,Mar 26,22,6.2,,,,,,
1948,,,,Jan 25,21,5.0,Feb 27,32,6.3,Mar 31,29,7.5,Apr 27,29,7.7,,,
1949,,,,Jan 29,24,4.8,Feb 25,36,8.5,Mar 28,31,9.0,Apr 27,17,5.2,,,
1950,,,,Jan 27,31,7.2,Feb 24,35,8.5,Mar 29,38,10.2,Apr 27,34,10.7,,,
1951,,,,Jan 27,34,7.8,Feb 24,38,10.4,Mar 26,39,11.2,Apr 28,16,6.0,,,
1952,,,,Jan 31,27,6.0,Feb 29,31,6.8,Mar 30,28,7.6,,,,,,
1953,,,,Jan 31,24,4.9,Feb 27,27,6.0,Mar 30,24,6.5,Apr 30,13,2.3,,,
1954,,,,Feb 01,27,5.9,Feb 28,31,6.9,Mar 30,32,8.4,Apr 30,25,7.0,,,
1955,,,,Jan 31,14,2.4,Feb 28,24,4.9,Mar 31,28,6.1,Apr 29,25,6.6,,,
1956,,,,Jan 30,32,8.3,Feb 27,36,9.1,Mar 31,40,11.5,Apr 30,15,5.3,,,
1957,,,,Jan 31,27,6.1,Feb 28,28,5.9,Mar 31,26,5.7,Apr 30,13,3.5,,,
1958,,,,Jan 31,22,4.1,Feb 28,18,5.2,Apr 01,20,5.8,Apr 27,15,4.1,,,
1959,,,,Feb 01,32,7.0,Feb 27,37,9.1,Mar 30,37,10.0,Apr 30,19,6.1,,,
1960,,,,Jan 30,21,3.4,Feb 28,24,4.6,Mar 31,14,3.1,Apr 30,0,0.0,,,
1961,,,,Feb 02,24,4.8,Feb 28,29,5.6,Mar 31,24,5.5,Apr 30,14,3.7,,,
1962,,,,Jan 29,29,7.3,Feb 28,26,6.6,Mar 31,26,7.5,Apr 30,7,1.8,,,
1963,,,,Jan 31,15,2.1,Mar 02,15,3.5,Mar 31,15,3.8,Apr 30,8,2.1,,,
1964,,,,Jan 31,29,6.3,Feb 28,27,7.2,Apr 01,27,7.5,Apr 30,20,6.8,,,
1965,,,,Jan 30,28,5.7,Feb 27,29,7.9,Mar 31,27,7.7,Apr 30,11,3.7,,,
1966,,,,Feb 01,28,5.5,Feb 28,27,6.4,Mar 31,17,5.4,May 01,8,2.7,,,
1967,,,,Feb 01,26,5.6,Mar 01,30,8.1,Apr 01,30,8.8,May 02,24,7.3,,,
1968,,,,Jan 30,19,4.3,Feb 24,22,5.6,Mar 29,17,5.3,Apr 30,10,3.3,,,
1969,,,,Feb 01,29,5.6,Feb 28,29,7.0,Mar 29,25,5.6,Apr 30,20,3.4,,,
1970,,,,Jan 29,22,4.6,Feb 27,21,5.5,Mar 30,24,6.4,Apr 27,21,6.2,,,
1971,,,,Jan 28,33,7.2,Feb 26,37,8.4,Mar 28,37,10.1,Apr 26,24,7.1,,,
1972,,,,Feb 03,40,11.5,Feb 26,46,13.2,Mar 26,43,15.6,Apr 25,41,15.2,May 24,10,4.5
1973,,,,Jan 26,19,3.5,Feb 27,20,4.8,Mar 23,24,6.2,Apr 27,9,2.9,,,
1974,,,,Jan 28,30,7.0,Feb 26,38,9.9,Mar 28,36,9.6,Apr 28,24,8.6,,,
1975,,,,Jan 29,33,8.5,Feb 26,43,11.2,Mar 29,40,12.1,Apr 28,31,10.7,,,
1976,,,,Jan 29,32,8.3,Feb 27,36,8.6,Mar 30,38,10.6,Apr 29,22,8.0,,,
1977,,,,Jan 28,14,2.4,Feb 25,16,2.7,Mar 27,20,4.2,Apr 28,1,0.2,,,
1978,,,,Jan 28,28,7.4,Feb 25,30,8.1,Mar 28,23,7.3,Apr 28,15,5.7,,,
1979,,,,Jan 29,26,5.6,Feb 27,30,6.4,Mar 27,23,6.0,Apr 28,14,3.8,,,
1980,,,,Jan 28,19,4.0,Feb 28,20,3.9,Mar 27,24,6.5,Apr 28,0,0.0,,,
1981,,,,Jan 28,5,1.3,Feb 24,9,2.2,Mar 30,7,2.4,Apr 27,3,1.1,,,
1982,,,,Jan 28,28,5.8,Mar 01,23,6.8,Mar 23,24,7.4,Apr 28,19,6.7,,,
1983,,,,Jan 31,25,6.5,Feb 26,22,6.5,Mar 28,19,5.8,Apr 28,8,2.7,,,
1984,,,,Jan 30,15,4.3,Feb 29,18,4.4,Mar 27,19,4.4,Apr 29,10,2.8,,,
1985,,,,Jan 31,21,5.4,Feb 26,29,7.1,Mar 28,29,7.6,Apr 28,14,4.3,,,
1986,,,,Jan 29,21,4.6,Feb 26,24,6.8,Mar 27,19,5.8,Apr 26,12,4.1,,,
1987,,,,Jan 25,18,3.9,Feb 25,22,5.4,Mar 24,18,5.6,Apr 27,2,0.7,,,
1988,,,,Jan 29,17,3.4,Feb 28,16,4.1,Mar 27,20,5.0,Apr 28,1,0.3,,,
1989,,,,Jan 30,20,5.4,Feb 24,25,5.8,Mar 28,28,7.0,Apr 26,7,2.4,,,
1990,,,,Jan 31,19,3.1,Feb 26,20,4.6,Mar 26,17,4.8,Apr 30,5,1.4,,,
1991,,,,Jan 26,29,7.2,Feb 24,28,7.7,Mar 27,33,9.5,Apr 28,17,5.4,,,
1992,,,,Jan 27,20,4.1,Feb 24,19,4.8,Mar 28,7,2.0,Apr 26,0,0.0,,,
1993,,,,Feb 01,26,6.0,Feb 26,28,7.2,Mar 29,24,6.6,Apr 28,9,2.9,,,
1994,,,,Jan 27,13,3.3,Feb 27,21,4.8,Mar 31,10,2.9,Apr 30,0,0.0,,,
1995,,,,Jan 30,24,6.0,Feb 27,22,6.3,Mar 30,21,7.0,Apr 29,6,2.2,,,
1996,,,,Feb 03,29,7.0,Feb 27,33,8.7,Mar 29,29,9.1,Apr 28,9,2.7,,,
1997,,,,Jan 30,31,7.2,Feb 28,31,8.2,Mar 29,33,10.2,Apr 29,14,4.6,,,
1998,,,,Feb 02,20,4.6,Feb 24,21,5.5,Mar 30,19,5.7,Apr 30,1,0.4,,,
1999,,,,Jan 30,31,7.2,Feb 25,32,9.4,Mar 29,29,10.2,May 01,6,2.6,,,
2000,,,,Jan 29,19,4.4,Feb 28,24,6.3,Mar 26,26,7.4,Apr 29,0,0.1,,,
2001,,,,Jan 27,18,3.8,Feb 24,22,5.4,Mar 26,16,4.6,Apr 28,0,0.0,,,
2002,,,,,,,,,,,,,,,,,,
2003,,,,Feb 01,17,3.5,Feb 25,16,4.6,Mar 24,17,5.1,Apr 28,0,0.0,,,
2004,,,,Jan 31,31,7.1,Mar 01,30,8.0,Apr 01,53,14.2,May 01,0,0.0,,,
2005,,,,Feb 03,15,4.0,Feb 25,13,4.3,Apr 02,14,4.2,Apr 27,0,0.0,,,
2006,,,,,,5.9,,,4.4,,,7.8,,,0.0,,,
2007,,,,Feb 02,27,7.1,Feb 27,33,8.9,Mar 28,22,8.2,Apr 28,4,1.4,May 27,0,0.0
2008,,,,Feb 02,23,4.3,Feb 25,23,6.1,Mar 28,29,7.9,May 01,18,5.6,,,
2009,,,,,,,Feb 23,15,5.5,Mar 28,23,3.5,Apr 30,9,3.6,,,
2010,,,,,21,5.8,,24,6.8,,24,8.0,,7,3.0,,,
2011,,,,Jan 29,31,6.6,Feb 27,33,7.5,,,,Apr 29,35,10.6,,,
2012,Jan 05,25,5.4,Feb 05,30,8.1,Feb 29,37,9.0,Mar 30,35,9.8,May 01,14,5.6,,,
2013,,,,Jan 31,25,8.0,Feb 25,27,7.8,Mar 27,26,8.2,Apr 29,13,4.6,,,
2014,,,,Jan 26,21,6.0,Feb 27,35,8.3,Mar 26,35,10.1,Apr 29,20,6.7,,,
