#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER RWM: Rowell Meadow, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rowell Meadow (RWM) 
# California  SNOW COURSE/AERIAL MARKER Site - 8850 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:11:28 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1931,,,,,,,Mar 11,,10.9,,,,,,,,,
1932,,,,,,,,,,,,,,,,,,
1933,,,,,,,,,,Mar 21,,25.1,,,,,,
1934,,,,,,,,,,Mar 21,,14.4,,,,,,
1935,,,,,,,,,,Mar 25,,13.2,,,,May 23,,7.1
1936,,,,,,,,,,Mar 18,,31.7,May 10,,13.7,,,
1937,,,,,,,,,,Mar 28,,43.1,,,,May 21,,15.3
1938,,,,,,,,,,Mar 27,,48.0,,,,,,
1939,,,,,,,,,,Mar 24,,14.8,,,,,,
1940,,,,,,,,,,Mar 29,,32.4,,,,,,
1941,,,,,,,,,,Apr 02,,42.7,,,,,,
1942,,,,,,,,,,Mar 24,,34.7,,,,,,
1943,,,,,,,,,,Mar 25,,38.2,,,,,,
1944,,,,,,,,,,Apr 01,,25.8,,,,,,
1945,,,,,,,,,,Apr 03,,32.9,,,,,,
1946,,,,,,,,,,Mar 28,,20.9,,,,,,
1947,,,,,,,,,,Apr 01,,18.9,,,,,,
1948,,,,,,,,,,Apr 06,,18.9,,,,,,
1949,,,,,,,,,,Mar 30,,23.2,,,,,,
1950,,,,,,,,,,Mar 30,,22.6,,,,,,
1951,,,,,,,,,,Apr 02,,11.1,,,,,,
1952,,,,,,,,,,,,,,,,,,
1953,,,,,,,,,,Mar 31,,20.6,,,,,,
1954,,,,,,,,,,Apr 02,,31.0,,,,,,
1955,,,,,,,,,,Apr 09,,19.2,,,,,,
1956,,,,,,,,,,Apr 10,,27.0,,,,,,
1957,,,,,,,,,,Mar 28,,20.1,,,,,,
1958,,,,,,,,,,,,,Apr 19,,54.1,,,
1959,,,,Jan 30,,4.3,Mar 02,,19.8,Apr 02,,15.4,May 04,,0.0,,,
