#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21A09: Marten Lake, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Marten Lake (21A09) 
# Washington  SNOW COURSE/AERIAL MARKER Site - 3600 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:05:04 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1959,,,,Jan 30,118,46.5,Mar 04,159,52.2,Apr 02,200,81.2,May 05,183,87.3,,,
1960,,,,Jan 31,77,27.5,Feb 27,123,45.5,Apr 03,147,62.8,Apr 27,157,72.6,,,
1961,,,,Jan 28,86,37.0,Mar 04,166,65.0,Mar 29,163,72.5,Apr 28,155,79.7,Jun 01,105,56.1
1962,,,,Jan 29,125,50.5,Feb 27,110,50.2,Mar 29,157,62.8,May 02,151,67.4,Jun 01,116,60.5
1963,,,,Jan 29,79,32.8,Mar 02,98,35.7,Apr 01,124,47.5,Apr 28,102,48.5,,,
1964,,,,Feb 05,170,64.5,Feb 27,176,77.8,Mar 29,241,103.3,May 02,236,115.8,Jun 03,190,104.8
1965,,,,Feb 02,150,60.0,Feb 28,202,80.8,Mar 31,182,74.8,May 01,158,73.6,,,
1966,,,,Feb 01,164,57.4,Mar 02,200,78.0,Mar 29,186,89.3,Apr 28,172,86.2,May 30,130,72.2
1967,,,,Jan 30,170,65.5,Feb 27,223,89.2,Mar 30,246,97.2,Apr 26,223,100.2,Jun 01,167,86.6
1968,,,,Jan 28,96,35.0,Feb 27,104,46.1,Mar 31,151,59.2,May 01,145,64.7,Jun 04,82,41.8
1969,Dec 29,108,28.1,Feb 05,182,62.8,Feb 27,188,79.0,Mar 29,185,78.0,May 03,190,89.2,Jun 02,115,60.6
1970,Jan 02,66,19.8,Jan 30,118,44.8,Mar 03,113,49.7,Apr 02,131,55.8,May 02,153,69.5,Jun 01,94,51.7
1971,Jan 03,120,36.0,,,,Feb 28,192,92.2,Apr 05,239,108.8,Apr 29,229,111.3,,,
1972,Jan 03,163,57.0,Jan 27,216,82.1,Mar 04,254,114.3,Mar 29,218,110.8,May 01,244,118.5,May 31,165,90.8
1973,Jan 03,88,33.0,Jan 26,118,51.0,Mar 06,120,45.6,Apr 01,142,59.8,Apr 28,132,60.3,Jun 02,72,40.0
1974,Dec 31,120,48.0,Feb 05,204,82.0,Mar 07,264,100.0,Apr 11,258,125.0,May 02,241,122.3,,,
1975,Dec 31,120,42.0,Jan 27,145,58.0,Feb 24,193,77.0,Mar 29,201,80.2,Apr 29,194,86.5,May 27,152,84.0
1976,Dec 31,108,38.0,Jan 28,155,65.0,Mar 01,242,92.0,Apr 02,256,108.7,Apr 29,229,114.0,Jun 04,168,92.0
