#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 15Y03: Three Isle Lake Pillow, AB
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Three Isle Lake Pillow (15Y03) 
# Alberta  SNOW COURSE/AERIAL MARKER Site - 7087 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:52:04 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1984,,,,,,,Feb 28,62,17.9,Mar 27,67,21.4,May 01,61,22.5,May 29,61,25.2
1985,,,,,,,,,,,,,,,,,,
1986,Dec 30,43,14.3,Jan 28,63,19.1,,,,Mar 25,84,28.4,Apr 28,88,32.1,May 27,72,30.5
1987,,,,Feb 03,54,16.9,Feb 24,53,18.0,Mar 26,63,22.2,Apr 30,58,24.3,,,
1988,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,,,,
1991,,,,,,,,,,,,,,,,,,
1992,,,,,,,,,,,,,,,,,,
1993,,,,,,,,,,,,,,,,,,
1994,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,,
1997,Jan 02,60,15.8,Jan 27,65,20.0,Mar 03,70,23.3,Apr 02,77,28.0,Apr 29,78,31.4,May 27,42,30.3
1998,,,,,,,,,,,,,,,,,,
1999,,,,,,,Feb 23,68,23.3,,,,Apr 27,64,27.3,May 26,60,28.5
2000,Jan 05,46,13.4,Jan 27,54,18.0,Feb 25,61,20.9,Mar 29,75,26.7,Apr 26,75,28.3,Jun 01,59,27.2
2001,,,,Jan 31,28,5.8,Feb 27,38,8.8,Mar 27,44,12.0,Apr 27,48,16.1,Jun 01,23,8.9
2002,Jan 04,41,12.7,Jan 29,65,17.4,Feb 26,81,25.2,,,,,,,May 28,82,36.2
2003,,,,Jan 28,40,9.8,Feb 25,46,12.2,,,,Apr 29,61,21.7,May 27,49,21.4
2004,Dec 29,34,9.5,Feb 02,54,13.5,Feb 25,48,14.0,Mar 30,58,19.6,Apr 30,51,19.8,Jun 01,44,19.3
2005,Dec 30,42,11.1,,,,Mar 01,54,17.6,Mar 29,71,21.9,Apr 26,56,21.9,May 31,31,13.6
2006,,,9.8,,,16.6,,,20.7,,,25.0,,,24.4,,,16.5
2007,Dec 28,53,14.1,Jan 30,54,19.3,Feb 27,67,22.6,Mar 29,74,24.6,,,,May 28,62,28.6
2008,Dec 27,40,11.1,Feb 02,57,15.9,,,,Mar 27,69,23.7,Apr 30,46,26.5,May 27,58,25.7
2009,Dec 30,34,7.7,Feb 03,40,11.7,Feb 26,58,13.8,Mar 31,63,17.8,Apr 30,58,17.4,May 28,46,18.9
2010,Dec 29,38,11.1,Jan 28,42,13.2,Mar 01,43,14.2,Apr 01,51,16.2,Apr 30,57,18.1,,,
2011,Dec 31,32,7.9,Jan 28,46,12.5,Feb 24,61,19.1,Mar 29,74,25.7,May 03,81,30.4,May 31,61,26.7
2012,Dec 29,48,12.5,Jan 31,66,20.0,Feb 28,73,24.2,Mar 29,88,31.3,May 01,80,33.6,May 29,63,31.2
2013,Dec 31,42,13.2,Jan 29,51,15.5,Feb 26,56,17.9,Apr 02,63,23.2,May 03,69,26.3,May 28,53,22.4
2014,Jan 04,47,12.3,Jan 28,47,15.2,Feb 25,63,18.5,Apr 01,92,27.0,Apr 29,82,30.2,May 27,65,28.4
2015,Dec 30,47,12.3,Jan 29,43,13.4,Feb 26,56,18.1,Apr 02,64,22.0,Apr 28,59,24.1,Jun 01,22,10.1
