#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 43N01: Mentasta Pass, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mentasta Pass (43N01) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 2430 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:02:08 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1962,,,,Mar 01,31,7.2,Mar 01,33,8.4,Apr 01,40,9.8,Apr 28,36,9.5,,,
1963,,,,Mar 01,25,4.8,Mar 02,27,5.6,Apr 02,39,8.2,May 01,29,8.4,,,
1964,,,,Mar 01,11,2.1,Mar 04,18,2.4,Apr 01,25,3.4,Apr 30,26,5.4,,,
1965,,,,Mar 01,15,2.9,Mar 01,21,3.4,Mar 30,16,3.6,Apr 29,10,2.4,,,
1966,,,,Mar 01,22,4.2,Feb 28,27,4.9,Mar 29,24,4.7,May 01,22,5.3,,,
1967,,,,Mar 01,22,4.2,Feb 28,25,4.9,Mar 31,32,7.1,Apr 29,26,7.2,,,
1968,,,,Mar 01,29,5.7,Feb 28,33,6.7,Mar 28,28,7.3,Apr 29,22,6.1,,,
1969,,,,Mar 01,9,1.7,Feb 27,13,2.0,Mar 26,19,2.8,Apr 29,0,0.0,,,
1970,,,,Mar 01,11,2.2,Feb 25,14,2.6,Mar 31,15,3.0,Apr 29,8,1.6,,,
1971,,,,Mar 01,29,5.7,Mar 02,33,6.7,Mar 31,29,6.8,May 03,26,7.7,,,
1972,,,,Jan 27,34,7.2,Feb 29,37,8.2,Mar 28,41,10.3,Apr 26,38,11.1,,,
1973,,,,Jan 31,30,6.8,Feb 28,33,7.4,Mar 29,31,7.7,May 01,26,7.4,,,
1974,,,,Jan 30,17,2.9,Feb 27,27,4.7,Apr 01,31,6.4,Apr 29,22,6.9,,,
1975,,,,Jan 29,28,5.1,Feb 27,24,5.2,Apr 01,25,5.5,May 02,19,5.4,,,
1976,,,,Jan 29,15,2.3,Feb 26,16,3.0,Mar 30,19,3.6,May 01,1,0.3,,,
1977,,,,Jan 26,29,5.7,Mar 02,33,7.7,Mar 31,44,9.6,Apr 27,32,9.7,,,
1978,,,,Feb 02,20,3.5,Feb 27,19,3.6,Mar 30,19,3.7,Apr 27,4,1.8,,,
1979,,,,Mar 01,34,8.4,Feb 26,39,9.8,Mar 30,43,11.4,Apr 30,27,8.7,,,
1980,,,,Jan 30,19,4.2,Feb 28,15,3.2,Mar 26,19,3.7,Apr 29,8,1.8,,,
1981,,,,Jan 28,8,1.4,Feb 23,16,2.5,Mar 31,14,3.1,Apr 28,8,1.6,,,
1982,,,,Jan 28,19,4.1,Feb 25,22,4.8,Mar 29,29,6.4,Apr 28,23,5.3,,,
1983,,,,Jan 26,22,4.7,Feb 28,24,4.9,Mar 27,23,5.1,May 02,4,1.1,,,
1984,,,,Jan 30,24,5.2,Mar 04,27,6.4,Apr 03,23,6.1,Apr 28,19,5.5,,,
1985,,,,Jan 27,27,6.3,Feb 25,29,6.6,Mar 25,39,10.7,Apr 29,35,11.7,,,
1986,,,,Jan 29,14,2.0,Feb 26,18,3.9,Mar 26,24,4.5,May 02,16,4.1,,,
1987,,,,Jan 28,18,3.5,Feb 25,20,4.4,Mar 30,20,4.9,Apr 30,15,4.4,,,
1988,,,,Jan 27,20,3.5,Mar 01,28,5.9,Apr 01,29,7.4,Apr 30,18,4.8,,,
1989,,,,Mar 01,31,6.5,Feb 28,32,7.0,Mar 28,41,9.6,Apr 29,15,5.2,,,
1990,,,,Jan 31,31,7.4,Feb 28,42,8.9,Mar 28,38,10.1,May 01,17,6.1,,,
1991,,,,Feb 02,30,7.3,Mar 01,31,7.8,Mar 28,42,9.7,May 01,22,8.1,,,
1992,,,,Jan 30,24,5.5,Mar 01,23,5.7,Mar 29,27,6.4,Apr 30,17,5.7,,,
1993,,,,Jan 28,33,5.8,Mar 01,30,6.8,Mar 29,29,7.5,Apr 30,10,3.4,,,
1994,,,,Jan 28,33,7.8,Feb 28,34,8.6,Mar 30,30,8.3,Apr 27,0,0.0,,,
1995,,,,Jan 31,24,4.8,Feb 27,28,5.4,Mar 28,27,6.4,Apr 27,0,0.0,,,
1996,,,,Feb 01,9,1.3,Feb 28,21,3.8,Mar 25,27,5.7,Apr 29,11,3.8,,,
1997,,,,Jan 30,24,5.1,Feb 26,25,5.8,Apr 03,27,6.4,Apr 30,12,3.7,,,
1998,,,,Jan 26,17,2.4,Mar 02,21,4.2,Mar 31,20,4.2,Apr 27,4,1.4,,,
