#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21E06: Hogg Pass (Disc), OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hogg Pass (disc) (21E06) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4760 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:36 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,,,,Jan 30,52,15.7,,,,Apr 15,121,45.8,,,,,,
1939,,,,Jan 29,72,20.4,,,,Mar 26,111,44.4,,,,,,
1940,,,,Jan 28,35,9.5,,,,Mar 28,47,20.4,,,,,,
1941,Dec 29,25,7.7,Jan 29,51,17.2,Mar 02,54,21.4,Mar 27,43,18.6,,,,,,
1942,,,,Jan 29,48,15.4,Mar 01,83,28.4,Mar 29,78,32.6,,,,,,
1943,Jan 01,107,32.1,Feb 01,141,48.0,Feb 28,132,52.7,Mar 31,150,53.8,May 01,106,54.5,,,
1944,Jan 04,28,6.9,Jan 31,38,12.4,Mar 01,60,20.2,Mar 29,61,22.9,,,,,,
1945,Jan 01,26,7.0,Feb 04,32,9.0,Mar 01,52,16.8,Apr 01,87,31.2,,,,,,
1946,Jan 01,63,24.6,Jan 31,112,42.0,Feb 28,128,52.4,Mar 27,141,59.4,May 01,118,61.1,,,
1947,Dec 30,44,15.3,Feb 03,88,29.1,Feb 28,68,30.3,Mar 26,87,35.8,,,,,,
1948,Dec 31,40,12.0,Jan 29,55,21.3,Feb 27,97,34.9,Mar 31,112,45.8,,,,,,
1949,Dec 28,95,34.4,Feb 02,117,43.4,Feb 28,158,70.9,Mar 30,162,73.4,May 03,124,65.3,,,
1950,Jan 07,83,21.5,Jan 31,132,42.1,Mar 01,108,50.4,Apr 02,132,58.9,Apr 30,114,58.7,,,
1951,Dec 31,43,14.4,Feb 02,102,37.4,Mar 02,113,44.3,Apr 01,125,55.4,Apr 30,87,47.6,,,
1952,Jan 06,83,21.6,Feb 03,139,49.1,Mar 01,137,56.1,Mar 29,139,61.3,May 03,106,55.8,,,
