#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 06K14: Summit Ranch, CO
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Summit Ranch (06K14) 
# Colorado  SNOW COURSE/AERIAL MARKER Site - 9400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:06:36 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1951,,,,Jan 27,26,5.8,Feb 27,38,11.3,Mar 31,43,11.7,Apr 28,34,10.5,,,
1952,,,,Jan 26,43,12.6,Mar 03,49,14.6,Mar 30,49,15.0,Apr 27,30,11.7,,,
1953,,,,Jan 24,22,3.2,Feb 28,22,5.1,Mar 28,20,5.9,May 02,24,4.0,,,
1954,,,,Jan 30,16,2.3,Feb 27,21,3.7,Apr 04,28,5.8,Apr 30,0,0.0,,,
1955,,,,Jan 29,31,6.3,Feb 25,26,4.0,Apr 02,33,8.6,Apr 30,11,3.8,,,
1956,,,,,,,,,,Mar 28,36,10.4,Apr 30,30,9.5,,,
1957,,,,,,,,,,Mar 27,34,10.4,Apr 30,31,11.1,,,
1958,,,,Mar 01,,6.0,Mar 01,29,8.5,Apr 01,30,6.3,Apr 28,23,6.5,,,
1959,,,,Jan 30,26,4.2,May 01,,5.1,Apr 01,31,8.1,Apr 29,21,5.8,,,
1960,,,,Feb 01,33,6.6,May 01,,7.5,Mar 31,21,5.8,Apr 26,3,0.9,,,
1961,,,,Feb 01,20,2.6,Mar 01,22,3.5,Mar 29,24,5.7,Apr 27,24,6.7,,,
1962,,,,Mar 01,,8.1,Mar 01,45,10.0,Mar 29,30,8.0,Apr 27,13,3.8,,,
1963,,,,Mar 01,,2.8,Mar 01,26,5.2,Mar 28,17,4.6,Apr 26,0,0.0,,,
1964,,,,Feb 01,15,2.5,Mar 01,20,4.5,Mar 28,27,5.7,Apr 28,16,5.0,,,
1965,,,,Feb 01,31,7.2,Mar 01,32,9.0,Mar 30,52,13.7,Apr 27,33,11.5,,,
1966,,,,Mar 01,,1.1,May 01,,2.4,Mar 30,19,3.8,Apr 26,4,1.6,,,
