#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 09J05: Mosby Mountain, UT
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mosby Mountain (09J05) 
# Utah  SNOW COURSE/AERIAL MARKER Site - 9500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:12:11 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1930,,,,,,,,,,Apr 05,32,9.5,,,,,,
1931,,,,,,,,,,Mar 27,21,5.1,,,,,,
1932,,,,,,,,,,Mar 31,46,13.2,,,,,,
1933,,,,,,,,,,Mar 30,29,8.9,,,,,,
1934,,,,,,,,,,Mar 29,20,6.6,,,,,,
1935,,,,,,,,,,Mar 26,43,13.2,,,,,,
1936,,,,,,,,,,Mar 30,43,11.2,,,,,,
1937,,,,,,,,,,Mar 30,58,17.2,,,,,,
1938,,,,,,,,,,Mar 31,44,12.0,,,,,,
1939,,,,,,,,,,Mar 22,25,6.6,,,,,,
1940,,,,,,,,,,Mar 31,24,6.1,,,,,,
1941,,,,,,,,,,Mar 27,42,11.2,,,,,,
1942,,,,,,,,,,Mar 26,47,12.7,,,,,,
1943,,,,,,,,,,Mar 26,45,14.0,,,,,,
1944,,,,,,,,,,Mar 29,53,14.9,,,,,,
1945,,,,,,,,,,Mar 27,46,11.6,,,,,,
1946,,,,,,,,,,Mar 21,26,6.8,,,,,,
1947,,,,,,,,,,Mar 25,45,14.8,,,,,,
1948,,,,,,,,,,Mar 25,47,11.4,,,,,,
1949,,,,,,,,,,Mar 23,50,15.8,,,,,,
1950,,,,,,,Mar 06,49,14.0,Apr 04,49,16.0,,,,,,
1951,,,,Jan 30,22,4.9,Mar 09,37,8.1,Mar 29,31,8.6,,,,,,
1952,,,,,,,Feb 28,45,12.2,Apr 01,61,19.2,,,,,,
1953,,,,,,,Mar 03,28,5.7,Mar 31,26,6.1,,,,,,
1954,,,,Feb 02,33,8.2,Feb 25,38,11.1,Mar 29,45,12.9,May 06,25,10.2,,,
1955,,,,Feb 01,28,5.9,Feb 26,37,8.5,Apr 04,41,11.6,May 05,24,8.4,,,
