#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 18E26: Flag Prairie AM, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flag Prairie Am (18E26) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 4720 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:03:58 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1961,,,,Feb 10,1,0.3,Feb 28,0,0.0,Mar 27,1,0.3,,,,,,
1962,,,,Jan 26,8,2.2,Feb 26,14,3.9,Mar 29,10,3.2,,,,,,
1963,,,,Jan 23,0,0.0,Mar 04,0,0.0,Apr 03,0,0.0,,,,,,
1964,,,,Feb 02,27,5.9,Feb 27,24,7.0,Mar 26,24,7.9,,,,,,
1965,,,,Feb 01,15,4.2,Feb 25,14,5.0,Mar 29,3,1.1,,,,,,
1966,,,,Jan 27,5,1.2,Mar 02,12,3.1,Apr 01,0,0.0,,,,,,
1967,,,,Feb 05,12,3.6,Feb 27,15,4.5,Jul 01,,2.6,,,,,,
1968,,,,Feb 04,13,1.6,Feb 27,0,0.0,Mar 29,0,0.0,,,,,,
1969,,,,Feb 04,32,8.3,Feb 27,37,10.7,Mar 24,24,9.1,,,,,,
1970,,,,Jan 29,20,5.4,Feb 25,20,7.0,Mar 27,12,4.5,,,,,,
1971,,,,Jan 27,22,7.3,Mar 06,21,6.7,Mar 30,21,7.1,,,,,,
1972,,,,Feb 02,22,5.9,Mar 07,8,2.8,Mar 29,0,0.0,,,,,,
1973,,,,Jan 27,12,2.7,Feb 23,12,3.3,Apr 03,0,0.0,,,,,,
1974,,,,Feb 05,12,2.6,Mar 08,21,6.3,Mar 26,0,0.0,,,,,,
1975,,,,Jan 22,18,5.8,Feb 22,32,9.6,Mar 29,27,8.9,,,,,,
1976,,,,,,,Feb 24,12,3.4,Mar 30,3,0.9,,,,,,
1977,,,,Feb 01,0,0.1,Mar 04,0,0.1,Mar 31,0,0.0,,,,,,
1978,,,,Jan 24,21,5.7,Feb 28,21,6.9,Mar 27,0,0.0,,,,,,
1979,,,,Mar 01,,4.6,Mar 02,21,5.5,Apr 04,23,8.7,,,,,,
1980,,,,Feb 08,14,3.5,Feb 29,4,1.3,Mar 25,0,0.1,,,,,,
