#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 2C14P: Floe Lake Pillow, BC
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Floe Lake Pillow (2C14P) 
# British Columbia  SNOW COURSE/AERIAL MARKER Site - 6857 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:51:07 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1993,Jan 01,,7.4,Feb 01,,9.4,Mar 01,,10.0,Apr 01,,14.2,May 01,,18.9,Jun 01,,4.4
1994,,,,,,,,,,,,,,,,,,
1995,,,,,,,,,,,,,,,,,,
1996,Jan 01,,20.1,Feb 01,,25.0,Mar 01,,28.3,Apr 01,,31.5,May 01,,36.8,Jun 01,,38.2
1997,Jan 01,,16.7,Feb 01,,22.6,Mar 01,,26.1,Apr 01,,33.1,May 01,,36.8,Jun 01,,27.2
1998,Jan 01,,11.5,Feb 01,,15.8,Mar 01,,17.1,Apr 01,,21.9,May 01,,20.7,Jun 01,,3.7
1999,,,,Feb 01,,29.5,Mar 01,,35.2,Apr 01,,39.7,May 01,,41.3,Jun 01,,38.2
2000,Jan 01,,18.7,Feb 01,,23.0,Mar 01,,26.6,Apr 01,,31.9,May 01,,35.1,Jun 01,,34.4
2001,Jan 01,,6.8,Feb 01,,8.9,Mar 01,,11.9,Apr 01,,16.1,May 01,,19.3,Jun 01,,10.5
2002,Jan 01,,14.3,Feb 01,,21.9,Mar 01,,25.0,Apr 01,,30.4,May 01,,34.8,Jun 01,,29.5
2003,Jan 01,,8.9,Feb 01,,13.7,Mar 01,,16.4,Apr 01,,25.7,May 01,,30.8,Jun 01,,25.5
2004,Jan 01,,12.2,Feb 01,,17.6,Mar 01,,19.1,Apr 01,,25.8,May 01,,25.7,Jun 01,,21.9
2005,Jan 01,,13.1,Feb 01,,19.0,Mar 01,,21.1,Apr 01,,25.4,May 01,,24.5,Jun 01,,8.1
2006,Jan 01,,10.7,Feb 01,,16.8,Mar 01,,21.5,Apr 01,,24.1,May 01,,27.8,Jun 01,,13.1
2007,Jan 01,,17.0,Feb 01,,22.3,Mar 01,,26.6,Apr 01,,34.8,May 01,,37.8,Jun 01,,27.9
2008,Jan 01,,15.4,Feb 01,,19.6,Mar 01,,23.9,Apr 01,,26.9,May 01,,31.7,Jun 01,,20.8
2009,Jan 01,,13.1,Feb 01,,17.2,Mar 01,,19.6,Apr 01,,23.5,May 01,,25.7,Jun 01,,17.4
2010,Jan 01,,15.1,Feb 01,,17.6,Mar 01,,18.6,Apr 01,,23.6,May 01,,26.6,Jun 01,,22.3
2011,Jan 01,,10.5,Feb 01,,18.0,Mar 01,,24.6,Apr 01,,32.3,May 01,,37.6,Jun 01,,31.1
2012,Jan 01,,16.1,,,,Mar 01,,26.9,Apr 01,,39.1,May 01,,47.1,Jun 01,,36.8
