#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11G06: Emigrant Summit (Disc), ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Emigrant Summit (disc) (11G06) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 7390 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:33 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Apr 04,121,44.8,,,,,,
1937,,,,,,,,,,Mar 25,65,24.8,,,,,,
1938,,,,,,,,,,Mar 31,75,24.9,,,,,,
1939,,,,,,,,,,Mar 28,43,17.6,,,,,,
1940,,,,,,,,,,Mar 29,50,19.5,,,,,,
1941,,,,,,,,,,Mar 28,46,17.8,,,,,,
1942,,,,,,,,,,Mar 30,51,18.8,,,,,,
1943,,,,,,,,,,Mar 26,93,35.8,,,,,,
1944,,,,,,,,,,Mar 28,55,16.2,,,,,,
1945,,,,,,,,,,Mar 29,71,23.4,,,,,,
1946,,,,,,,,,,Mar 26,78,29.2,,,,,,
1947,,,,,,,,,,Mar 29,46,17.2,,,,,,
1948,,,,,,,,,,Mar 26,72,21.6,,,,,,
1949,,,,,,,,,,Mar 29,74,28.4,,,,,,
1950,,,,,,,,,,Mar 28,99,33.4,,,,,,
1951,,,,,,,,,,Mar 28,76,27.8,,,,,,
1952,,,,,,,,,,Mar 27,92,34.8,,,,,,
1953,,,,,,,,,,Mar 27,57,21.8,,,,,,
1954,,,,,,,,,,Mar 29,80,23.0,,,,,,
1955,,,,,,,,,,Mar 29,61,19.2,,,,,,
1956,,,,,,,,,,Mar 27,67,26.6,,,,,,
1957,,,,,,,,,,Mar 28,73,25.5,,,,,,
1958,,,,,,,,,,Apr 01,77,27.2,,,,,,
1959,,,,,,,,,,Mar 27,52,18.6,,,,,,
1960,,,,,,,,,,Mar 29,53,19.4,,,,,,
1961,Jan 01,,4.7,Jan 25,29,8.6,Feb 24,49,14.2,Mar 28,56,16.8,Apr 27,34,13.2,,,
1962,Dec 28,46,12.3,Jan 29,56,17.4,Mar 03,77,23.4,Mar 28,72,27.7,Apr 26,38,17.4,,,
