#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 57O02: Wapoo Hills, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wapoo Hills (57O02) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 220 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:50:32 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1996,,,,,,,May 01,17,3.1,Mar 29,16,3.5,,,,,,
1997,,,,,,,Feb 21,21,3.0,Mar 28,21,3.4,Apr 29,0,0.0,,,
1998,,,,,,,Feb 23,39,9.0,Apr 07,9,3.3,Apr 29,0,0.0,,,
1999,,,,,,,Mar 02,27,5.5,Apr 12,30,7.2,,,,,,
2000,,,,,,,Feb 24,33,8.1,Mar 30,36,9.4,May 01,18,6.1,,,
2001,,,,Jan 31,17,3.7,Mar 06,26,5.3,Mar 29,33,7.5,Apr 30,21,7.0,,,
2002,,,,Jan 31,36,7.6,Mar 06,33,7.5,Mar 29,31,7.7,,,,,,
2003,,,,Feb 05,15,4.2,May 01,26,4.6,Mar 31,22,5.5,Apr 29,0,0.0,,,
2004,,,,,,,Mar 02,32,7.2,Mar 31,37,8.2,Apr 30,0,0.0,,,
2005,,,,Feb 01,41,10.5,Mar 07,48,13.0,Mar 31,46,14.5,Apr 29,28,10.5,,,
2006,,,,Feb 09,34,6.3,Feb 27,33,6.5,Apr 06,38,7.8,,,,,,
2007,,,,Feb 01,32,7.2,Mar 01,33,7.4,Apr 04,36,8.0,Apr 30,0,0.0,,,
2008,,,,,,,,,,Jul 01,46,10.7,May 02,41,12.9,,,
2009,,,,Jan 29,39,9.0,Mar 01,63,11.0,Apr 08,57,13.5,Apr 29,36,12.5,,,
2010,,,,Feb 01,33,6.0,Mar 02,33,6.3,Mar 30,38,7.5,May 03,0,0.0,,,
2011,,,,Feb 01,42,7.5,Mar 01,54,10.0,Mar 30,43,10.2,May 04,26,8.6,,,
2012,,,,,,,,,,,,,,,,,,
2013,,,,Feb 01,41,8.7,Feb 28,42,9.2,Mar 31,41,9.7,Apr 30,31,9.5,,,
