#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 50M03: Point Mackenzie, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Point Mackenzie (50M03) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:57:47 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1981,,,,Feb 05,0,0.0,May 01,5,0.8,Mar 31,0,0.0,Sep 01,0,0.0,,,
1982,,,,Feb 03,12,3.2,Mar 02,8,3.1,Mar 30,8,2.9,Apr 27,0,0.0,,,
1983,,,,Jan 27,14,3.8,Feb 28,17,4.7,Mar 30,14,4.6,Apr 26,0,0.0,,,
1984,,,,Jan 30,17,3.0,Feb 28,22,3.7,Mar 27,13,4.2,Apr 30,0,0.0,,,
1985,,,,Jan 31,11,4.1,Feb 28,17,4.0,Mar 26,22,5.6,Apr 25,17,4.8,,,
1986,,,,Jan 30,9,1.1,Feb 28,9,1.9,Mar 27,22,3.2,Apr 29,0,0.0,,,
1987,,,,Jan 27,17,3.6,Feb 24,17,3.9,Mar 27,13,3.2,Apr 30,0,0.0,,,
1988,,,,Feb 03,23,5.1,Mar 04,25,6.0,Apr 02,23,6.4,May 02,0,0.0,,,
1989,,,,Jan 31,20,3.8,Feb 28,21,3.9,Mar 31,17,4.3,May 01,0,0.0,,,
1990,Jan 05,25,4.6,Jan 31,31,6.7,Feb 28,38,8.4,Mar 29,34,9.6,Apr 24,0,0.0,,,
1991,Dec 27,29,5.3,Jan 31,29,7.4,Mar 04,29,7.1,Mar 28,30,7.5,Apr 29,13,4.3,,,
1992,Dec 31,23,5.1,Feb 03,34,6.7,Feb 25,28,7.1,Mar 31,30,8.7,Apr 29,13,3.8,,,
1993,,,,Jan 25,20,4.3,Mar 04,23,5.7,Mar 23,23,5.9,Apr 30,0,0.0,,,
1994,,,,Jan 25,16,2.7,Feb 23,13,2.8,Mar 30,17,4.5,Apr 30,0,0.0,,,
1995,,,,Feb 07,28,7.2,Feb 22,34,8.1,Mar 28,36,9.1,May 03,0,0.0,,,
