#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 20G09: Strawberry, OR
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Strawberry (20G09) 
# Oregon  SNOW COURSE/AERIAL MARKER Site - 5760 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:09:39 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1938,,,,Jan 30,12,4.0,Feb 27,29,8.8,,,,,,,,,
1939,,,,Jan 29,17,5.2,Feb 26,25,8.7,Mar 30,10,4.0,,,,,,
1940,,,,Feb 02,7,2.4,Feb 29,18,5.0,Mar 28,0,0.0,,,,,,
1941,,,,Feb 06,23,6.6,Mar 01,24,9.4,Mar 28,3,1.7,,,,,,
1942,,,,Jan 31,18,6.1,Mar 01,27,7.9,Mar 29,17,5.6,,,,,,
1943,,,,,,,Mar 03,21,10.5,Mar 31,6,2.4,,,,,,
1944,,,,Jan 23,11,3.0,,,,,,,,,,,,
1945,,,,Jan 28,10,5.2,Feb 28,16,5.6,Apr 03,20,7.2,,,,,,
1946,,,,,,,Feb 27,33,8.7,,,,,,,,,
1947,,,,,,,,,,Mar 25,8,2.8,,,,,,
1948,,,,,,,,,,Apr 07,26,8.3,,,,,,
1949,,,,Feb 11,47,11.3,Mar 02,34,12.0,Apr 03,33,13.2,,,,,,
1950,,,,,,,Mar 04,19,7.6,Apr 01,26,10.6,,,,,,
1951,,,,Feb 06,25,6.4,Mar 01,27,7.7,Mar 29,18,6.6,,,,,,
1952,,,,Jan 29,46,14.0,Mar 05,54,18.0,Apr 04,42,18.2,,,,,,
1953,,,,Jan 31,24,8.1,Feb 26,20,8.5,Apr 03,16,6.8,,,,,,
1954,,,,,,,Mar 03,23,7.8,Apr 02,18,6.7,May 01,0,0.0,,,
1955,,,,Feb 03,22,4.1,Mar 07,23,5.3,Mar 29,30,3.5,,,,,,
1956,,,,,,,Mar 07,56,17.2,Apr 02,35,11.3,,,,,,
1957,,,,Feb 04,18,4.2,,,,Mar 29,11,4.7,May 01,0,0.0,,,
1958,,,,Jan 22,21,4.8,,,,,,,,,,,,
1959,,,,Jan 28,9,2.0,Feb 27,12,3.6,Mar 28,10,2.9,,,,,,
1960,,,,Jan 26,18,4.2,May 01,,5.4,Mar 26,8,3.6,Apr 29,0,0.0,,,
1961,,,,Jan 21,10,3.1,Feb 24,13,4.2,Mar 27,23,6.9,Apr 28,0,0.0,,,
1962,,,,Jan 30,29,8.0,Feb 26,36,9.8,Mar 30,38,13.2,Apr 26,0,0.0,,,
1963,,,,Jan 27,0,0.0,Feb 25,0,0.0,Mar 27,0,0.0,Apr 26,8,2.1,,,
1964,,,,Feb 03,28,7.6,Feb 26,25,7.8,Mar 27,29,9.0,Apr 30,0,0.1,,,
1965,,,,Feb 01,17,6.5,Feb 26,14,5.8,Jul 01,,6.2,Apr 26,0,0.0,,,
1966,,,,Jan 24,25,6.6,Feb 23,30,7.8,Mar 26,26,9.3,Apr 25,0,0.0,,,
1967,,,,Feb 02,26,7.8,Feb 26,24,7.8,Apr 03,28,9.4,Apr 28,33,11.2,,,
1968,,,,Feb 05,23,6.9,Feb 29,9,3.4,Mar 28,4,2.3,Apr 25,0,0.0,,,
1969,,,,Mar 01,,8.7,May 01,,11.1,Mar 28,38,13.8,Apr 26,6,2.9,,,
1970,,,,Jan 30,20,4.6,Feb 27,13,4.6,Mar 27,9,3.6,May 01,0,0.0,,,
1971,,,,Jan 29,18,5.1,Feb 25,18,5.7,Mar 31,27,9.2,Apr 30,8,3.2,,,
1972,,,,Jan 31,41,11.6,Mar 07,28,11.7,Apr 03,4,1.9,Apr 23,0,0.1,,,
1973,,,,Jan 27,20,4.9,Feb 28,23,6.8,Mar 28,23,7.0,Apr 25,2,0.7,,,
1974,,,,Jan 26,13,4.7,May 01,,7.1,Mar 31,24,7.9,Apr 27,6,2.3,,,
1975,,,,Mar 01,,7.6,Feb 23,36,9.6,Mar 31,41,13.4,Apr 27,33,12.2,,,
1976,,,,Jan 26,13,3.1,Feb 29,29,6.4,Mar 27,22,7.3,Apr 25,3,1.3,,,
1977,,,,Jan 30,6,0.7,Feb 20,3,0.8,Mar 27,5,1.2,Apr 26,0,0.0,,,
1978,,,,Jan 21,18,4.9,Feb 25,18,5.0,Mar 25,9,3.1,Apr 27,0,0.0,,,
1979,,,,Jan 27,15,4.2,Feb 24,29,4.9,Mar 28,15,6.0,Apr 28,0,0.0,,,
1980,,,,Jan 28,12,4.0,Feb 28,21,6.3,Mar 26,20,7.2,Apr 28,0,0.0,,,
1981,,,,Jan 28,9,1.1,Feb 27,11,3.0,Mar 26,13,3.1,Apr 28,0,0.0,,,
1982,,,,Jan 28,27,5.9,Feb 23,17,5.1,Mar 29,15,5.2,Apr 27,4,1.7,,,
1983,,,,Jan 25,28,7.9,Feb 23,40,13.0,Apr 04,43,16.0,Apr 28,26,10.3,,,
1984,,,,Jan 27,23,7.5,May 01,,6.3,Mar 28,16,6.7,Sep 01,,1.6,,,
1985,Dec 27,22,4.8,Jan 28,22,5.8,Feb 27,25,7.5,Mar 25,22,6.7,Sep 01,,1.6,,,
1986,Dec 27,13,3.3,Jan 29,9,3.1,Feb 26,15,5.8,Mar 26,5,1.5,Sep 01,,0.0,,,
