#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 10E02: Norris Basin (Old), WY
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Norris Basin (old) (10E02) 
# Wyoming  SNOW COURSE/AERIAL MARKER Site - 7500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:56 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,,,,,,,,,,Mar 26,38,11.1,,,,,,
1937,,,,,,,Mar 01,24,6.0,Apr 05,39,11.1,,,,,,
1938,,,,,,,Mar 09,33,8.8,,,,May 04,15,4.8,,,
1939,,,,,,,Mar 01,35,8.6,Mar 30,26,8.7,,,,,,
1940,,,,,,,Mar 04,25,6.2,Apr 01,23,7.9,,,,,,
1941,,,,,,,Feb 26,26,5.4,Mar 28,23,5.5,,,,,,
1942,,,,,,,Feb 27,28,6.2,Apr 01,27,6.3,,,,,,
1943,,,,,,,Mar 03,49,15.3,Apr 02,44,15.6,,,,,,
1944,,,,,,,Feb 28,26,6.2,Mar 31,33,8.8,,,,,,
1945,,,,,,,Mar 06,29,7.3,Mar 29,27,7.6,,,,,,
1946,,,,,,,Mar 07,34,7.8,Apr 03,32,8.8,,,,,,
1947,,,,,,,Mar 04,39,9.0,Apr 03,35,8.8,,,,,,
1948,,,,,,,Mar 01,32,7.9,Mar 27,37,8.6,,,,,,
1949,,,,,,,Mar 01,37,9.2,Apr 09,37,10.3,May 01,6,2.5,,,
1950,,,,Feb 09,35,8.7,Mar 01,38,9.5,Apr 01,37,10.8,,,,,,
1951,Jan 02,17,3.7,Feb 01,26,6.2,Feb 27,36,9.3,Apr 09,30,9.0,,,,,,
1952,,,,Feb 07,42,10.6,Mar 01,42,10.5,Apr 01,45,12.7,,,,,,
1953,,,,Feb 10,30,6.3,Mar 01,38,9.4,Apr 01,32,9.4,,,,,,
1954,Jan 05,21,3.6,Feb 01,30,8.9,Mar 01,34,9.8,Mar 30,37,11.5,Apr 29,23,6.4,,,
1955,,,,Feb 01,23,4.5,Feb 28,32,7.2,Mar 31,35,9.5,May 02,26,8.2,,,
1956,Jan 03,31,7.8,Jan 31,39,9.9,Feb 27,44,12.5,Mar 30,36,12.0,May 02,18,5.7,,,
1957,Dec 31,21,4.9,Feb 01,37,6.6,Mar 01,34,9.1,Mar 26,39,10.4,,,,,,
1958,Jan 02,21,3.7,Jan 30,29,5.6,Feb 28,29,7.9,Mar 30,29,7.8,Apr 30,22,7.7,,,
1959,Jan 02,19,3.7,Jan 29,29,5.4,Mar 01,33,9.1,Apr 02,31,8.5,Apr 29,13,5.0,,,
1960,Jan 03,12,1.4,Feb 01,20,3.9,Mar 01,30,6.0,Mar 31,25,6.6,May 02,10,4.2,,,
1961,Dec 29,21,4.4,Jan 31,21,4.7,Feb 28,34,7.5,Mar 31,31,8.7,May 01,20,5.7,,,
1962,Dec 29,27,5.5,Jan 29,34,8.4,Feb 28,39,9.9,Mar 31,42,12.4,May 01,11,4.1,,,
1963,Dec 29,15,3.1,Jan 31,31,7.3,Feb 27,33,8.1,Mar 28,33,8.0,Apr 29,31,10.9,,,
1964,Dec 26,18,3.8,Jan 30,36,8.5,Feb 27,38,8.4,Mar 30,41,11.1,Apr 28,37,13.0,,,
