#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 47Q10: Fossil, AK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fossil (47Q10) 
# Alaska  SNOW COURSE/AERIAL MARKER Site - 1400 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:51:03 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1992,,,,Jan 30,28,3.4,Mar 03,31,4.8,Mar 31,32,6.4,,,,,,
1993,,,,Feb 08,43,10.0,Mar 01,44,9.8,Apr 01,43,11.0,,,,,,
1994,,,,,,,Mar 04,24,3.6,Apr 05,22,4.5,,,,,,
1995,,,,Jan 31,30,4.8,Mar 01,28,6.1,Mar 30,29,6.1,,,,,,
1996,,,,Jan 25,6,0.7,Feb 29,18,3.5,Apr 02,26,5.4,,,,,,
1997,,,,Jan 30,24,1.8,Mar 03,26,4.7,Apr 02,25,4.9,,,,,,
1998,Dec 29,17,2.9,Jan 29,18,3.0,Feb 26,19,2.9,Apr 01,18,2.8,,,,,,
1999,,,,,,,Feb 25,15,2.0,Apr 01,17,3.0,,,,,,
2000,,,,Jan 27,34,6.0,Feb 29,31,6.8,Mar 30,30,7.0,,,,,,
2001,,,,Jan 31,18,3.0,Mar 01,22,3.9,Mar 28,28,5.0,,,,,,
2002,,,,Feb 01,17,2.3,Feb 28,16,3.0,Mar 29,15,3.0,,,,,,
2003,,,,Jan 30,14,2.0,Feb 27,22,3.7,Mar 26,22,4.1,,,,,,
2004,,,,Jan 28,21,3.4,Feb 25,21,4.2,Mar 25,25,4.8,,,,,,
2005,,,,Feb 07,30,7.0,Mar 01,33,7.0,Mar 31,33,8.0,,,,,,
2006,,,,Feb 06,16,3.5,Mar 01,28,4.6,Mar 29,24,5.1,,,,,,
2007,,,,Jan 30,13,1.9,Mar 02,13,2.4,Mar 28,15,2.9,,,,,,
2008,,,,Feb 01,14,1.9,Mar 02,14,2.1,Apr 01,14,2.5,,,,,,
2009,,,,Feb 06,16,2.3,Feb 25,20,3.3,Mar 30,23,5.0,,,,,,
