#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 35O02: Calumet, YK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Calumet (35O02) 
# Yukon Territory  SNOW COURSE/AERIAL MARKER Site - 4300 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 10:59:08 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1975,,,,,,,Mar 05,51,10.4,Apr 16,50,10.1,May 05,44,9.8,,,
1976,,,,Feb 02,18,4.5,Mar 01,29,6.2,Apr 01,30,5.8,Apr 30,31,5.9,,,
1977,,,,Jan 30,29,5.7,Feb 26,37,6.9,Apr 03,37,7.0,May 01,37,6.6,,,
1978,,,,Feb 04,26,3.7,Feb 26,24,3.7,Apr 02,27,4.0,Apr 29,25,3.4,,,
1979,,,,Jan 31,35,7.0,Feb 25,36,8.0,Apr 02,48,11.4,Apr 30,42,9.8,,,
1980,,,,Feb 04,26,4.5,Mar 03,29,5.4,Apr 01,29,5.6,,,,,,
1981,,,,Jan 30,19,3.3,Mar 03,24,3.9,Jul 01,24,4.0,,,,,,
1982,,,,,,,Mar 03,32,6.9,Apr 01,34,7.2,Apr 30,32,6.4,,,
1983,,,,,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,
1985,,,,Jan 29,25,3.9,Mar 01,34,6.4,Mar 30,35,7.7,May 01,36,8.3,,,
1986,,,,,,,Mar 02,31,7.9,Apr 02,37,9.9,Apr 30,40,11.2,,,
1987,,,,,,,Feb 27,35,6.7,Apr 02,37,8.5,May 01,40,9.2,,,
1988,,,,,,,Mar 01,36,7.8,Mar 31,37,7.9,May 03,27,6.7,,,
1989,,,,,,,Mar 01,35,6.8,Apr 03,37,7.9,May 01,15,5.0,,,
1990,,,,,,,Mar 01,35,6.8,Mar 29,36,8.2,Apr 30,27,6.5,,,
1991,,,,,,,Mar 05,38,8.0,Mar 27,41,9.1,May 01,33,8.8,,,
1992,,,,,,,Feb 28,37,8.7,Mar 31,41,9.1,May 01,43,10.2,,,
