#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 11E08: Valley View, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Valley View (11E08) 
# Idaho  SNOW COURSE/AERIAL MARKER Site - 6798 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Nov 6, 2023, 11:10:37 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1936,Dec 23,20,4.6,,,,,,,Apr 09,60,21.0,,,,,,
1937,Dec 27,24,3.1,,,,,,,Mar 31,47,13.2,Apr 29,31,13.0,,,
1938,,,,,,,,,,Mar 28,58,19.2,,,,,,
1939,Dec 30,21,3.5,,,,,,,Mar 29,41,12.3,,,,,,
1940,Dec 29,8,0.7,Jan 30,21,4.0,Feb 28,33,7.8,Mar 28,31,10.4,,,,,,
1941,Dec 29,21,2.9,,,,,,,Mar 27,32,9.6,,,,,,
1942,Dec 28,21,4.3,,,,,,,Mar 29,39,11.3,,,,,,
1943,Dec 27,31,6.7,,,,,,,Mar 30,59,22.1,May 04,10,4.4,,,
1944,Dec 28,13,2.4,,,,,,,Mar 29,42,11.2,,,,,,
1945,Dec 30,21,2.6,,,,,,,Mar 29,39,10.7,,,,,,
1946,Dec 29,35,8.0,,,,Feb 27,48,13.4,Mar 27,50,16.6,,,,,,
1947,Dec 31,37,8.4,Jan 29,43,11.8,Feb 26,49,14.1,Mar 28,45,14.1,,,,,,
1948,Dec 31,26,5.2,Jan 29,33,6.9,Feb 27,40,9.7,Mar 30,49,12.7,,,,,,
1949,Dec 29,34,8.4,Jan 29,43,11.2,Feb 26,62,18.3,Mar 25,57,20.2,,,,,,
1950,Dec 29,31,6.3,Jan 30,46,13.1,Feb 26,54,16.7,Mar 29,61,19.4,,,,,,
1951,Dec 29,17,3.2,Feb 01,32,8.0,Feb 27,43,10.0,Mar 29,51,16.7,,,,,,
1952,Dec 29,47,11.2,Jan 29,67,20.7,Feb 27,71,24.9,Mar 28,80,29.9,,,,,,
1953,Dec 30,32,5.7,Jan 29,38,10.1,Feb 26,44,12.6,Mar 29,42,15.1,,,,,,
